DCNv3-FPN - 6to6_g29.mp4 Full Tracking Report
============================================================
Date: 2026-03-21 06:33:05
Model: /home/migui/YOLO_outputs/100_dcnv3_yolov8n-neck-fpn/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g29.mp4
Frames: 648099 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9188
IDF1:               0.9294
ID Switches:        1634
Mostly Tracked (MT):(89.1%)
Mostly Lost (ML):   (0.5%)
GFLOPs:             nan
FPS:                56.59
Runtime:            03:10:53
Class Switches:     6328

TOTAL VEHICLE COUNTS
------------------------------
  CAR             3970
  MOTORCYCLE      450
  TRICYCLE        130
  VAN             597
  BUS             3
  TRUCK           1
  TOTAL           5151

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
03:45:00-03:50:00 10       0        2        1        0        0        13      
03:50:00-03:55:00 7        1        2        1        0        0        11      
03:55:00-04:00:00 5        1        2        1        0        0        9       
04:00:00-04:05:00 8        1        0        0        0        0        9       
04:05:00-04:10:00 11       2        1        0        0        0        14      
04:10:00-04:15:00 9        1        3        5        0        0        18      
04:15:00-04:20:00 9        4        1        0        0        0        14      
04:20:00-04:25:00 12       1        3        2        0        0        18      
04:25:00-04:30:00 10       1        1        2        0        0        14      
04:30:00-04:35:00 13       1        1        1        0        0        16      
04:35:00-04:40:00 16       0        3        2        0        0        21      
04:40:00-04:45:00 9        2        5        2        0        0        18      
04:45:00-04:50:00 15       0        1        0        0        0        16      
04:50:00-04:55:00 10       0        0        2        0        0        12      
04:55:00-05:00:00 28       3        8        7        0        0        46      
05:00:00-05:05:00 25       1        5        4        0        0        35      
05:05:00-05:10:00 5        0        0        2        0        0        7       
05:10:00-05:15:00 37       8        2        8        0        0        55      
05:15:00-05:20:00 35       3        1        7        0        0        46      
05:20:00-05:25:00 1        2        0        0        0        0        3       
05:25:00-05:30:00 31       4        0        8        0        0        43      
05:30:00-05:35:00 49       7        1        8        0        0        65      
05:35:00-05:40:00 24       4        1        6        1        0        36      
05:40:00-05:45:00 52       6        0        5        0        0        63      
05:45:00-05:50:00 30       2        1        10       0        0        43      
05:50:00-05:55:00 0        1        0        0        0        0        1       
05:55:00-06:00:00 41       5        2        5        0        0        53      
06:00:00-06:05:00 33       3        1        5        0        0        42      
06:05:00-06:10:00 11       4        1        0        0        0        16      
06:10:00-06:15:00 14       4        3        3        0        0        24      
06:15:00-06:20:00 17       4        0        2        0        0        23      
06:20:00-06:25:00 13       1        4        2        0        0        20      
06:25:00-06:30:00 26       4        2        1        0        0        33      
06:30:00-06:35:00 9        0        0        0        0        0        9       
06:35:00-06:40:00 37       8        5        3        0        0        53      
06:40:00-06:45:00 18       2        3        5        0        0        28      
06:45:00-06:50:00 11       6        3        1        0        0        21      
06:50:00-06:55:00 21       5        0        2        0        0        28      
06:55:00-07:00:00 8        2        0        0        0        0        10      
07:00:00-07:05:00 13       5        2        0        0        0        20      
07:05:00-07:10:00 5        4        0        1        0        0        10      
07:10:00-07:15:00 12       2        0        2        0        0        16      
07:15:00-07:20:00 29       3        0        9        0        0        41      
07:20:00-07:25:00 41       7        1        4        0        0        53      
07:25:00-07:30:00 36       3        0        10       0        0        49      
07:30:00-07:35:00 42       2        1        9        0        0        54      
07:35:00-07:40:00 18       6        0        1        0        0        25      
07:40:00-07:45:00 10       2        1        6        0        0        19      
07:45:00-07:50:00 19       4        0        3        0        0        26      
07:50:00-07:55:00 26       2        1        3        0        0        32      
07:55:00-08:00:00 39       0        0        6        0        0        45      
08:00:00-08:05:00 61       3        0        16       0        0        80      
08:05:00-08:10:00 33       7        1        10       0        0        51      
08:10:00-08:15:00 38       3        0        4        0        0        45      
08:15:00-08:20:00 52       6        0        14       0        0        72      
08:20:00-08:25:00 0        1        0        0        0        0        1       
08:25:00-08:30:00 37       8        0        5        0        0        50      
08:30:00-08:35:00 40       1        0        5        0        0        46      
08:35:00-08:40:00 1        0        0        0        0        0        1       
08:40:00-08:45:00 40       3        0        6        0        0        49      
08:45:00-08:50:00 36       5        0        11       0        0        52      
08:50:00-08:55:00 0        0        0        1        0        0        1       
08:55:00-09:00:00 31       2        0        15       0        0        48      
09:00:00-09:05:00 31       4        0        3        0        0        38      
09:05:00-09:10:00 6        5        0        2        0        0        13      
09:10:00-09:15:00 28       2        0        4        0        0        34      
09:15:00-09:20:00 29       10       0        5        0        0        44      
09:20:00-09:25:00 21       5        1        3        0        0        30      
09:25:00-09:30:00 51       3        1        8        0        0        63      
09:30:00-09:35:00 37       5        0        3        0        0        45      
09:35:00-09:40:00 36       7        1        9        0        0        53      
09:40:00-09:45:00 49       4        0        5        0        0        58      
09:45:00-09:50:00 38       5        0        2        0        0        45      
09:50:00-09:55:00 66       9        0        10       0        1        86      
09:55:00-10:00:00 0        1        0        0        0        0        1       
10:00:00-10:05:00 32       6        0        4        1        0        43      
10:05:00-10:10:00 34       8        0        7        0        0        49      
10:10:00-10:15:00 0        0        0        0        0        0        0       
10:15:00-10:20:00 43       9        0        3        0        0        55      
10:20:00-10:25:00 33       8        0        8        0        0        49      
10:25:00-10:30:00 0        0        0        0        0        0        0       
10:30:00-10:35:00 38       1        0        4        0        0        43      
10:35:00-10:40:00 41       5        0        5        0        0        51      
10:40:00-10:45:00 35       7        0        12       0        0        54      
10:45:00-10:50:00 57       9        2        11       0        0        79      
10:50:00-10:55:00 46       2        1        10       0        0        59      
10:55:00-11:00:00 46       3        3        3        0        0        55      
11:00:00-11:05:00 46       5        0        8        0        0        59      
11:05:00-11:10:00 38       8        0        5        0        0        51      
11:10:00-11:15:00 34       6        0        2        0        0        42      
11:15:00-11:20:00 37       9        0        2        0        0        48      
11:20:00-11:25:00 35       9        0        4        0        0        48      
11:25:00-11:30:00 39       4        0        4        0        0        47      
11:30:00-11:35:00 43       7        0        11       0        0        61      
11:35:00-11:40:00 39       6        1        4        0        0        50      
11:40:00-11:45:00 16       6        1        2        0        0        25      
11:45:00-11:50:00 21       3        0        2        0        0        26      
11:50:00-11:55:00 18       4        1        1        0        0        24      
11:55:00-12:00:00 13       5        0        2        0        0        20      

SWITCH STATISTICS (over 12:00:06 period)
------------------------------------------------------------
ID Switches Total:                      1634
ID Switches / Hour:                     136.15
Counted Vehs with ID Switch:            723/5151 (14.04%)
Tracks with Class Switch:               1120/9613 (11.65%)
Counted Vehs with Class Switch:         866/5151 (16.81%)

CLASS SWITCHES - PER FRAME
------------------------------------------------------------
Total (all tracks):                     6328
On Counted Vehicles:                    5747
Avg per Affected Counted Veh:           6.64
Per Hour:                               527.25

CLASS SWITCHES - PER SECOND
------------------------------------------------------------
Total (all tracks):                     3535
On Counted Vehicles:                    3094
Avg per Affected Counted Veh:           3.57
Per Hour:                               294.54

ID & CLASS SWITCHES PER 5-MINUTE INTERVAL
--------------------------------------------------------------
Interval           IDSw     ClsSw    Tracks   IDSw%      ClsSw%    
00:00:00-00:05:00 0        14       44       0.00       31.82     
00:05:00-00:10:00 5        2        58       8.62       3.45      
00:10:00-00:15:00 2        4        54       3.70       7.41      
00:15:00-00:20:00 9        50       112      8.04       44.64     
00:20:00-00:25:00 51       53       123      41.46      43.09     
00:25:00-00:30:00 17       91       120      14.17      75.83     
00:30:00-00:35:00 4        17       66       6.06       25.76     
00:35:00-00:40:00 9        46       96       9.38       47.92     
00:40:00-00:45:00 10       20       89       11.24      22.47     
00:45:00-00:50:00 5        47       52       9.62       90.38     
00:50:00-00:55:00 14       83       107      13.08      77.57     
00:55:00-01:00:00 1        1        55       1.82       1.82      
01:00:00-01:05:00 22       178      133      16.54      133.83    
01:05:00-01:10:00 11       45       100      11.00      45.00     
01:10:00-01:15:00 48       21       102      47.06      20.59     
01:15:00-01:20:00 16       81       148      10.81      54.73     
01:20:00-01:25:00 0        0        28       0.00       0.00      
01:25:00-01:30:00 27       117      139      19.42      84.17     
01:30:00-01:35:00 28       57       90       31.11      63.33     
01:35:00-01:40:00 29       74       156      18.59      47.44     
01:40:00-01:45:00 0        0        40       0.00       0.00      
01:45:00-01:50:00 9        32       98       9.18       32.65     
01:50:00-01:55:00 15       79       99       15.15      79.80     
01:55:00-02:00:00 15       43       100      15.00      43.00     
02:00:00-02:05:00 6        42       56       10.71      75.00     
02:05:00-02:10:00 15       95       112      13.39      84.82     
02:10:00-02:15:00 1        22       37       2.70       59.46     
02:15:00-02:20:00 1        28       58       1.72       48.28     
02:20:00-02:25:00 2        31       57       3.51       54.39     
02:25:00-02:30:00 0        25       48       0.00       52.08     
02:30:00-02:35:00 11       30       53       20.75      56.60     
02:35:00-02:40:00 2        17       45       4.44       37.78     
02:40:00-02:45:00 0        17       32       0.00       53.12     
02:45:00-02:50:00 7        27       45       15.56      60.00     
02:50:00-02:55:00 2        20       32       6.25       62.50     
02:55:00-03:00:00 0        0        28       0.00       0.00      
03:00:00-03:05:00 2        20       34       5.88       58.82     
03:05:00-03:10:00 4        14       44       9.09       31.82     
03:10:00-03:15:00 1        19       27       3.70       70.37     
03:15:00-03:20:00 0        2        30       0.00       6.67      
03:20:00-03:25:00 0        43       36       0.00       119.44    
03:25:00-03:30:00 2        26       38       5.26       68.42     
03:30:00-03:35:00 0        34       49       0.00       69.39     
03:35:00-03:40:00 4        16       69       5.80       23.19     
03:40:00-03:45:00 3        36       34       8.82       105.88    
03:45:00-03:50:00 0        10       16       0.00       62.50     
03:50:00-03:55:00 0        15       14       0.00       107.14    
03:55:00-04:00:00 0        12       10       0.00       120.00    
04:00:00-04:05:00 1        2        14       7.14       14.29     
04:05:00-04:10:00 0        0        16       0.00       0.00      
04:10:00-04:15:00 0        48       22       0.00       218.18    
04:15:00-04:20:00 1        2        15       6.67       13.33     
04:20:00-04:25:00 0        25       23       0.00       108.70    
04:25:00-04:30:00 1        9        19       5.26       47.37     
04:30:00-04:35:00 1        9        21       4.76       42.86     
04:35:00-04:40:00 1        25       28       3.57       89.29     
04:40:00-04:45:00 0        3        21       0.00       14.29     
04:45:00-04:50:00 0        0        21       0.00       0.00      
04:50:00-04:55:00 9        39       52       17.31      75.00     
04:55:00-05:00:00 14       81       88       15.91      92.05     
05:00:00-05:05:00 28       124      125      22.40      99.20     
05:05:00-05:10:00 17       30       79       21.52      37.97     
05:10:00-05:15:00 18       93       145      12.41      64.14     
05:15:00-05:20:00 13       31       81       16.05      38.27     
05:20:00-05:25:00 69       103      154      44.81      66.88     
05:25:00-05:30:00 10       67       87       11.49      77.01     
05:30:00-05:35:00 45       101      180      25.00      56.11     
05:35:00-05:40:00 11       66       91       12.09      72.53     
05:40:00-05:45:00 20       46       124      16.13      37.10     
05:45:00-05:50:00 23       117      102      22.55      114.71    
05:50:00-05:55:00 10       0        59       16.95      0.00      
05:55:00-06:00:00 15       77       99       15.15      77.78     
06:00:00-06:05:00 2        45       57       3.51       78.95     
06:05:00-06:10:00 0        26       20       0.00       130.00    
06:10:00-06:15:00 2        22       31       6.45       70.97     
06:15:00-06:20:00 0        44       34       0.00       129.41    
06:20:00-06:25:00 0        8        31       0.00       25.81     
06:25:00-06:30:00 4        16       61       6.56       26.23     
06:30:00-06:35:00 1        4        44       2.27       9.09      
06:35:00-06:40:00 1        14       74       1.35       18.92     
06:40:00-06:45:00 6        102      48       12.50      212.50    
06:45:00-06:50:00 3        30       31       9.68       96.77     
06:50:00-06:55:00 0        17       37       0.00       45.95     
06:55:00-07:00:00 0        1        17       0.00       5.88      
07:00:00-07:05:00 0        15       23       0.00       65.22     
07:05:00-07:10:00 0        21       13       0.00       161.54    
07:10:00-07:15:00 0        9        17       0.00       52.94     
07:15:00-07:20:00 10       76       66       15.15      115.15    
07:20:00-07:25:00 23       59       123      18.70      47.97     
07:25:00-07:30:00 20       79       106      18.87      74.53     
07:30:00-07:35:00 22       99       106      20.75      93.40     
07:35:00-07:40:00 0        8        29       0.00       27.59     
07:40:00-07:45:00 0        30       29       0.00       103.45    
07:45:00-07:50:00 0        14       36       0.00       38.89     
07:50:00-07:55:00 1        7        44       2.27       15.91     
07:55:00-08:00:00 7        107      86       8.14       124.42    
08:00:00-08:05:00 24       214      138      17.39      155.07    
08:05:00-08:10:00 27       50       136      19.85      36.76     
08:10:00-08:15:00 13       39       89       14.61      43.82     
08:15:00-08:20:00 27       80       145      18.62      55.17     
08:20:00-08:25:00 16       48       102      15.69      47.06     
08:25:00-08:30:00 15       49       125      12.00      39.20     
08:30:00-08:35:00 13       20       111      11.71      18.02     
08:35:00-08:40:00 1        0        37       2.70       0.00      
08:40:00-08:45:00 11       38       116      9.48       32.76     
08:45:00-08:50:00 25       139      133      18.80      104.51    
08:50:00-08:55:00 31       85       88       35.23      96.59     
08:55:00-09:00:00 129      161      221      58.37      72.85     
09:00:00-09:05:00 29       78       119      24.37      65.55     
09:05:00-09:10:00 8        22       69       11.59      31.88     
09:10:00-09:15:00 8        52       84       9.52       61.90     
09:15:00-09:20:00 16       68       117      13.68      58.12     
09:20:00-09:25:00 7        50       65       10.77      76.92     
09:25:00-09:30:00 31       90       141      21.99      63.83     
09:30:00-09:35:00 8        17       93       8.60       18.28     
09:35:00-09:40:00 21       51       114      18.42      44.74     
09:40:00-09:45:00 23       29       111      20.72      26.13     
09:45:00-09:50:00 10       14       90       11.11      15.56     
09:50:00-09:55:00 22       159      146      15.07      108.90    
09:55:00-10:00:00 0        3        16       0.00       18.75     
10:00:00-10:05:00 17       62       110      15.45      56.36     
10:05:00-10:10:00 13       65       116      11.21      56.03     
10:10:00-10:15:00 1        0        32       3.12       0.00      
10:15:00-10:20:00 13       39       111      11.71      35.14     
10:20:00-10:25:00 18       48       120      15.00      40.00     
10:25:00-10:30:00 1        0        18       5.56       0.00      
10:30:00-10:35:00 5        24       87       5.75       27.59     
10:35:00-10:40:00 12       37       109      11.01      33.94     
10:40:00-10:45:00 26       71       137      18.98      51.82     
10:45:00-10:50:00 24       75       130      18.46      57.69     
10:50:00-10:55:00 45       74       170      26.47      43.53     
10:55:00-11:00:00 14       35       92       15.22      38.04     
11:00:00-11:05:00 13       67       102      12.75      65.69     
11:05:00-11:10:00 6        77       83       7.23       92.77     
11:10:00-11:15:00 9        29       95       9.47       30.53     
11:15:00-11:20:00 12       20       106      11.32      18.87     
11:20:00-11:25:00 18       56       99       18.18      56.57     
11:25:00-11:30:00 15       64       116      12.93      55.17     
11:30:00-11:35:00 25       78       128      19.53      60.94     
11:35:00-11:40:00 3        27       78       3.85       34.62     
11:40:00-11:45:00 1        23       46       2.17       50.00     
11:45:00-11:50:00 3        30       57       5.26       52.63     
11:50:00-11:55:00 3        16       46       6.52       34.78     
11:55:00-12:00:00 3        47       47       6.38       100.00    

CLASSIFICATION SWITCHES: 6328 total
Frame    ID     From         To          
2536     22     car          van         
2539     22     van          car         
2640     22     car          van         
2666     22     van          car         
2668     22     car          van         
2672     22     van          car         
2673     22     car          van         
2674     22     van          car         
2680     22     car          van         
2682     22     van          car         
2683     22     car          van         
2684     22     van          car         
2685     22     car          van         
4182     45     car          motorcycle  
8051     93     car          tricycle    
8074     125    motorcycle   car         
10621    154    car          van         
10624    154    van          car         
10626    154    car          van         
10781    154    van          car         
15347    230    van          car         
16375    165    car          van         
16387    241    van          car         
16403    241    car          van         
16447    165    van          car         
16464    241    van          car         
16467    241    car          van         
16468    241    van          car         
16469    241    car          van         
16506    249    tricycle     motorcycle  
16645    270    car          van         
16648    270    van          car         
16652    270    car          van         
16711    267    car          van         
16721    241    van          car         
17601    325    van          car         
17610    325    car          van         
17617    325    van          car         
17618    325    car          van         
17623    325    van          car         
17624    325    car          van         
17627    325    van          car         
17634    325    car          van         
17653    325    van          car         
17718    333    car          van         
17741    333    van          car         
17753    333    car          van         
17765    325    car          van         
17766    325    van          car         
17766    338    car          van         
17768    325    car          van         
17769    325    van          car         
17771    325    car          van         
17774    325    van          car         
17778    325    car          van         
17782    325    van          car         
17785    325    car          van         
17788    325    van          car         
17796    333    van          car         
17797    333    car          van         
17798    333    van          car         
17799    333    car          van         
17800    333    van          car         
17805    333    car          van         
17819    333    van          car         
17820    333    car          van         
17821    333    van          car         
17822    333    car          van         
17859    333    van          car         
17885    333    car          van         
18036    356    tricycle     motorcycle  
18081    363    car          van         
18097    363    van          car         
18108    363    car          van         
18116    363    van          car         
18183    363    car          van         
18185    363    van          car         
18187    363    car          van         
18188    363    van          car         
18243    363    car          van         
18268    363    van          car         
18861    389    car          van         
18911    389    van          car         
18914    389    car          van         
18915    389    van          car         
18916    389    car          van         
18932    389    van          car         
18933    389    car          van         
18935    389    van          car         
18946    389    car          van         
18947    389    van          car         
18950    389    car          van         
18955    389    van          car         
18960    389    car          van         
19024    389    van          car         
19067    389    car          van         
19073    389    van          car         
20630    389    car          van         
20787    389    van          car         
20795    389    car          van         
20897    389    van          car         
20908    389    car          van         
20917    389    van          car         
20922    389    car          van         
20931    389    van          car         
20956    389    car          van         
21016    389    van          car         
21350    389    car          van         
21405    389    van          car         
21572    389    car          van         
21583    389    van          car         
21790    389    car          van         
21825    389    van          car         
21987    389    car          van         
21994    389    van          car         
22015    389    car          van         
22173    389    van          car         
22265    389    car          van         
22266    389    van          car         
22276    389    car          van         
22277    389    van          car         
22309    389    car          van         
22313    389    van          car         
23377    389    car          van         
23406    389    van          car         
23443    389    car          van         
23446    389    van          car         
23449    389    car          van         
23450    389    van          car         
23451    389    car          van         
23468    389    van          car         
23469    389    car          van         
23486    388    van          car         
23619    538    car          van         
23620    541    car          van         
23624    538    van          car         
23673    403    van          car         
23674    403    car          van         
23874    547    car          van         
23878    547    van          car         
23892    547    car          van         
23898    547    van          car         
23964    547    car          van         
23967    547    van          car         
23992    541    van          car         
24152    575    car          van         
24155    576    car          van         
24164    576    van          car         
24178    575    van          car         
24179    575    car          van         
24182    575    van          car         
24185    575    car          van         
24193    576    car          van         
24196    576    van          car         
24202    576    car          van         
24232    575    van          car         
24236    575    car          van         
24241    576    van          car         
24243    576    car          van         
24244    575    van          car         
24251    575    car          van         
24252    575    van          car         
24252    594    car          van         
24252    576    van          car         
24254    575    car          van         
24257    575    van          car         
24259    576    car          van         
24262    590    van          car         
24281    576    van          car         
24282    576    car          van         
24283    590    car          van         
24291    575    car          van         
24292    575    van          car         
24293    576    van          car         
24293    575    car          van         
24294    575    van          car         
24295    576    car          van         
24296    576    van          car         
24296    575    car          van         
24298    576    car          van         
24467    576    van          car         
24472    576    car          van         
24473    575    van          car         
24501    603    car          van         
24516    596    car          van         
24518    596    van          car         
24520    596    car          van         
24521    596    van          car         
24525    596    car          van         
24526    596    van          car         
24526    603    van          car         
24532    603    car          van         
24539    603    van          car         
24540    603    car          van         
24611    596    car          van         
24635    603    van          car         
24641    603    car          van         
24654    596    van          car         
24658    614    van          car         
24658    596    car          van         
24659    614    car          van         
24660    596    van          car         
24768    603    van          car         
24839    619    car          van         
24898    619    van          car         
24899    619    car          van         
24900    619    van          car         
24907    619    car          van         
24908    619    van          car         
24909    619    car          van         
25097    644    van          car         
25098    644    car          van         
26497    666    car          van         
26503    666    van          car         
28217    687    car          van         
30973    666    car          van         
30981    666    van          car         
30982    666    car          van         
30984    666    van          car         
31005    713    car          van         
31013    713    van          car         
31048    716    car          van         
31052    716    van          car         
31053    716    car          van         
31062    713    car          van         
31066    716    van          car         
31111    666    car          van         
31129    666    van          car         
31138    666    car          van         
31282    736    car          van         
31491    743    car          van         
31562    743    van          car         
31564    743    car          van         
31572    743    van          car         
31579    743    car          van         
31599    743    van          car         
31601    743    car          van         
31602    743    van          car         
31603    743    car          van         
31648    742    car          van         
31650    742    van          car         
31703    742    car          van         
31794    743    van          car         
32621    809    car          van         
32622    809    van          car         
32626    809    car          van         
32631    809    van          car         
32655    810    car          van         
32667    810    van          car         
32668    810    car          van         
32670    810    van          car         
32672    809    car          van         
32674    810    car          van         
32683    810    van          car         
32686    810    car          van         
32688    810    van          car         
32689    810    car          van         
32751    809    van          car         
32867    810    van          car         
32875    818    car          van         
32916    818    van          car         
32916    831    car          van         
32918    818    car          van         
32990    818    van          car         
33673    855    van          car         
33675    855    car          van         
33698    853    car          van         
33699    853    van          car         
33722    853    car          van         
33762    853    van          car         
33779    853    car          van         
33780    853    van          car         
33835    853    car          van         
33840    853    van          car         
33887    863    car          van         
34010    863    van          car         
34050    863    car          van         
38620    853    car          van         
38624    853    van          car         
38628    853    car          van         
38629    853    van          car         
38632    853    car          van         
38762    853    van          car         
39031    869    car          van         
39647    932    car          van         
39667    928    car          van         
39690    928    van          car         
39712    928    car          van         
39714    928    van          car         
39720    928    car          van         
39896    928    van          car         
39917    932    van          car         
40314    976    car          van         
40323    976    van          car         
40331    976    car          van         
40495    986    car          van         
40498    986    van          car         
40517    986    car          van         
40553    990    car          van         
40554    990    van          car         
40565    990    car          van         
40566    990    van          car         
40638    990    car          van         
40638    1001   van          car         
40639    990    van          car         
40660    990    car          van         
40662    990    van          car         
40669    990    car          van         
40670    1006   car          van         
40670    990    van          car         
40675    1006   van          car         
40675    990    car          van         
40677    990    van          car         
40679    986    van          car         
40700    990    car          van         
40700    1009   van          car         
40895    1016   car          van         
40990    1016   van          car         
40993    1016   car          van         
41623    1026   van          car         
41657    1026   car          van         
41658    1026   van          car         
41659    1026   car          van         
41664    1026   van          car         
41665    1026   car          van         
41668    1026   van          car         
41669    1026   car          van         
41673    1026   van          car         
41684    1026   car          van         
41685    1026   van          car         
41688    1026   car          van         
41690    1026   van          car         
41691    1026   car          van         
41717    1026   van          car         
41723    1026   car          van         
41725    1026   van          car         
41726    1026   car          van         
41737    1026   van          car         
41750    1026   car          van         
41932    1035   car          van         
41933    1035   van          car         
41954    1035   car          van         
41963    1035   van          car         
41970    1035   car          van         
46100    1026   van          car         
46290    1058   car          van         
46291    1058   van          car         
46444    1070   car          van         
46465    1070   van          car         
46480    1070   car          van         
46487    1070   van          car         
46489    1070   car          van         
46529    1070   van          car         
46534    1070   car          van         
46535    1070   van          car         
46537    1070   car          van         
46539    1070   van          car         
46540    1070   car          van         
46541    1070   van          car         
46542    1070   car          van         
46549    1070   van          car         
46551    1070   car          van         
46562    1070   van          car         
46563    1070   car          van         
46564    1070   van          car         
46564    1082   car          van         
46567    1070   car          van         
46873    1095   car          van         
46895    1095   van          car         
46938    1089   car          van         
46948    1089   van          car         
46949    1089   car          van         
46950    1089   van          car         
46971    1089   car          van         
47015    1105   car          van         
47021    1114   motorcycle   tricycle    
47025    1095   car          van         
47026    1095   van          car         
47027    1114   tricycle     motorcycle  
47037    1095   car          van         
47066    1095   van          car         
47067    1095   car          van         
47068    1095   van          car         
47071    1095   car          van         
47098    1089   van          car         
47099    1095   van          car         
47109    1095   car          van         
47118    1095   van          car         
47143    1114   motorcycle   car         
47365    1127   car          van         
47366    1127   van          car         
47367    1127   car          van         
47368    1127   van          car         
47403    1127   car          van         
47404    1127   van          car         
47405    1127   car          van         
47460    1140   car          van         
47470    1140   van          car         
47471    1140   car          van         
47513    1144   motorcycle   tricycle    
47520    1144   tricycle     motorcycle  
47564    1141   car          van         
47608    1141   van          car         
47610    1141   car          van         
47725    1160   car          van         
47728    1160   van          car         
47729    1160   car          van         
47751    1160   van          car         
47759    1160   car          van         
47763    1160   van          car         
47765    1160   car          van         
47766    1160   van          car         
47769    1160   car          van         
47773    1160   van          car         
47774    1160   car          van         
47775    1160   van          car         
47778    1160   car          van         
47803    1160   van          car         
47804    1160   car          van         
48064    1168   car          van         
48287    1181   car          van         
48289    1181   van          car         
48290    1181   car          van         
48292    1181   van          car         
49468    1194   car          van         
49483    1194   van          car         
49489    1194   car          van         
49508    1194   van          car         
54306    1194   car          van         
54307    1194   van          car         
54309    1194   car          van         
54310    1194   van          car         
54312    1272   van          car         
54474    1267   car          van         
54475    1267   van          car         
54481    1282   car          van         
54488    1282   van          car         
54491    1282   car          van         
54848    1298   car          van         
54857    1298   van          car         
54872    1304   van          car         
54880    1282   van          car         
54910    1304   car          van         
54920    1304   van          car         
54925    1304   car          van         
54935    1304   van          car         
54986    1317   car          van         
55034    1317   van          car         
55037    1317   car          van         
55038    1317   van          car         
55047    1317   car          van         
55055    1317   van          car         
55057    1317   car          van         
55057    1312   car          van         
55058    1317   van          car         
55058    1312   van          car         
55060    1317   car          van         
55071    1312   car          van         
55077    1312   van          car         
55084    1317   van          car         
55106    1317   car          van         
55107    1317   van          car         
55147    1317   car          van         
55149    1312   car          van         
55150    1312   van          car         
55150    1317   van          car         
55158    1317   car          van         
