DCNv3-FPN - 6to6_g2.mp4 Full Tracking Report
============================================================
Date: 2026-03-20 11:33:12
Model: /home/migui/YOLO_outputs/100_dcnv3_yolov8n-neck-fpn/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g2.mp4
Frames: 648000 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9962
IDF1:               0.9981
ID Switches:        1120
Fragmentations:     3778
Mostly Tracked (MT):7294 (87.5%)
Mostly Lost (ML):   57 (0.7%)
Track IDs Assigned: 8333
Unique Vehicles:    5911
Duplicate Tracks:   2422
GFLOPs:             nan
FPS:                58.67
Runtime:            03:04:04
Class Switches:     6416

TOTAL VEHICLE COUNTS
------------------------------
  CAR             2706
  MOTORCYCLE      397
  TRICYCLE        43
  VAN             490
  BUS             0
  TRUCK           0
  TOTAL           3636

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
06:25:00-06:30:00 13       59       71       18.31      83.10     
06:30:00-06:35:00 9        14       50       18.00      28.00     
06:35:00-06:40:00 1        40       27       3.70       148.15    
06:40:00-06:45:00 3        13       33       9.09       39.39     
06:45:00-06:50:00 0        1        19       0.00       5.26      
06:50:00-06:55:00 3        0        24       12.50      0.00      
06:55:00-07:00:00 4        27       34       11.76      79.41     
07:00:00-07:05:00 1        10       40       2.50       25.00     
07:05:00-07:10:00 8        14       37       21.62      37.84     
07:10:00-07:15:00 9        31       52       17.31      59.62     
07:15:00-07:20:00 2        60       42       4.76       142.86    
07:20:00-07:25:00 8        30       59       13.56      50.85     
07:25:00-07:30:00 18       64       75       24.00      85.33     
07:30:00-07:35:00 1        20       71       1.41       28.17     
07:35:00-07:40:00 17       72       82       20.73      87.80     
07:40:00-07:45:00 6        33       47       12.77      70.21     
07:45:00-07:50:00 9        48       48       18.75      100.00    
07:50:00-07:55:00 14       108      95       14.74      113.68    
07:55:00-08:00:00 26       126      155      16.77      81.29     
08:00:00-08:05:00 13       106      141      9.22       75.18     
08:05:00-08:10:00 9        75       137      6.57       54.74     
08:10:00-08:15:00 7        29       89       7.87       32.58     
08:15:00-08:20:00 14       60       101      13.86      59.41     
08:20:00-08:25:00 0        11       17       0.00       64.71     
08:25:00-08:30:00 6        41       70       8.57       58.57     
08:30:00-08:35:00 25       58       115      21.74      50.43     
08:35:00-08:40:00 7        24       50       14.00      48.00     
08:40:00-08:45:00 12       64       52       23.08      123.08    
08:45:00-08:50:00 9        32       50       18.00      64.00     
08:50:00-08:55:00 6        34       42       14.29      80.95     
08:55:00-09:00:00 9        90       66       13.64      136.36    
09:00:00-09:05:00 5        52       41       12.20      126.83    
09:05:00-09:10:00 7        50       43       16.28      116.28    
09:10:00-09:15:00 9        66       60       15.00      110.00    
09:15:00-09:20:00 9        57       77       11.69      74.03     
09:20:00-09:25:00 5        66       51       9.80       129.41    
09:25:00-09:30:00 6        22       25       24.00      88.00     
09:30:00-09:35:00 10       72       53       18.87      135.85    
09:35:00-09:40:00 1        42       28       3.57       150.00    
09:40:00-09:45:00 7        34       52       13.46      65.38     
09:45:00-09:50:00 7        62       45       15.56      137.78    
09:50:00-09:55:00 4        15       31       12.90      48.39     
09:55:00-10:00:00 8        61       79       10.13      77.22     
10:00:00-10:05:00 6        68       71       8.45       95.77     
10:05:00-10:10:00 2        25       32       6.25       78.12     
10:10:00-10:15:00 2        40       36       5.56       111.11    
10:15:00-10:20:00 2        10       28       7.14       35.71     
10:20:00-10:25:00 11       77       61       18.03      126.23    
10:25:00-10:30:00 8        50       54       14.81      92.59     
10:30:00-10:35:00 13       60       46       28.26      130.43    
10:35:00-10:40:00 2        35       32       6.25       109.38    
10:40:00-10:45:00 4        49       30       13.33      163.33    
10:45:00-10:50:00 1        12       26       3.85       46.15     
10:50:00-10:55:00 1        11       32       3.12       34.38     
10:55:00-11:00:00 3        16       30       10.00      53.33     
11:00:00-11:05:00 2        12       25       8.00       48.00     
11:05:00-11:10:00 6        25       31       19.35      80.65     
11:10:00-11:15:00 1        18       27       3.70       66.67     
11:15:00-11:20:00 3        15       34       8.82       44.12     
11:20:00-11:25:00 6        52       62       9.68       83.87     
11:25:00-11:30:00 3        2        22       13.64      9.09      
11:30:00-11:35:00 3        10       29       10.34      34.48     
11:35:00-11:40:00 6        34       35       17.14      97.14     
11:40:00-11:45:00 3        19       21       14.29      90.48     
11:45:00-11:50:00 2        16       20       10.00      80.00     
11:50:00-11:55:00 3        12       20       15.00      60.00     
11:55:00-12:00:00 1        11       15       6.67       73.33     

CLASSIFICATION SWITCHES: 6416 total
Frame    ID     From         To          
67       2      car          van         
68       2      van          car         
230      17     car          motorcycle  
231      17     motorcycle   car         
550      29     car          motorcycle  
881      36     motorcycle   car         
883      36     car          motorcycle  
884      36     motorcycle   car         
1099     44     car          van         
1100     44     van          car         
1428     59     car          van         
1429     59     van          car         
1432     52     car          van         
1433     52     van          car         
1841     73     car          motorcycle  
1980     82     car          van         
1981     82     van          car         
2141     88     car          van         
2146     88     van          car         
2169     88     car          van         
2175     88     van          car         
2180     88     car          van         
2194     88     van          car         
2195     88     car          van         
2197     88     van          car         
2199     88     car          van         
2200     88     van          car         
2206     88     car          van         
2226     88     van          car         
2227     88     car          van         
2228     88     van          car         
2235     88     car          van         
2315     105    car          tricycle    
2317     105    tricycle     car         
2498     120    motorcycle   car         
2565     129    car          van         
2568     129    van          car         
2736     139    car          van         
2737     139    van          car         
2738     139    car          van         
2739     139    van          car         
2756     139    car          van         
2757     139    van          car         
3378     174    car          van         
3382     174    van          car         
3389     172    car          van         
3446     172    van          car         
3447     172    car          van         
3457     172    van          car         
3462     172    car          van         
4057     200    car          van         
4060     200    van          car         
4073     200    car          van         
4140     200    van          car         
4143     200    car          van         
4166     213    tricycle     car         
4174     200    van          car         
4175     200    car          van         
4178     200    van          car         
4180     215    van          car         
4181     215    car          van         
4184     200    car          van         
4316     222    car          van         
4322     222    van          car         
4398     226    car          van         
4438     226    van          car         
4439     226    car          van         
4461     226    van          car         
4465     226    car          van         
4484     226    van          car         
4487     234    car          van         
4488     234    van          car         
4737     239    car          van         
4755     239    van          car         
4760     239    car          van         
4761     239    van          car         
4764     239    car          van         
4767     239    van          car         
4779     239    car          van         
4780     239    van          car         
4782     239    car          van         
4783     239    van          car         
4784     239    car          van         
4785     239    van          car         
4787     239    car          van         
4791     239    van          car         
4793     239    car          van         
4803     239    van          car         
4815     239    car          van         
4816     250    car          van         
4845     239    van          car         
4848     252    van          car         
4849     252    car          van         
4855     250    van          car         
5001     250    car          van         
5005     250    van          car         
5009     257    car          van         
5024     257    van          car         
5037     257    car          van         
5051     257    van          car         
5078     257    car          van         
5106     257    van          car         
5108     257    car          van         
5121     257    van          car         
5140     265    van          car         
5140     266    car          van         
5143     265    car          van         
5143     268    van          car         
5144     265    van          car         
5144     268    car          van         
5146     265    car          van         
5153     257    car          van         
5221     272    car          van         
5263     276    car          van         
5412     282    van          car         
5425     282    car          van         
5432     282    van          car         
5433     282    car          van         
5434     282    van          car         
5477     282    car          van         
5478     282    van          car         
5480     287    van          car         
5492     289    car          van         
5493     289    van          car         
5518     288    car          van         
5519     288    van          car         
5666     296    car          van         
5692     296    van          car         
5701     296    car          van         
5728     296    van          car         
5757     305    car          van         
5768     305    van          car         
5842     308    van          car         
5844     308    car          van         
5845     308    van          car         
5848     308    car          van         
5849     308    van          car         
5851     308    car          van         
5856     308    van          car         
5857     308    car          van         
5858     308    van          car         
5913     323    car          van         
5914     323    van          car         
6035     329    car          van         
6036     329    van          car         
6037     329    car          van         
6041     329    van          car         
6137     336    car          motorcycle  
6149     336    motorcycle   car         
6185     337    car          motorcycle  
6188     337    motorcycle   car         
6274     336    car          motorcycle  
6368     342    car          van         
6372     342    van          car         
6373     342    car          van         
6376     342    van          car         
6378     342    car          van         
6381     342    van          car         
6405     360    car          truck       
6406     352    car          van         
6408     360    truck        car         
6411     352    van          car         
6420     352    car          van         
6424     361    car          tricycle    
6427     361    tricycle     car         
6428     352    van          car         
6435     358    car          van         
6445     352    car          van         
6450     358    van          car         
6459     352    van          car         
6461     352    car          van         
6464     342    car          van         
6468     342    van          car         
6470     352    van          car         
6486     342    car          van         
6490     342    van          car         
6491     342    car          van         
6492     342    van          car         
6498     342    car          van         
6504     342    van          car         
6527     352    car          van         
6536     342    car          van         
6546     342    van          car         
6555     342    car          van         
6555     352    van          car         
6563     352    car          van         
6592     383    car          van         
6593     383    van          car         
6596     383    car          van         
6600     383    van          car         
6601     383    car          van         
6602     383    van          car         
6605     383    car          van         
6606     383    van          car         
6608     382    car          van         
6609     382    van          car         
7157     423    car          van         
7158     423    van          car         
7238     439    car          van         
7239     443    car          van         
7269     439    van          car         
7269     443    van          car         
7272     443    car          van         
7284     439    car          van         
7298     443    van          car         
7302     443    car          van         
7368     443    van          car         
7377     454    car          tricycle    
7381     454    tricycle     car         
7391     450    car          van         
7393     450    van          car         
7409     450    car          van         
7413     450    van          car         
7418     450    car          van         
7419     450    van          car         
7420     450    car          van         
7423     450    van          car         
7425     450    car          van         
7474     450    van          car         
7475     450    car          van         
7491     450    van          car         
7495     450    car          van         
7549     450    van          car         
7551     450    car          van         
