DCNv3-FPN - 6to6_g3.mp4 Full Tracking Report
============================================================
Date: 2026-03-20 20:56:04
Model: /home/migui/YOLO_outputs/100_dcnv3_yolov8n-neck-fpn/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g3.mp4
Frames: 562214 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9173
IDF1:               0.9187
ID Switches:        844
Mostly Tracked (MT):(91.2%)
Mostly Lost (ML):   (0.3%)
GFLOPs:             nan
FPS:                57.75
Runtime:            02:42:14
Class Switches:     8155

TOTAL VEHICLE COUNTS
------------------------------
  CAR             4702
  MOTORCYCLE      331
  TRICYCLE        191
  VAN             525
  BUS             2
  TRUCK           12
  TOTAL           5763

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
06:55:00-07:00:00 4        40       59       6.78       67.80     
07:00:00-07:05:00 4        45       39       10.26      115.38    
07:05:00-07:10:00 5        85       69       7.25       123.19    
07:10:00-07:15:00 4        41       79       5.06       51.90     
07:15:00-07:20:00 7        81       80       8.75       101.25    
07:20:00-07:25:00 3        95       55       5.45       172.73    
07:25:00-07:30:00 2        50       54       3.70       92.59     
07:30:00-07:35:00 2        79       72       2.78       109.72    
07:35:00-07:40:00 4        64       75       5.33       85.33     
07:40:00-07:45:00 1        54       66       1.52       81.82     
07:45:00-07:50:00 5        59       59       8.47       100.00    
07:50:00-07:55:00 5        85       91       5.49       93.41     
07:55:00-08:00:00 5        28       76       6.58       36.84     
08:00:00-08:05:00 2        27       65       3.08       41.54     
08:05:00-08:10:00 6        32       54       11.11      59.26     
08:10:00-08:15:00 2        23       47       4.26       48.94     
08:15:00-08:20:00 4        30       48       8.33       62.50     
08:20:00-08:25:00 1        26       28       3.57       92.86     
08:25:00-08:30:00 2        77       76       2.63       101.32    
08:30:00-08:35:00 5        70       82       6.10       85.37     
08:35:00-08:40:00 12       86       69       17.39      124.64    
08:40:00-08:45:00 4        40       66       6.06       60.61     
08:45:00-08:50:00 0        41       65       0.00       63.08     
08:50:00-08:55:00 3        57       68       4.41       83.82     
08:55:00-09:00:00 4        41       73       5.48       56.16     
09:00:00-09:05:00 24       63       95       25.26      66.32     
09:05:00-09:10:00 1        65       69       1.45       94.20     
09:10:00-09:15:00 27       166      111      24.32      149.55    
09:15:00-09:20:00 4        25       62       6.45       40.32     
09:20:00-09:25:00 0        44       74       0.00       59.46     
09:25:00-09:30:00 3        48       80       3.75       60.00     
09:30:00-09:35:00 40       136      137      29.20      99.27     
09:35:00-09:40:00 4        90       62       6.45       145.16    
09:40:00-09:45:00 0        53       66       0.00       80.30     
09:45:00-09:50:00 2        25       39       5.13       64.10     
09:50:00-09:55:00 2        19       49       4.08       38.78     
09:55:00-10:00:00 1        10       48       2.08       20.83     
10:00:00-10:05:00 6        33       77       7.79       42.86     
10:05:00-10:10:00 5        30       60       8.33       50.00     
10:10:00-10:15:00 5        35       61       8.20       57.38     
10:15:00-10:20:00 4        27       69       5.80       39.13     
10:20:00-10:25:00 0        21       38       0.00       55.26     

CLASSIFICATION SWITCHES: 8155 total
Frame    ID     From         To          
872      20     car          van         
874      20     van          car         
880      20     car          van         
923      24     car          van         
926      20     van          car         
932      24     van          car         
933      24     car          van         
938      24     van          car         
945      24     car          van         
946      24     van          car         
947      24     car          van         
953      24     van          car         
956      24     car          van         
957      24     van          car         
960      24     car          van         
962      24     van          car         
963      24     car          van         
974      24     van          car         
1045     35     car          van         
1101     35     van          car         
1113     36     car          van         
1134     38     van          car         
1141     36     van          car         
1148     38     car          van         
1160     38     van          car         
1161     38     car          van         
1163     38     van          car         
1171     38     car          van         
1172     40     van          car         
1184     38     van          car         
1333     46     car          van         
1364     46     van          car         
1384     49     car          tricycle    
1385     49     tricycle     car         
1386     49     car          tricycle    
1387     49     tricycle     car         
1819     61     van          car         
1940     67     car          tricycle    
1944     67     tricycle     car         
2010     70     car          tricycle    
2012     70     tricycle     car         
2225     78     car          van         
2255     78     van          car         
2853     88     van          car         
2864     88     car          van         
2908     88     van          car         
3165     96     car          tricycle    
3168     96     tricycle     car         
3243     98     car          tricycle    
3248     98     tricycle     car         
3297     100    tricycle     car         
3380     101    car          tricycle    
3381     101    tricycle     car         
4043     114    van          car         
4496     135    car          tricycle    
4500     135    tricycle     car         
4501     135    car          tricycle    
4502     135    tricycle     car         
4606     138    car          motorcycle  
4691     151    car          van         
4696     151    van          car         
4705     151    car          van         
4737     153    car          van         
4739     153    van          car         
4749     153    car          van         
4750     153    van          car         
4753     153    car          van         
4754     153    van          car         
4755     153    car          van         
4756     153    van          car         
4758     153    car          van         
4763     151    van          car         
4763     153    van          car         
4771     153    car          van         
4823     153    van          car         
4867     163    car          van         
4868     163    van          car         
4873     163    car          van         
4880     163    van          car         
4881     163    car          van         
4882     163    van          car         
4885     163    car          van         
4886     163    van          car         
4887     163    car          van         
4905     163    van          car         
4906     163    car          van         
4908     163    van          car         
4911     163    car          van         
4914     163    van          car         
4915     163    car          van         
4925     166    car          motorcycle  
