DCNv2-Liu - 6to6_g2.mp4 Full Tracking Report
============================================================
Date: 2026-03-18 23:59:03
Model: /home/migui/Downloads/dcnv2-yolov8-liu-20260318T004538Z-1-001/dcnv2-yolov8-liu/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g2.mp4
Frames: 648000 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9150
IDF1:               0.9075
ID Switches:        1619
Mostly Tracked (MT):(85.6%)
Mostly Lost (ML):   (0.7%)
GFLOPs:             nan
FPS:                114.78
Runtime:            01:34:05
Class Switches:     7724

TOTAL VEHICLE COUNTS
------------------------------
  CAR             2724
  MOTORCYCLE      365
  TRICYCLE        60
  VAN             461
  BUS             0
  TRUCK           0
  TOTAL           3610

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
03:20:00-03:25:00 11       6        2        1        0        0        20      
03:25:00-03:30:00 13       1        2        3        0        0        19      
03:30:00-03:35:00 7        3        4        0        0        0        14      
03:35:00-03:40:00 15       2        2        1        0        0        20      
03:40:00-03:45:00 4        2        2        1        0        0        9       
03:45:00-03:50:00 4        3        0        0        0        0        7       
03:50:00-03:55:00 10       4        1        2        0        0        17      
03:55:00-04:00:00 8        2        0        0        0        0        10      
04:00:00-04:05:00 6        2        0        0        0        0        8       
04:05:00-04:10:00 6        3        3        1        0        0        13      
04:10:00-04:15:00 6        5        0        1        0        0        12      
04:15:00-04:20:00 8        4        0        4        0        0        16      
04:20:00-04:25:00 5        0        0        4        0        0        9       
04:25:00-04:30:00 12       0        0        4        0        0        16      
04:30:00-04:35:00 6        4        1        8        0        0        19      
04:35:00-04:40:00 14       1        0        6        0        0        21      
04:40:00-04:45:00 26       3        1        4        0        0        34      
04:45:00-04:50:00 26       2        2        4        0        0        34      
04:50:00-04:55:00 28       1        1        5        0        0        35      
04:55:00-05:00:00 14       0        0        1        0        0        15      
05:00:00-05:05:00 29       3        1        2        0        0        35      
05:05:00-05:10:00 12       0        0        4        0        0        16      
05:10:00-05:15:00 6        0        0        3        0        0        9       
05:15:00-05:20:00 17       1        0        1        0        0        19      
05:20:00-05:25:00 14       0        0        2        0        0        16      
05:25:00-05:30:00 19       0        0        1        0        0        20      
05:30:00-05:35:00 13       0        0        0        0        0        13      
05:35:00-05:40:00 34       1        1        2        0        0        38      
05:40:00-05:45:00 17       4        0        2        0        0        23      
05:45:00-05:50:00 9        1        1        6        0        0        17      
05:50:00-05:55:00 17       4        2        1        0        0        24      
05:55:00-06:00:00 14       3        0        2        0        0        19      
06:00:00-06:05:00 13       3        1        1        0        0        18      
06:05:00-06:10:00 17       4        1        2        0        0        24      
06:10:00-06:15:00 8        3        5        0        0        0        16      
06:15:00-06:20:00 10       2        0        3        0        0        15      
06:20:00-06:25:00 17       1        1        4        0        0        23      
06:25:00-06:30:00 22       2        2        9        0        0        35      
06:30:00-06:35:00 4        1        0        1        0        0        6       
06:35:00-06:40:00 3        0        0        0        0        0        3       
06:40:00-06:45:00 0        0        0        1        0        0        1       
06:45:00-06:50:00 0        0        0        0        0        0        0       
06:50:00-06:55:00 0        0        0        0        0        0        0       
06:55:00-07:00:00 3        0        0        0        0        0        3       
07:00:00-07:05:00 1        0        0        0        0        0        1       
07:05:00-07:10:00 0        0        0        3        0        0        3       
07:10:00-07:15:00 12       0        0        3        0        0        15      
07:15:00-07:20:00 16       2        0        4        0        0        22      
07:20:00-07:25:00 17       2        0        3        0        0        22      
07:25:00-07:30:00 12       0        0        3        0        0        15      
07:30:00-07:35:00 20       0        0        1        0        0        21      
07:35:00-07:40:00 19       1        0        6        0        0        26      
07:40:00-07:45:00 10       0        0        1        0        0        11      
07:45:00-07:50:00 3        0        0        1        0        0        4       
07:50:00-07:55:00 18       0        0        11       0        0        29      
07:55:00-08:00:00 30       2        0        8        0        0        40      
08:00:00-08:05:00 38       1        0        7        0        0        46      
08:05:00-08:10:00 43       0        1        5        0        0        49      
08:10:00-08:15:00 16       1        0        2        0        0        19      
08:15:00-08:20:00 24       0        0        3        0        0        27      
08:20:00-08:25:00 3        0        0        0        0        0        3       
08:25:00-08:30:00 13       0        0        3        0        0        16      
08:30:00-08:35:00 33       0        0        3        0        0        36      
08:35:00-08:40:00 20       3        0        4        0        0        27      
08:40:00-08:45:00 20       1        0        7        0        0        28      
08:45:00-08:50:00 27       0        0        4        0        0        31      
08:50:00-08:55:00 19       0        2        3        0        0        24      
08:55:00-09:00:00 27       4        1        3        0        0        35      
09:00:00-09:05:00 24       0        0        3        0        0        27      
09:05:00-09:10:00 21       0        0        4        0        0        25      
09:10:00-09:15:00 29       2        0        4        0        0        35      
09:15:00-09:20:00 33       5        2        7        0        0        47      
09:20:00-09:25:00 23       0        1        5        0        0        29      
09:25:00-09:30:00 13       1        0        2        0        0        16      
09:30:00-09:35:00 26       2        0        4        0        0        32      
09:35:00-09:40:00 12       3        0        6        0        0        21      
09:40:00-09:45:00 24       1        0        4        0        0        29      
09:45:00-09:50:00 21       1        0        8        0        0        30      
09:50:00-09:55:00 13       0        0        2        0        0        15      
09:55:00-10:00:00 27       3        0        6        0        0        36      
10:00:00-10:05:00 25       0        0        12       0        0        37      
10:05:00-10:10:00 15       5        0        3        0        0        23      
10:10:00-10:15:00 14       2        0        5        0        0        21      
10:15:00-10:20:00 16       1        0        1        0        0        18      
10:20:00-10:25:00 22       1        0        4        0        0        27      
10:25:00-10:30:00 22       1        0        4        0        0        27      
10:30:00-10:35:00 13       2        0        6        0        0        21      
10:35:00-10:40:00 13       3        0        3        0        0        19      
10:40:00-10:45:00 14       3        0        4        0        0        21      
10:45:00-10:50:00 11       5        0        0        0        0        16      
10:50:00-10:55:00 13       6        0        0        0        0        19      
10:55:00-11:00:00 10       5        1        1        0        0        17      
11:00:00-11:05:00 8        3        0        4        0        0        15      
11:05:00-11:10:00 10       5        1        2        0        0        18      
11:10:00-11:15:00 14       4        0        1        0        0        19      
11:15:00-11:20:00 14       5        0        1        0        0        20      
11:20:00-11:25:00 17       7        0        4        0        0        28      
11:25:00-11:30:00 10       3        0        0        0        0        13      
11:30:00-11:35:00 10       5        0        1        0        0        16      
11:35:00-11:40:00 10       3        1        3        0        0        17      
11:40:00-11:45:00 10       1        0        1        0        0        12      
11:45:00-11:50:00 8        1        0        1        0        0        10      
11:50:00-11:55:00 7        4        0        0        0        0        11      
11:55:00-12:00:00 5        0        0        2        0        0        7       

SWITCH STATISTICS (over 11:59:59 period)
------------------------------------------------------------
ID Switches Total:                      1619
ID Switches / Hour:                     134.92
Counted Vehs with ID Switch:            1298/3610 (35.96%)
Tracks with Class Switch:               2037/9056 (22.49%)
Counted Vehs with Class Switch:         1322/3610 (36.62%)

CLASS SWITCHES - PER FRAME
------------------------------------------------------------
Total (all tracks):                     7724
On Counted Vehicles:                    6213
Avg per Affected Counted Veh:           4.70
Per Hour:                               643.67

CLASS SWITCHES - PER SECOND
------------------------------------------------------------
Total (all tracks):                     4251
On Counted Vehicles:                    3207
Avg per Affected Counted Veh:           2.43
Per Hour:                               354.25

ID & CLASS SWITCHES PER 5-MINUTE INTERVAL
--------------------------------------------------------------
Interval           IDSw     ClsSw    Tracks   IDSw%      ClsSw%    
00:00:00-00:05:00 25       121      147      17.01      82.31     
00:05:00-00:10:00 37       182      203      18.23      89.66     
00:10:00-00:15:00 33       122      190      17.37      64.21     
00:15:00-00:20:00 37       134      222      16.67      60.36     
00:20:00-00:25:00 27       209      187      14.44      111.76    
00:25:00-00:30:00 23       79       147      15.65      53.74     
00:30:00-00:35:00 12       97       122      9.84       79.51     
00:35:00-00:40:00 21       135      161      13.04      83.85     
00:40:00-00:45:00 23       128      144      15.97      88.89     
00:45:00-00:50:00 19       64       115      16.52      55.65     
00:50:00-00:55:00 10       32       93       10.75      34.41     
00:55:00-01:00:00 34       174      132      25.76      131.82    
01:00:00-01:05:00 24       115      164      14.63      70.12     
01:05:00-01:10:00 17       60       167      10.18      35.93     
01:10:00-01:15:00 23       135      147      15.65      91.84     
01:15:00-01:20:00 11       30       84       13.10      35.71     
01:20:00-01:25:00 5        29       55       9.09       52.73     
01:25:00-01:30:00 45       167      151      29.80      110.60    
01:30:00-01:35:00 12       25       61       19.67      40.98     
01:35:00-01:40:00 5        2        32       15.62      6.25      
01:40:00-01:45:00 12       113      97       12.37      116.49    
01:45:00-01:50:00 29       152      173      16.76      87.86     
01:50:00-01:55:00 5        28       57       8.77       49.12     
01:55:00-02:00:00 15       54       99       15.15      54.55     
02:00:00-02:05:00 8        24       67       11.94      35.82     
02:05:00-02:10:00 22       81       122      18.03      66.39     
02:10:00-02:15:00 9        38       39       23.08      97.44     
02:15:00-02:20:00 17       60       64       26.56      93.75     
02:20:00-02:25:00 17       51       47       36.17      108.51    
02:25:00-02:30:00 7        4        25       28.00      16.00     
02:30:00-02:35:00 7        28       37       18.92      75.68     
02:35:00-02:40:00 10       15       46       21.74      32.61     
02:40:00-02:45:00 4        12       27       14.81      44.44     
02:45:00-02:50:00 3        26       21       14.29      123.81    
02:50:00-02:55:00 5        14       27       18.52      51.85     
02:55:00-03:00:00 16       42       60       26.67      70.00     
03:00:00-03:05:00 9        31       32       28.12      96.88     
03:05:00-03:10:00 5        29       18       27.78      161.11    
03:10:00-03:15:00 10       40       48       20.83      83.33     
03:15:00-03:20:00 4        38       42       9.52       90.48     
03:20:00-03:25:00 5        23       44       11.36      52.27     
03:25:00-03:30:00 6        18       32       18.75      56.25     
03:30:00-03:35:00 3        26       25       12.00      104.00    
03:35:00-03:40:00 6        31       42       14.29      73.81     
03:40:00-03:45:00 3        19       17       17.65      111.76    
03:45:00-03:50:00 2        5        18       11.11      27.78     
03:50:00-03:55:00 4        22       28       14.29      78.57     
03:55:00-04:00:00 3        3        22       13.64      13.64     
04:00:00-04:05:00 1        12       12       8.33       100.00    
04:05:00-04:10:00 5        19       26       19.23      73.08     
04:10:00-04:15:00 3        2        23       13.04      8.70      
04:15:00-04:20:00 6        35       32       18.75      109.38    
04:20:00-04:25:00 2        1        18       11.11      5.56      
04:25:00-04:30:00 2        15       23       8.70       65.22     
04:30:00-04:35:00 5        51       34       14.71      150.00    
04:35:00-04:40:00 5        48       37       13.51      129.73    
04:40:00-04:45:00 6        35       56       10.71      62.50     
04:45:00-04:50:00 29       113      100      29.00      113.00    
04:50:00-04:55:00 16       87       95       16.84      91.58     
04:55:00-05:00:00 10       72       71       14.08      101.41    
05:00:00-05:05:00 14       105      88       15.91      119.32    
05:05:00-05:10:00 11       107      55       20.00      194.55    
05:10:00-05:15:00 23       43       75       30.67      57.33     
05:15:00-05:20:00 5        35       74       6.76       47.30     
05:20:00-05:25:00 15       83       63       23.81      131.75    
05:25:00-05:30:00 6        63       64       9.38       98.44     
05:30:00-05:35:00 4        39       54       7.41       72.22     
05:35:00-05:40:00 20       46       114      17.54      40.35     
05:40:00-05:45:00 7        25       47       14.89      53.19     
05:45:00-05:50:00 1        18       24       4.17       75.00     
05:50:00-05:55:00 8        29       43       18.60      67.44     
05:55:00-06:00:00 7        34       30       23.33      113.33    
06:00:00-06:05:00 4        24       31       12.90      77.42     
06:05:00-06:10:00 5        41       43       11.63      95.35     
06:10:00-06:15:00 4        27       39       10.26      69.23     
06:15:00-06:20:00 5        20       32       15.62      62.50     
06:20:00-06:25:00 9        43       48       18.75      89.58     
06:25:00-06:30:00 6        66       68       8.82       97.06     
06:30:00-06:35:00 6        14       44       13.64      31.82     
06:35:00-06:40:00 17       108      54       31.48      200.00    
06:40:00-06:45:00 19       66       60       31.67      110.00    
06:45:00-06:50:00 11       3        34       32.35      8.82      
06:50:00-06:55:00 34       24       65       52.31      36.92     
06:55:00-07:00:00 7        25       43       16.28      58.14     
07:00:00-07:05:00 4        5        44       9.09       11.36     
07:05:00-07:10:00 6        10       32       18.75      31.25     
07:10:00-07:15:00 19       48       56       33.93      85.71     
07:15:00-07:20:00 2        33       38       5.26       86.84     
07:20:00-07:25:00 14       97       68       20.59      142.65    
07:25:00-07:30:00 25       47       93       26.88      50.54     
07:30:00-07:35:00 9        40       84       10.71      47.62     
07:35:00-07:40:00 24       75       93       25.81      80.65     
07:40:00-07:45:00 15       43       58       25.86      74.14     
07:45:00-07:50:00 6        24       35       17.14      68.57     
07:50:00-07:55:00 30       120      118      25.42      101.69    
07:55:00-08:00:00 17       144      141      12.06      102.13    
08:00:00-08:05:00 18       109      148      12.16      73.65     
08:05:00-08:10:00 6        77       135      4.44       57.04     
08:10:00-08:15:00 22       46       103      21.36      44.66     
08:15:00-08:20:00 11       85       94       11.70      90.43     
08:20:00-08:25:00 45       38       75       60.00      50.67     
08:25:00-08:30:00 8        31       71       11.27      43.66     
08:30:00-08:35:00 19       54       103      18.45      52.43     
08:35:00-08:40:00 9        41       58       15.52      70.69     
08:40:00-08:45:00 12       67       57       21.05      117.54    
08:45:00-08:50:00 13       55       63       20.63      87.30     
08:50:00-08:55:00 4        51       42       9.52       121.43    
08:55:00-09:00:00 13       87       72       18.06      120.83    
09:00:00-09:05:00 6        67       43       13.95      155.81    
09:05:00-09:10:00 8        61       50       16.00      122.00    
09:10:00-09:15:00 19       122      77       24.68      158.44    
09:15:00-09:20:00 12       72       85       14.12      84.71     
09:20:00-09:25:00 14       65       57       24.56      114.04    
09:25:00-09:30:00 6        30       30       20.00      100.00    
09:30:00-09:35:00 8        58       64       12.50      90.62     
09:35:00-09:40:00 2        49       40       5.00       122.50    
09:40:00-09:45:00 13       50       65       20.00      76.92     
09:45:00-09:50:00 9        71       51       17.65      139.22    
09:50:00-09:55:00 4        22       32       12.50      68.75     
09:55:00-10:00:00 8        109      74       10.81      147.30    
10:00:00-10:05:00 13       108      68       19.12      158.82    
10:05:00-10:10:00 6        42       41       14.63      102.44    
10:10:00-10:15:00 6        47       41       14.63      114.63    
10:15:00-10:20:00 6        44       29       20.69      151.72    
10:20:00-10:25:00 8        92       62       12.90      148.39    
10:25:00-10:30:00 12       89       59       20.34      150.85    
10:30:00-10:35:00 2        27       32       6.25       84.38     
10:35:00-10:40:00 7        27       38       18.42      71.05     
10:40:00-10:45:00 15       61       49       30.61      124.49    
10:45:00-10:50:00 2        10       24       8.33       41.67     
10:50:00-10:55:00 8        18       38       21.05      47.37     
10:55:00-11:00:00 1        33       28       3.57       117.86    
11:00:00-11:05:00 3        33       32       9.38       103.12    
11:05:00-11:10:00 7        42       33       21.21      127.27    
11:10:00-11:15:00 3        20       36       8.33       55.56     
11:15:00-11:20:00 3        17       32       9.38       53.12     
11:20:00-11:25:00 7        47       53       13.21      88.68     
11:25:00-11:30:00 3        6        23       13.04      26.09     
11:30:00-11:35:00 3        18       24       12.50      75.00     
11:35:00-11:40:00 6        25       36       16.67      69.44     
11:40:00-11:45:00 3        13       24       12.50      54.17     
11:45:00-11:50:00 1        7        16       6.25       43.75     
11:50:00-11:55:00 4        17       24       16.67      70.83     
11:55:00-12:00:00 3        33       16       18.75      206.25    

CLASSIFICATION SWITCHES: 7724 total
Frame    ID     From         To          
67       3      car          van         
71       3      van          car         
162      4      car          van         
213      13     motorcycle   tricycle    
219      13     tricycle     motorcycle  
220      13     motorcycle   tricycle    
224      13     tricycle     motorcycle  
229      13     motorcycle   car         
245      18     car          van         
248      18     van          car         
263      18     car          van         
264      18     van          car         
549      40     motorcycle   car         
550      40     car          motorcycle  
556      40     motorcycle   car         
557      40     car          motorcycle  
864      29     car          tricycle    
883      47     motorcycle   car         
1001     53     car          van         
1011     53     van          car         
1020     53     car          van         
1023     53     van          car         
1024     53     car          van         
1025     53     van          car         
1092     53     car          van         
1093     53     van          car         
1095     53     car          van         
1097     53     van          car         
1258     46     car          motorcycle  
1429     66     car          van         
1431     66     van          car         
1547     81     tricycle     car         
1945     97     car          motorcycle  
1955     97     motorcycle   car         
2162     109    car          van         
2197     109    van          car         
2198     109    car          van         
2200     109    van          car         
2201     109    car          van         
2226     109    van          car         
2236     109    car          van         
2238     109    van          car         
2239     109    car          van         
2241     109    van          car         
2242     109    car          van         
2315     116    car          tricycle    
2319     116    tricycle     car         
2358     116    car          van         
2359     116    van          car         
2433     126    car          van         
2435     126    van          car         
2438     126    car          van         
2567     138    car          van         
2570     138    van          car         
2571     138    car          van         
2572     138    van          car         
2587     132    motorcycle   car         
2731     151    van          car         
2738     150    car          van         
2739     150    van          car         
2743     151    car          van         
2746     151    van          car         
3039     167    van          car         
3049     167    car          van         
3256     175    car          tricycle    
3296     179    car          van         
3297     185    car          van         
3299     185    van          car         
3300     185    car          van         
3300     179    van          car         
3302     179    car          van         
3304     179    van          car         
3384     191    car          van         
3385     191    van          car         
3389     192    car          van         
3390     192    van          car         
3392     191    car          van         
3393     191    van          car         
3393     192    car          van         
3396     192    van          car         
3400     192    car          van         
3412     191    car          van         
3446     192    van          car         
3448     192    car          van         
3448     201    van          car         
3458     192    van          car         
3460     192    car          van         
3461     192    van          car         
3462     192    car          van         
3467     192    van          car         
3469     192    car          van         
3469     199    car          motorcycle  
3483     199    motorcycle   car         
4049     223    car          van         
4060     223    van          car         
4086     225    car          van         
4090     223    car          motorcycle  
4138     225    van          car         
4142     225    car          van         
4143     225    van          car         
4148     225    car          van         
4167     225    van          car         
4173     233    car          motorcycle  
4200     240    car          motorcycle  
4245     238    car          van         
4247     238    van          car         
4402     250    car          van         
4405     250    van          car         
4411     250    car          van         
4413     250    van          car         
4420     250    car          van         
4422     250    van          car         
4423     250    car          van         
4424     250    van          car         
4425     250    car          van         
4473     250    van          car         
4474     250    car          van         
4475     250    van          car         
4478     254    van          car         
4480     254    car          van         
4482     254    van          car         
4744     265    car          van         
4767     265    van          car         
4769     265    car          van         
4770     265    van          car         
4774     265    car          van         
4785     265    van          car         
4786     265    car          van         
4804     265    van          car         
4805     265    car          van         
4806     265    van          car         
4818     265    car          van         
4821     265    van          car         
4821     276    car          van         
4824     265    car          van         
4845     265    van          car         
5001     281    car          van         
5005     281    van          car         
5085     282    car          van         
5094     284    van          car         
5095     284    car          van         
5096     284    van          car         
5116     284    car          van         
5135     284    van          car         
5137     284    car          van         
5137     290    van          car         
5142     284    van          car         
5144     284    car          van         
5149     289    car          van         
5155     284    van          car         
5157     284    car          van         
5161     299    car          van         
5222     301    car          van         
5226     301    van          car         
5227     301    car          van         
5230     301    van          car         
5231     301    car          van         
5236     301    van          car         
5238     301    car          van         
5479     316    car          van         
5536     327    car          van         
5763     345    van          car         
5769     345    car          van         
5858     345    van          car         
5859     345    car          van         
5926     363    van          car         
5939     363    car          van         
6006     363    van          car         
6017     368    car          van         
6026     368    van          car         
6034     368    car          van         
6042     368    van          car         
6043     368    car          van         
6044     368    van          car         
6047     368    car          van         
6051     368    van          car         
6141     375    car          motorcycle  
6150     375    motorcycle   car         
6178     363    car          van         
6199     381    motorcycle   tricycle    
6202     381    tricycle     motorcycle  
6227     381    motorcycle   car         
6232     381    car          tricycle    
6232     373    car          motorcycle  
6238     381    tricycle     motorcycle  
6238     373    motorcycle   tricycle    
6245     373    tricycle     car         
6274     375    car          motorcycle  
6318     383    car          van         
6319     383    van          car         
6360     386    car          van         
6363     386    van          car         
6420     392    car          van         
6445     398    car          van         
6456     398    van          car         
6457     398    car          van         
6475     398    van          car         
6483     398    car          van         
6486     410    car          van         
6488     410    van          car         
6489     410    car          van         
6490     410    van          car         
6495     392    van          car         
6496     392    car          van         
6509     392    van          car         
6520     410    car          van         
6521     410    van          car         
6522     410    car          van         
6537     392    car          van         
6538     392    van          car         
6541     410    van          car         
6543     392    car          van         
6546     410    car          van         
6549     392    van          car         
6550     410    van          car         
6566     410    car          van         
6566     423    van          car         
6607     430    van          car         
6608     428    car          van         
6611     428    van          car         
6700     430    car          van         
6701     430    van          car         
6952     447    car          van         
6953     447    van          car         
7087     467    car          van         
7088     467    van          car         
7090     467    car          van         
7091     458    car          van         
7092     458    van          car         
7098     467    van          car         
7098     470    car          van         
7101     467    car          van         
7103     467    van          car         
7132     467    car          van         
7158     467    van          car         
7169     477    car          motorcycle  
7215     468    car          van         
7217     468    van          car         
7241     484    car          van         
7244     490    motorcycle   tricycle    
7247     490    tricycle     motorcycle  
7249     484    van          car         
7283     484    car          van         
7303     484    van          car         
7355     484    car          van         
7373     484    van          car         
7434     484    car          van         
7557     511    car          van         
7558     511    van          car         
7746     518    car          van         
7772     518    van          car         
7777     518    car          van         
7778     515    van          car         
7869     522    car          van         
7920     526    van          car         
7921     526    car          van         
7922     526    van          car         
7927     526    car          van         
7947     484    van          car         
7949     484    car          van         
7963     530    van          car         
7969     530    car          van         
8009     530    van          car         
8014     530    car          van         
8025     484    van          car         
8054     536    car          van         
8055     536    van          car         
8057     536    car          van         
8058     536    van          car         
8059     536    car          van         
8060     536    van          car         
8064     536    car          van         
8065     536    van          car         
8069     537    car          van         
8085     537    van          car         
8091     537    car          van         
8095     537    van          car         
8097     537    car          van         
8111     544    car          van         
8112     537    van          car         
8129     544    van          car         
8129     537    car          van         
8130     544    car          van         
8131     537    van          car         
8133     544    van          car         
8133     537    car          van         
8150     548    car          van         
8226     553    car          van         
8227     553    van          car         
8228     553    car          van         
8229     553    van          car         
8230     553    car          van         
8233     553    van          car         
8260     553    car          van         
8261     553    van          car         
8262     553    car          van         
8263     553    van          car         
8393     569    van          car         
8483     572    car          motorcycle  
8814     594    motorcycle   tricycle    
8822     594    tricycle     motorcycle  
8826     594    motorcycle   tricycle    
8828     594    tricycle     motorcycle  
9030     615    motorcycle   car         
9069     608    car          motorcycle  
9100     608    motorcycle   car         
9127     608    car          motorcycle  
9225     627    car          motorcycle  
9690     645    car          tricycle    
9898     659    car          tricycle    
9903     663    car          van         
9917     663    van          car         
9920     663    car          van         
9949     663    van          car         
10099    670    car          van         
10151    676    car          van         
10154    676    van          car         
10155    676    car          van         
10156    676    van          car         
10157    676    car          van         
10158    676    van          car         
10158    678    car          van         
10164    678    van          car         
10165    676    car          van         
10177    676    van          car         
10182    676    car          van         
10183    676    van          car         
10192    676    car          van         
10193    676    van          car         
10193    683    car          van         
10195    676    car          van         
10195    683    van          car         
10196    676    van          car         
10196    683    car          van         
10198    676    car          van         
10290    694    car          van         
10294    694    van          car         
10296    694    car          van         
10303    694    van          car         
10304    694    car          van         
10361    700    car          van         
10377    700    van          car         
10378    700    car          van         
10410    700    van          car         
10412    700    car          van         
10412    706    van          car         
10465    705    car          van         
10467    705    van          car         
10826    729    car          van         
10827    729    van          car         
10926    741    motorcycle   car         
11292    756    car          tricycle    
11417    765    car          van         
11418    765    van          car         
11516    775    motorcycle   car         
11576    773    car          motorcycle  
11719    787    car          van         
11722    787    van          car         
11730    778    car          van         
11731    778    van          car         
11832    792    car          van         
11834    792    van          car         
11846    792    car          van         
11927    792    van          car         
11928    792    car          van         
11931    792    van          car         
11932    792    car          van         
11940    792    van          car         
11941    792    car          van         
11942    792    van          car         
11945    792    car          van         
11948    792    van          car         
11949    792    car          van         
11952    792    van          car         
11954    792    car          van         
11955    792    van          car         
11956    792    car          van         
11957    792    van          car         
11958    792    car          van         
12036    808    van          car         
12054    808    car          van         
12123    818    car          van         
12126    818    van          car         
12127    808    van          car         
12131    818    car          van         
12131    808    car          van         
12132    818    van          car         
12133    818    car          van         
12134    808    van          car         
12138    808    car          van         
12175    818    van          car         
12178    818    car          van         
12183    818    van          car         
12185    818    car          van         
12186    818    van          car         
12205    818    car          van         
12206    818    van          car         
12209    818    car          van         
12315    838    van          car         
12323    838    car          van         
12327    838    van          car         
12327    850    car          van         
12331    845    car          van         
12332    838    car          van         
12352    845    van          car         
12353    845    car          van         
12365    838    van          car         
12389    860    car          van         
12391    860    van          car         
12392    860    car          van         
12457    863    car          van         
12466    863    van          car         
12493    867    car          van         
12494    867    van          car         
12788    892    car          van         
12849    892    van          car         
12852    892    car          van         
12852    896    van          car         
12854    892    van          car         
12855    892    car          van         
12857    897    car          van         
12857    892    van          car         
12859    892    car          van         
13301    923    car          van         
13311    922    car          van         
13628    935    car          van         
13725    953    car          van         
13726    946    car          van         
13727    946    van          car         
13731    955    van          car         
13731    946    car          van         
13753    953    van          car         
13754    953    car          van         
13759    953    van          car         
13767    953    car          van         
13843    965    van          car         
13857    965    car          van         
13858    965    van          car         
13865    903    motorcycle   car         
13887    965    car          van         
13968    965    van          car         
13969    965    car          van         
14141    983    van          car         
14146    983    car          van         
14146    991    van          car         
14147    983    van          car         
14147    991    car          van         
14151    983    car          van         
14276    1000   motorcycle   car         
14367    1006   car          van         
14379    1006   van          car         
14382    1006   car          van         
14407    1006   van          car         
14421    1009   car          van         
14430    1005   car          van         
14432    1009   van          car         
14433    1015   van          car         
14435    1005   van          car         
14439    1005   car          van         
