Vanilla-YOLOv8n - 6to6_g29.mp4 Full Tracking Report
============================================================
Date: 2026-03-22 03:18:28
Model: /home/migui/Downloads/100_yolov8n_300epochs_b32-20260318T004620Z-1-001/100_yolov8n_300epochs_b32/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g29.mp4
Frames: 648099 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9185
IDF1:               0.9193
ID Switches:        1590
Mostly Tracked (MT):(88.0%)
Mostly Lost (ML):   (0.4%)
GFLOPs:             nan
FPS:                125.56
Runtime:            01:26:01
Class Switches:     6021

TOTAL VEHICLE COUNTS
------------------------------
  CAR             3979
  MOTORCYCLE      437
  TRICYCLE        116
  VAN             592
  BUS             2
  TRUCK           2
  TOTAL           5128

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
08:15:00-08:20:00 51       5        0        14       0        0        70      
08:20:00-08:25:00 0        1        0        0        0        0        1       
08:25:00-08:30:00 37       7        0        5        0        0        49      
08:30:00-08:35:00 41       1        0        5        0        0        47      
08:35:00-08:40:00 2        0        0        0        0        0        2       
08:40:00-08:45:00 40       2        0        6        0        0        48      
08:45:00-08:50:00 36       5        0        11       0        0        52      
08:50:00-08:55:00 0        0        0        0        0        0        0       
08:55:00-09:00:00 32       2        0        14       0        0        48      
09:00:00-09:05:00 31       4        0        3        0        0        38      
09:05:00-09:10:00 6        4        0        2        0        0        12      
09:10:00-09:15:00 28       2        0        4        0        0        34      
09:15:00-09:20:00 29       10       0        5        0        0        44      
09:20:00-09:25:00 21       5        1        3        0        0        30      
09:25:00-09:30:00 51       4        0        8        0        0        63      
09:30:00-09:35:00 36       5        0        4        0        0        45      
09:35:00-09:40:00 36       5        1        9        0        0        51      
09:40:00-09:45:00 49       4        0        5        0        0        58      
09:45:00-09:50:00 38       4        0        2        0        0        44      
09:50:00-09:55:00 66       8        0        10       0        1        85      
09:55:00-10:00:00 0        1        0        0        0        0        1       
10:00:00-10:05:00 32       6        0        6        0        0        44      
10:05:00-10:10:00 34       8        0        7        0        0        49      
10:10:00-10:15:00 0        0        0        0        0        0        0       
10:15:00-10:20:00 43       7        0        3        0        0        53      
10:20:00-10:25:00 33       9        0        8        0        0        50      
10:25:00-10:30:00 0        0        0        0        0        0        0       
10:30:00-10:35:00 38       1        0        4        0        0        43      
10:35:00-10:40:00 41       5        0        5        0        0        51      
10:40:00-10:45:00 36       6        0        11       0        0        53      
10:45:00-10:50:00 57       9        2        11       0        0        79      
10:50:00-10:55:00 46       2        2        10       0        0        60      
10:55:00-11:00:00 46       3        1        3        0        0        53      
11:00:00-11:05:00 46       5        0        8        0        0        59      
11:05:00-11:10:00 38       9        0        5        0        0        52      
11:10:00-11:15:00 34       6        0        2        0        0        42      
11:15:00-11:20:00 37       8        0        2        0        0        47      
11:20:00-11:25:00 34       9        0        5        0        0        48      
11:25:00-11:30:00 39       5        0        4        0        0        48      
11:30:00-11:35:00 43       7        0        11       0        0        61      
11:35:00-11:40:00 39       6        1        4        0        0        50      
11:40:00-11:45:00 16       7        0        2        0        0        25      
11:45:00-11:50:00 22       3        0        1        0        0        26      
11:50:00-11:55:00 18       5        0        1        0        0        24      
11:55:00-12:00:00 14       5        0        1        0        0        20      

SWITCH STATISTICS (over 12:00:06 period)
------------------------------------------------------------
ID Switches Total:                      1590
ID Switches / Hour:                     132.48
Counted Vehs with ID Switch:            667/5128 (13.01%)
Tracks with Class Switch:               1150/9133 (12.59%)
Counted Vehs with Class Switch:         893/5128 (17.41%)

CLASS SWITCHES - PER FRAME
------------------------------------------------------------
Total (all tracks):                     6021
On Counted Vehicles:                    5473
Avg per Affected Counted Veh:           6.13
Per Hour:                               501.67

CLASS SWITCHES - PER SECOND
------------------------------------------------------------
Total (all tracks):                     3353
On Counted Vehicles:                    2949
Avg per Affected Counted Veh:           3.30
Per Hour:                               279.37

ID & CLASS SWITCHES PER 5-MINUTE INTERVAL
--------------------------------------------------------------
Interval           IDSw     ClsSw    Tracks   IDSw%      ClsSw%    
00:00:00-00:05:00 1        11       25       4.00       44.00     
00:05:00-00:10:00 4        0        44       9.09       0.00      
00:10:00-00:15:00 1        10       32       3.12       31.25     
00:15:00-00:20:00 13       51       93       13.98      54.84     
00:20:00-00:25:00 11       41       76       14.47      53.95     
00:25:00-00:30:00 25       68       125      20.00      54.40     
00:30:00-00:35:00 4        20       49       8.16       40.82     
00:35:00-00:40:00 11       68       103      10.68      66.02     
00:40:00-00:45:00 20       36       104      19.23      34.62     
00:45:00-00:50:00 7        42       51       13.73      82.35     
00:50:00-00:55:00 14       77       115      12.17      66.96     
00:55:00-01:00:00 2        40       40       5.00       100.00    
01:00:00-01:05:00 20       101      118      16.95      85.59     
01:05:00-01:10:00 15       57       117      12.82      48.72     
01:10:00-01:15:00 0        0        20       0.00       0.00      
01:15:00-01:20:00 17       104      134      12.69      77.61     
01:20:00-01:25:00 0        0        12       0.00       0.00      
01:25:00-01:30:00 17       92       125      13.60      73.60     
01:30:00-01:35:00 3        38       80       3.75       47.50     
01:35:00-01:40:00 23       98       145      15.86      67.59     
01:40:00-01:45:00 0        0        45       0.00       0.00      
01:45:00-01:50:00 16       51       102      15.69      50.00     
01:50:00-01:55:00 20       55       109      18.35      50.46     
01:55:00-02:00:00 20       52       111      18.02      46.85     
02:00:00-02:05:00 0        24       51       0.00       47.06     
02:05:00-02:10:00 11       80       99       11.11      80.81     
02:10:00-02:15:00 2        8        48       4.17       16.67     
02:15:00-02:20:00 4        32       62       6.45       51.61     
02:20:00-02:25:00 9        47       64       14.06      73.44     
02:25:00-02:30:00 7        30       52       13.46      57.69     
02:30:00-02:35:00 1        23       36       2.78       63.89     
02:35:00-02:40:00 2        49       38       5.26       128.95    
02:40:00-02:45:00 1        14       31       3.23       45.16     
02:45:00-02:50:00 7        23       43       16.28      53.49     
02:50:00-02:55:00 1        22       32       3.12       68.75     
02:55:00-03:00:00 0        0        25       0.00       0.00      
03:00:00-03:05:00 19       66       69       27.54      95.65     
03:05:00-03:10:00 47       55       109      43.12      50.46     
03:10:00-03:15:00 2        9        29       6.90       31.03     
03:15:00-03:20:00 0        11       28       0.00       39.29     
03:20:00-03:25:00 4        53       40       10.00      132.50    
03:25:00-03:30:00 2        24       39       5.13       61.54     
03:30:00-03:35:00 1        29       48       2.08       60.42     
03:35:00-03:40:00 10       17       69       14.49      24.64     
03:40:00-03:45:00 0        21       27       0.00       77.78     
03:45:00-03:50:00 0        3        14       0.00       21.43     
03:50:00-03:55:00 0        8        11       0.00       72.73     
03:55:00-04:00:00 0        6        10       0.00       60.00     
04:00:00-04:05:00 0        1        10       0.00       10.00     
04:05:00-04:10:00 0        2        14       0.00       14.29     
04:10:00-04:15:00 1        65       21       4.76       309.52    
04:15:00-04:20:00 0        1        14       0.00       7.14      
04:20:00-04:25:00 3        27       27       11.11      100.00    
04:25:00-04:30:00 0        7        16       0.00       43.75     
04:30:00-04:35:00 1        3        18       5.56       16.67     
04:35:00-04:40:00 0        20       23       0.00       86.96     
04:40:00-04:45:00 0        15       21       0.00       71.43     
04:45:00-04:50:00 1        7        21       4.76       33.33     
04:50:00-04:55:00 3        24       51       5.88       47.06     
04:55:00-05:00:00 7        68       75       9.33       90.67     
05:00:00-05:05:00 14       57       106      13.21      53.77     
05:05:00-05:10:00 9        33       79       11.39      41.77     
05:10:00-05:15:00 18       72       149      12.08      48.32     
05:15:00-05:20:00 10       33       85       11.76      38.82     
05:20:00-05:25:00 102      188      158      64.56      118.99    
05:25:00-05:30:00 27       80       122      22.13      65.57     
05:30:00-05:35:00 25       77       126      19.84      61.11     
05:35:00-05:40:00 15       51       86       17.44      59.30     
05:40:00-05:45:00 16       35       124      12.90      28.23     
05:45:00-05:50:00 17       58       88       19.32      65.91     
05:50:00-05:55:00 7        17       59       11.86      28.81     
05:55:00-06:00:00 21       44       111      18.92      39.64     
06:00:00-06:05:00 7        49       71       9.86       69.01     
06:05:00-06:10:00 1        19       20       5.00       95.00     
06:10:00-06:15:00 0        13       32       0.00       40.62     
06:15:00-06:20:00 5        36       34       14.71      105.88    
06:20:00-06:25:00 3        15       38       7.89       39.47     
06:25:00-06:30:00 4        5        47       8.51       10.64     
06:30:00-06:35:00 1        4        41       2.44       9.76      
06:35:00-06:40:00 2        22       76       2.63       28.95     
06:40:00-06:45:00 12       78       59       20.34      132.20    
06:45:00-06:50:00 2        20       28       7.14       71.43     
06:50:00-06:55:00 2        20       38       5.26       52.63     
06:55:00-07:00:00 0        4        12       0.00       33.33     
07:00:00-07:05:00 0        5        21       0.00       23.81     
07:05:00-07:10:00 1        11       12       8.33       91.67     
07:10:00-07:15:00 0        10       16       0.00       62.50     
07:15:00-07:20:00 10       72       65       15.38      110.77    
07:20:00-07:25:00 10       45       106      9.43       42.45     
07:25:00-07:30:00 7        83       82       8.54       101.22    
07:30:00-07:35:00 7        76       75       9.33       101.33    
07:35:00-07:40:00 1        5        30       3.33       16.67     
07:40:00-07:45:00 6        57       34       17.65      167.65    
07:45:00-07:50:00 0        9        30       0.00       30.00     
07:50:00-07:55:00 1        8        41       2.44       19.51     
07:55:00-08:00:00 18       107      102      17.65      104.90    
08:00:00-08:05:00 11       149      130      8.46       114.62    
08:05:00-08:10:00 29       109      115      25.22      94.78     
08:10:00-08:15:00 32       68       103      31.07      66.02     
08:15:00-08:20:00 30       128      130      23.08      98.46     
08:20:00-08:25:00 12       18       57       21.05      31.58     
08:25:00-08:30:00 31       57       145      21.38      39.31     
08:30:00-08:35:00 13       31       118      11.02      26.27     
08:35:00-08:40:00 0        0        29       0.00       0.00      
08:40:00-08:45:00 28       35       140      20.00      25.00     
08:45:00-08:50:00 56       104      164      34.15      63.41     
08:50:00-08:55:00 58       111      113      51.33      98.23     
08:55:00-09:00:00 19       46       97       19.59      47.42     
09:00:00-09:05:00 13       42       86       15.12      48.84     
09:05:00-09:10:00 9        10       68       13.24      14.71     
09:10:00-09:15:00 10       40       68       14.71      58.82     
09:15:00-09:20:00 26       68       116      22.41      58.62     
09:20:00-09:25:00 10       29       65       15.38      44.62     
09:25:00-09:30:00 25       103      130      19.23      79.23     
09:30:00-09:35:00 14       47       99       14.14      47.47     
09:35:00-09:40:00 19       34       106      17.92      32.08     
09:40:00-09:45:00 23       47       109      21.10      43.12     
09:45:00-09:50:00 13       14       91       14.29      15.38     
09:50:00-09:55:00 31       115      144      21.53      79.86     
09:55:00-10:00:00 0        0        16       0.00       0.00      
10:00:00-10:05:00 9        49       88       10.23      55.68     
10:05:00-10:10:00 15       59       138      10.87      42.75     
10:10:00-10:15:00 3        0        38       7.89       0.00      
10:15:00-10:20:00 16       44       103      15.53      42.72     
10:20:00-10:25:00 17       64       104      16.35      61.54     
10:25:00-10:30:00 0        0        39       0.00       0.00      
10:30:00-10:35:00 8        33       79       10.13      41.77     
10:35:00-10:40:00 11       45       113      9.73       39.82     
10:40:00-10:45:00 23       96       121      19.01      79.34     
10:45:00-10:50:00 18       80       131      13.74      61.07     
10:50:00-10:55:00 52       125      163      31.90      76.69     
10:55:00-11:00:00 14       25       85       16.47      29.41     
11:00:00-11:05:00 7        65       90       7.78       72.22     
11:05:00-11:10:00 9        53       81       11.11      65.43     
11:10:00-11:15:00 7        37       91       7.69       40.66     
11:15:00-11:20:00 8        15       88       9.09       17.05     
11:20:00-11:25:00 17       50       97       17.53      51.55     
11:25:00-11:30:00 18       56       112      16.07      50.00     
11:30:00-11:35:00 21       72       108      19.44      66.67     
11:35:00-11:40:00 9        29       74       12.16      39.19     
11:40:00-11:45:00 0        14       33       0.00       42.42     
11:45:00-11:50:00 3        32       40       7.50       80.00     
11:50:00-11:55:00 0        10       29       0.00       34.48     
11:55:00-12:00:00 2        37       42       4.76       88.10     

CLASSIFICATION SWITCHES: 6021 total
Frame    ID     From         To          
2631     12     car          van         
2647     12     van          car         
2649     12     car          van         
2651     12     van          car         
2670     12     car          van         
2673     12     van          car         
2677     12     car          van         
2764     12     van          car         
2766     12     car          van         
4428     34     van          car         
4431     34     car          van         
9316     94     car          van         
9317     94     van          car         
10648    102    car          van         
10650    102    van          car         
10655    102    car          van         
10782    102    van          car         
11038    109    car          van         
11056    109    van          car         
11070    109    car          van         
11074    109    van          car         
16321    109    car          van         
16322    109    van          car         
16343    109    car          van         
16354    109    van          car         
16358    109    car          van         
16359    109    van          car         
16363    109    car          van         
16431    155    car          van         
16446    155    van          car         
16465    144    van          car         
16469    144    car          van         
16502    159    tricycle     car         
16513    159    car          motorcycle  
16696    172    car          van         
16724    171    car          van         
16969    172    van          car         
17031    171    van          car         
17032    171    car          van         
17260    201    car          van         
17263    201    van          car         
17599    221    van          car         
17612    221    car          van         
17628    221    van          car         
17639    221    car          van         
17655    221    van          car         
17722    227    car          van         
17728    227    van          car         
17731    227    car          van         
17732    227    van          car         
17742    227    car          van         
17759    227    van          car         
17760    227    car          van         
17771    221    car          van         
17773    221    van          car         
17777    227    van          car         
17779    227    car          van         
17780    221    car          van         
17781    227    van          car         
17784    221    van          car         
17784    236    car          van         
17807    227    car          van         
17823    227    van          car         
17824    227    car          van         
17863    227    van          car         
17864    227    car          van         
17879    227    van          car         
17881    227    car          van         
17882    227    van          car         
17883    227    car          van         
17935    227    van          car         
17937    227    car          van         
18098    260    car          van         
18109    260    van          car         
18230    260    car          van         
18234    260    van          car         
18235    260    car          van         
18270    260    van          car         
18866    287    van          car         
18868    287    car          van         
18874    287    van          car         
18884    287    car          van         
18885    287    van          car         
18888    287    car          van         
18891    287    van          car         
18909    287    car          van         
18910    287    van          car         
18914    287    car          van         
18915    287    van          car         
18927    287    car          van         
18929    287    van          car         
18967    287    car          van         
19001    287    van          car         
19067    287    car          van         
19119    287    van          car         
19196    287    car          van         
19198    287    van          car         
19200    287    car          van         
19201    287    van          car         
19204    287    car          van         
19214    287    van          car         
19385    287    car          van         
19559    304    car          van         
19607    287    van          car         
19676    287    car          van         
19751    304    van          car         
19752    287    van          car         
19822    287    car          van         
19864    287    van          car         
19953    287    car          van         
20220    287    van          car         
20224    287    car          van         
20270    321    van          car         
23431    287    van          car         
23433    287    car          van         
23463    287    van          car         
23469    287    car          van         
23703    376    motorcycle   tricycle    
23704    376    tricycle     motorcycle  
23706    376    motorcycle   tricycle    
23707    376    tricycle     motorcycle  
23709    376    motorcycle   tricycle    
23990    373    van          car         
24204    405    car          van         
24206    405    van          car         
24208    405    car          van         
24221    410    car          van         
24227    410    van          car         
24238    410    car          van         
24239    405    van          car         
24245    410    van          car         
24268    410    car          van         
24273    410    van          car         
24277    405    car          van         
24279    405    van          car         
24288    405    car          van         
24297    405    van          car         
24298    405    car          van         
24299    405    van          car         
24300    410    car          van         
24304    405    car          van         
24313    405    van          car         
24314    405    car          van         
24341    405    van          car         
24346    405    car          van         
24440    430    van          car         
24447    430    car          van         
24463    405    van          car         
24464    432    van          car         
24478    410    van          car         
24529    429    car          van         
24544    426    car          van         
24546    426    van          car         
24564    426    car          van         
24565    426    van          car         
24618    426    car          van         
24626    426    van          car         
24629    426    car          van         
24630    426    van          car         
24632    426    car          van         
24635    426    van          car         
24636    426    car          van         
24640    426    van          car         
24641    426    car          van         
24642    426    van          car         
24643    426    car          van         
24651    426    van          car         
24659    426    car          van         
24663    426    van          car         
24666    426    car          van         
24767    429    van          car         
24822    460    car          van         
24830    460    van          car         
24831    460    car          van         
24894    460    van          car         
24896    475    van          car         
24908    460    car          van         
24910    475    car          van         
25396    486    van          car         
26460    504    car          van         
26495    504    van          car         
30961    504    car          van         
30963    504    van          car         
30964    504    car          van         
30965    504    van          car         
30966    504    car          van         
30968    504    van          car         
30976    504    car          van         
30984    504    van          car         
30990    504    car          van         
30997    504    van          car         
31001    504    car          van         
31027    504    van          car         
31076    532    car          van         
31077    532    van          car         
31090    504    car          van         
31091    504    van          car         
31102    504    car          van         
31142    546    car          van         
31383    544    car          van         
31397    544    van          car         
31553    569    car          van         
31607    571    car          van         
31625    571    van          car         
31640    571    car          van         
31675    571    van          car         
31678    571    car          van         
31682    571    van          car         
31686    571    car          van         
31688    571    van          car         
31693    571    car          van         
31794    569    van          car         
31798    569    car          van         
31803    569    van          car         
32601    631    car          van         
32616    631    van          car         
32640    631    car          van         
32641    631    van          car         
32664    631    car          van         
32686    634    car          van         
32699    634    van          car         
32712    634    car          van         
32713    634    van          car         
32714    634    car          van         
32716    634    van          car         
32719    634    car          van         
32734    634    van          car         
32751    631    van          car         
32774    634    car          van         
32780    634    van          car         
32793    634    car          van         
32814    634    van          car         
32815    634    car          van         
32858    648    car          van         
32862    634    van          car         
32865    634    car          van         
32866    634    van          car         
32886    648    van          car         
32887    648    car          van         
32889    648    van          car         
32890    648    car          van         
32902    648    van          car         
32914    648    car          van         
32917    648    van          car         
32919    648    car          van         
32987    648    van          car         
33713    687    car          van         
33800    687    van          car         
33843    687    car          van         
33844    687    van          car         
33847    687    car          van         
33850    687    van          car         
33876    687    car          van         
33909    687    van          car         
33913    687    car          van         
33914    687    van          car         
33916    687    car          van         
34034    687    van          car         
34035    687    car          van         
34046    687    van          car         
34049    687    car          van         
34050    687    van          car         
34057    687    car          van         
34124    687    van          car         
34129    687    car          van         
34197    687    van          car         
34241    687    car          van         
35992    687    van          car         
35995    687    car          van         
36284    687    van          car         
36287    687    car          van         
36349    687    van          car         
37001    687    car          van         
37037    687    van          car         
37251    687    car          van         
37396    687    van          car         
37501    687    car          van         
37655    687    van          car         
37675    687    car          van         
37685    687    van          car         
38229    687    car          van         
38235    687    van          car         
38251    687    car          van         
38281    687    van          car         
38283    687    car          van         
38284    687    van          car         
38358    687    car          van         
38388    687    van          car         
38604    687    car          van         
38605    687    van          car         
38610    687    car          van         
38614    687    van          car         
38617    687    car          van         
38617    751    van          car         
38624    687    van          car         
38625    687    car          van         
38668    721    van          car         
38669    721    car          van         
38760    687    van          car         
39016    755    car          van         
39017    755    van          car         
39652    805    car          van         
39898    808    van          car         
39918    805    van          car         
40348    846    car          van         
40517    854    car          van         
40554    853    car          van         
40555    853    van          car         
40557    853    car          van         
40558    853    van          car         
40558    857    car          van         
40560    853    car          van         
40564    857    van          car         
40569    853    van          car         
40571    857    car          van         
40573    857    van          car         
40574    857    car          van         
40580    857    van          car         
40582    857    car          van         
40585    857    van          car         
40586    857    car          van         
40588    857    van          car         
40596    857    car          van         
40598    857    van          car         
40608    857    car          van         
40610    857    van          car         
40657    857    car          van         
40659    857    van          car         
40661    857    car          van         
40663    857    van          car         
40679    854    van          car         
40705    857    car          van         
40821    878    car          van         
40907    881    car          van         
41620    890    car          van         
41623    890    van          car         
41652    890    car          van         
41654    890    van          car         
41655    890    car          van         
41656    890    van          car         
41662    890    car          van         
41715    890    van          car         
41739    890    car          van         
41927    897    van          car         
41958    897    car          van         
41964    897    van          car         
41971    897    car          van         
46086    890    van          car         
46089    890    car          van         
46093    890    van          car         
46096    890    car          van         
46478    942    car          van         
46487    942    van          car         
46497    942    car          van         
46505    942    van          car         
46507    942    car          van         
46539    942    van          car         
46557    942    car          van         
46560    942    van          car         
46577    942    car          van         
46582    942    van          car         
46583    942    car          van         
46863    960    car          van         
46867    960    van          car         
46938    958    car          van         
46947    958    van          car         
46965    958    car          van         
46967    958    van          car         
46969    958    car          van         
46976    952    van          car         
47001    960    car          van         
47002    960    van          car         
47014    960    car          van         
47017    960    van          car         
47076    960    car          van         
47094    958    van          car         
47104    960    van          car         
47110    960    car          van         
47113    960    van          car         
47136    976    motorcycle   tricycle    
47143    976    tricycle     car         
47243    987    car          van         
47251    987    van          car         
47257    987    car          van         
47267    987    van          car         
47394    987    car          van         
47474    1002   car          van         
47487    1002   van          car         
47501    1002   car          van         
47507    1002   van          car         
47510    1002   car          van         
47519    1004   motorcycle   tricycle    
47561    1001   car          van         
47601    1001   van          car         
47602    1001   car          van         
47608    1001   van          car         
47610    1001   car          van         
47611    1001   van          car         
47753    1006   car          van         
47756    1006   van          car         
47757    1024   car          van         
47766    1024   van          car         
47771    1024   car          van         
47773    1024   van          car         
47776    1024   car          van         
47788    1024   van          car         
47790    1024   car          van         
47793    1024   van          car         
47794    1024   car          van         
47795    1024   van          car         
47807    1024   car          van         
47815    1024   van          car         
47817    1024   car          van         
47904    1034   car          van         
47914    1034   van          car         
47919    1034   car          van         
47920    1034   van          car         
47925    1034   car          van         
47927    1034   van          car         
48297    1041   car          van         
48298    1041   van          car         
48299    1041   car          van         
48300    1041   van          car         
48840    1047   car          van         
50509    1041   car          van         
50510    1041   van          car         
50513    1041   car          van         
50514    1041   van          car         
50565    1041   car          van         
50566    1041   van          car         
50857    1041   car          van         
50868    1041   van          car         
51001    1041   car          van         
51003    1041   van          car         
51137    1041   car          van         
51138    1041   van          car         
51149    1041   car          van         
51150    1041   van          car         
51182    1041   car          van         
51183    1041   van          car         
51184    1041   car          van         
51196    1041   van          car         
51335    1041   car          van         
51341    1041   van          car         
51343    1041   car          van         
51344    1041   van          car         
51379    1041   car          van         
51380    1041   van          car         
51400    1041   car          van         
51437    1041   van          car         
51447    1041   car          van         
51448    1041   van          car         
51451    1041   car          van         
51452    1041   van          car         
51497    1041   car          van         
51501    1041   van          car         
53751    1041   car          van         
53760    1041   van          car         
53857    1041   car          van         
53862    1041   van          car         
53864    1041   car          van         
53865    1041   van          car         
53868    1041   car          van         
53869    1041   van          car         
54468    1125   car          van         
54481    1125   van          car         
54484    1123   car          van         
54486    1123   van          car         
54488    1123   car          van         
