DCNv3-Full - 6to6_g2.mp4 Full Tracking Report
============================================================
Date: 2026-03-20 08:29:01
Model: /home/migui/YOLO_outputs/100_dcnv3_yolov8n_full/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g2.mp4
Frames: 648000 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9050
IDF1:               0.9075
ID Switches:        1436
Mostly Tracked (MT):(85.6%)
Mostly Lost (ML):   (0.6%)
GFLOPs:             nan
FPS:                83.73
Runtime:            02:08:59
Class Switches:     7558

TOTAL VEHICLE COUNTS
------------------------------
  CAR             2693
  MOTORCYCLE      396
  TRICYCLE        38
  VAN             456
  BUS             0
  TRUCK           0
  TOTAL           3583

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
Per Hour:                               629.83

CLASS SWITCHES - PER SECOND
------------------------------------------------------------
Total (all tracks):                     4116
On Counted Vehicles:                    3159
Avg per Affected Counted Veh:           2.46
Per Hour:                               343.00

ID & CLASS SWITCHES PER 5-MINUTE INTERVAL
--------------------------------------------------------------
Interval           IDSw     ClsSw    Tracks   IDSw%      ClsSw%    
00:00:00-00:05:00 22       97       136      16.18      71.32     
00:05:00-00:10:00 48       202      215      22.33      93.95     
00:10:00-00:15:00 37       168      201      18.41      83.58     
00:15:00-00:20:00 36       159      220      16.36      72.27     
00:20:00-00:25:00 20       223      183      10.93      121.86    
00:25:00-00:30:00 14       74       130      10.77      56.92     
00:30:00-00:35:00 19       79       128      14.84      61.72     
00:35:00-00:40:00 18       151      149      12.08      101.34    
00:40:00-00:45:00 32       171      150      21.33      114.00    
00:45:00-00:50:00 11       56       107      10.28      52.34     
00:50:00-00:55:00 5        24       87       5.75       27.59     
00:55:00-01:00:00 17       130      118      14.41      110.17    
01:00:00-01:05:00 24       115      155      15.48      74.19     
01:05:00-01:10:00 24       71       172      13.95      41.28     
01:10:00-01:15:00 22       119      130      16.92      91.54     
01:15:00-01:20:00 15       34       88       17.05      38.64     
01:20:00-01:25:00 4        29       55       7.27       52.73     
01:25:00-01:30:00 43       132      148      29.05      89.19     
01:30:00-01:35:00 9        20       58       15.52      34.48     
01:35:00-01:40:00 7        0        29       24.14      0.00      
01:40:00-01:45:00 20       106      96       20.83      110.42    
01:45:00-01:50:00 29       109      179      16.20      60.89     
01:50:00-01:55:00 7        22       55       12.73      40.00     
01:55:00-02:00:00 20       76       105      19.05      72.38     
02:00:00-02:05:00 10       27       68       14.71      39.71     
02:05:00-02:10:00 22       66       118      18.64      55.93     
02:10:00-02:15:00 9        30       37       24.32      81.08     
02:15:00-02:20:00 14       32       62       22.58      51.61     
02:20:00-02:25:00 12       80       52       23.08      153.85    
02:25:00-02:30:00 5        3        28       17.86      10.71     
02:30:00-02:35:00 7        57       36       19.44      158.33    
02:35:00-02:40:00 6        4        37       16.22      10.81     
02:40:00-02:45:00 7        2        31       22.58      6.45      
02:45:00-02:50:00 4        10       23       17.39      43.48     
02:50:00-02:55:00 6        16       31       19.35      51.61     
02:55:00-03:00:00 10       34       57       17.54      59.65     
03:00:00-03:05:00 6        15       27       22.22      55.56     
03:05:00-03:10:00 7        32       26       26.92      123.08    
03:10:00-03:15:00 13       33       53       24.53      62.26     
03:15:00-03:20:00 9        28       50       18.00      56.00     
03:20:00-03:25:00 11       30       41       26.83      73.17     
03:25:00-03:30:00 13       19       43       30.23      44.19     
03:30:00-03:35:00 2        32       25       8.00       128.00    
03:35:00-03:40:00 5        18       38       13.16      47.37     
03:40:00-03:45:00 4        13       20       20.00      65.00     
03:45:00-03:50:00 3        9        15       20.00      60.00     
03:50:00-03:55:00 4        12       33       12.12      36.36     
03:55:00-04:00:00 5        6        20       25.00      30.00     
04:00:00-04:05:00 3        3        15       20.00      20.00     
04:05:00-04:10:00 3        13       25       12.00      52.00     
04:10:00-04:15:00 0        3        18       0.00       16.67     
04:15:00-04:20:00 5        10       30       16.67      33.33     
04:20:00-04:25:00 1        0        14       7.14       0.00      
04:25:00-04:30:00 7        21       27       25.93      77.78     
04:30:00-04:35:00 3        42       29       10.34      144.83    
04:35:00-04:40:00 9        26       40       22.50      65.00     
04:40:00-04:45:00 13       41       62       20.97      66.13     
04:45:00-04:50:00 20       130      85       23.53      152.94    
04:50:00-04:55:00 21       111      101      20.79      109.90    
04:55:00-05:00:00 12       74       70       17.14      105.71    
05:00:00-05:05:00 10       116      88       11.36      131.82    
05:05:00-05:10:00 8        80       55       14.55      145.45    
05:10:00-05:15:00 18       44       69       26.09      63.77     
05:15:00-05:20:00 3        36       65       4.62       55.38     
05:20:00-05:25:00 10       69       58       17.24      118.97    
05:25:00-05:30:00 4        84       71       5.63       118.31    
05:30:00-05:35:00 4        29       55       7.27       52.73     
05:35:00-05:40:00 11       81       104      10.58      77.88     
05:40:00-05:45:00 4        27       48       8.33       56.25     
05:45:00-05:50:00 5        12       30       16.67      40.00     
05:50:00-05:55:00 10       45       45       22.22      100.00    
05:55:00-06:00:00 4        39       34       11.76      114.71    
06:00:00-06:05:00 6        20       34       17.65      58.82     
06:05:00-06:10:00 4        32       44       9.09       72.73     
06:10:00-06:15:00 5        33       40       12.50      82.50     
06:15:00-06:20:00 4        24       29       13.79      82.76     
06:20:00-06:25:00 7        38       42       16.67      90.48     
06:25:00-06:30:00 5        55       64       7.81       85.94     
06:30:00-06:35:00 10       11       56       17.86      19.64     
06:35:00-06:40:00 5        43       42       11.90      102.38    
06:40:00-06:45:00 11       78       49       22.45      159.18    
06:45:00-06:50:00 7        62       25       28.00      248.00    
06:50:00-06:55:00 9        50       30       30.00      166.67    
06:55:00-07:00:00 5        50       38       13.16      131.58    
07:00:00-07:05:00 6        19       37       16.22      51.35     
07:05:00-07:10:00 8        10       36       22.22      27.78     
07:10:00-07:15:00 11       53       49       22.45      108.16    
07:15:00-07:20:00 5        48       55       9.09       87.27     
07:20:00-07:25:00 4        55       50       8.00       110.00    
07:25:00-07:30:00 10       41       71       14.08      57.75     
07:30:00-07:35:00 7        17       81       8.64       20.99     
07:35:00-07:40:00 12       87       79       15.19      110.13    
07:40:00-07:45:00 4        56       46       8.70       121.74    
07:45:00-07:50:00 32       42       66       48.48      63.64     
07:50:00-07:55:00 22       124      106      20.75      116.98    
07:55:00-08:00:00 9        133      135      6.67       98.52     
08:00:00-08:05:00 13       82       135      9.63       60.74     
08:05:00-08:10:00 10       105      135      7.41       77.78     
08:10:00-08:15:00 13       78       77       16.88      101.30    
08:15:00-08:20:00 2        56       83       2.41       67.47     
08:20:00-08:25:00 1        12       23       4.35       52.17     
08:25:00-08:30:00 8        32       67       11.94      47.76     
08:30:00-08:35:00 9        42       104      8.65       40.38     
08:35:00-08:40:00 9        21       66       13.64      31.82     
08:40:00-08:45:00 9        55       48       18.75      114.58    
08:45:00-08:50:00 12       50       61       19.67      81.97     
08:50:00-08:55:00 5        47       44       11.36      106.82    
08:55:00-09:00:00 9        71       67       13.43      105.97    
09:00:00-09:05:00 8        51       44       18.18      115.91    
09:05:00-09:10:00 10       64       54       18.52      118.52    
09:10:00-09:15:00 14       113      68       20.59      166.18    
09:15:00-09:20:00 9        81       81       11.11      100.00    
09:20:00-09:25:00 6        76       56       10.71      135.71    
09:25:00-09:30:00 6        27       32       18.75      84.38     
09:30:00-09:35:00 10       65       61       16.39      106.56    
09:35:00-09:40:00 8        51       44       18.18      115.91    
09:40:00-09:45:00 11       78       61       18.03      127.87    
09:45:00-09:50:00 5        85       41       12.20      207.32    
09:50:00-09:55:00 4        43       30       13.33      143.33    
09:55:00-10:00:00 9        86       80       11.25      107.50    
10:00:00-10:05:00 15       82       75       20.00      109.33    
10:05:00-10:10:00 4        25       42       9.52       59.52     
10:10:00-10:15:00 4        51       37       10.81      137.84    
10:15:00-10:20:00 4        20       27       14.81      74.07     
10:20:00-10:25:00 15       86       64       23.44      134.38    
10:25:00-10:30:00 3        72       62       4.84       116.13    
10:30:00-10:35:00 8        32       39       20.51      82.05     
10:35:00-10:40:00 8        55       42       19.05      130.95    
10:40:00-10:45:00 11       53       44       25.00      120.45    
10:45:00-10:50:00 1        8        24       4.17       33.33     
10:50:00-10:55:00 5        14       40       12.50      35.00     
10:55:00-11:00:00 3        26       32       9.38       81.25     
11:00:00-11:05:00 6        31       37       16.22      83.78     
11:05:00-11:10:00 6        13       32       18.75      40.62     
11:10:00-11:15:00 4        26       34       11.76      76.47     
11:15:00-11:20:00 6        10       46       13.04      21.74     
11:20:00-11:25:00 15       44       60       25.00      73.33     
11:25:00-11:30:00 5        5        29       17.24      17.24     
11:30:00-11:35:00 5        14       35       14.29      40.00     
11:35:00-11:40:00 5        40       38       13.16      105.26    
11:40:00-11:45:00 6        21       26       23.08      80.77     
11:45:00-11:50:00 2        15       22       9.09       68.18     
11:50:00-11:55:00 2        30       18       11.11      166.67    
11:55:00-12:00:00 0        22       13       0.00       169.23    

CLASSIFICATION SWITCHES: 7558 total
Frame    ID     From         To          
88       2      car          van         
90       2      van          car         
230      15     motorcycle   car         
244      19     motorcycle   car         
264      17     car          van         
266      17     van          car         
469      31     car          van         
471      31     van          car         
549      35     motorcycle   car         
881      46     motorcycle   car         
917      48     car          van         
919      48     van          car         
933      48     car          van         
934      48     van          car         
1323     66     car          motorcycle  
1841     91     car          motorcycle  
2145     104    car          van         
2147     104    van          car         
2161     104    car          van         
2191     104    van          car         
2199     104    car          van         
2200     104    van          car         
2207     104    car          van         
2209     104    van          car         
2210     104    car          van         
2224     104    van          car         
2235     104    car          van         
2236     104    van          car         
2243     104    car          van         
2247     113    car          van         
2524     133    car          van         
2525     133    van          car         
2526     133    car          van         
2536     133    van          car         
2536     135    car          motorcycle  
2574     133    car          van         
2575     133    van          car         
2587     139    van          car         
2646     143    car          van         
2647     143    van          car         
2653     146    van          car         
2717     149    car          van         
2720     149    van          car         
2736     149    car          van         
2737     149    van          car         
2738     149    car          van         
2740     149    van          car         
3081     169    van          car         
3083     169    car          van         
3084     169    van          car         
3086     169    car          van         
3131     173    van          car         
3133     173    car          van         
3142     173    van          bus         
3299     180    car          van         
3302     180    van          car         
3304     184    van          car         
3386     189    car          van         
3410     192    car          van         
3446     189    van          car         
3511     200    car          van         
3512     200    van          car         
4053     219    car          van         
4055     218    car          van         
4057     218    van          car         
4060     219    van          car         
4066     219    car          van         
4069     219    van          car         
4078     219    car          van         
4083     220    car          van         
4087     218    car          van         
4091     218    van          car         
4119     222    motorcycle   car         
4120     222    car          motorcycle  
4137     220    van          car         
4145     220    car          van         
4165     220    van          car         
4180     220    car          van         
4182     220    van          car         
4186     220    car          van         
4189     220    van          car         
4193     220    car          van         
4195     220    van          car         
4201     231    car          van         
4204     231    van          car         
4205     231    car          van         
4211     231    van          car         
4213     231    car          van         
4215     231    van          car         
4217     231    car          van         
4218     231    van          car         
4398     247    car          van         
4409     247    van          car         
4417     247    car          van         
4460     247    van          car         
4474     247    car          van         
4483     247    van          car         
4742     261    car          van         
4769     261    van          car         
4773     261    car          van         
4787     261    van          car         
4788     261    car          van         
4791     269    car          van         
4792     269    van          car         
4794     261    van          car         
4795     261    car          van         
4797     261    van          car         
4799     261    car          van         
4800     261    van          car         
4813     261    car          van         
4814     261    van          car         
4825     261    car          van         
4845     261    van          car         
4994     282    car          van         
4995     282    van          car         
5000     282    car          van         
5005     282    van          car         
5009     282    car          van         
5010     282    van          car         
5016     282    car          van         
5022     282    van          car         
5073     288    car          van         
5109     288    van          car         
5114     288    car          van         
5121     288    van          car         
5122     288    car          van         
5137     288    van          car         
5146     288    car          van         
5203     303    car          van         
5208     303    van          car         
5217     303    car          van         
5424     319    car          van         
5428     319    van          car         
5475     319    car          van         
5480     319    van          car         
5481     319    car          van         
5482     319    van          car         
5493     326    van          car         
5625     340    car          tricycle    
5629     340    tricycle     motorcycle  
5638     340    motorcycle   car         
5778     346    car          van         
5799     346    van          car         
5800     346    car          van         
5823     346    van          car         
5824     346    car          van         
5844     346    van          car         
5847     346    car          van         
5856     346    van          car         
5880     355    car          van         
5881     355    van          car         
5939     361    car          van         
5961     361    van          car         
6033     368    car          van         
6042     368    van          car         
6043     368    car          van         
6044     368    van          car         
6146     379    motorcycle   car         
6186     384    tricycle     motorcycle  
6188     384    motorcycle   car         
6200     361    car          van         
6201     361    van          car         
6247     385    motorcycle   car         
6274     379    car          motorcycle  
6275     379    motorcycle   car         
6315     361    car          van         
6316     361    van          car         
6317     361    car          van         
6319     361    van          car         
6341     387    car          van         
6347     387    van          car         
6350     390    car          van         
6353     390    van          car         
6365     387    car          van         
6367     387    van          car         
6369     387    car          van         
6370     387    van          car         
6371     387    car          van         
6372     387    van          car         
6373     387    car          van         
6374     387    van          car         
6390     387    car          van         
6393     387    van          car         
6421     405    car          van         
6434     405    van          car         
6435     405    car          van         
6436     405    van          car         
6437     405    car          van         
6440     405    van          car         
6445     406    car          van         
6452     406    van          car         
6455     406    car          van         
6475     406    van          car         
6497     405    car          van         
6518     406    car          van         
6528     410    van          car         
6532     410    car          van         
6532     405    van          car         
6533     410    van          car         
6536     405    car          van         
6538     405    van          car         
6546     406    van          car         
6547     406    car          van         
6548     406    van          car         
6574     406    car          van         
6574     416    van          car         
6576     406    van          car         
6577     406    car          van         
6580     418    car          van         
6581     418    van          car         
6586     418    car          van         
6598     421    van          car         
6611     422    car          van         
6612     422    van          car         
6668     417    car          van         
6677     417    van          car         
7007     451    car          van         
7008     451    van          car         
7009     451    car          van         
7009     466    van          car         
7016     451    van          car         
7085     476    car          van         
7086     476    van          car         
7132     476    car          van         
7135     476    van          car         
7145     476    car          van         
7159     476    van          car         
7160     476    car          van         
7161     476    van          car         
7161     489    car          motorcycle  
7163     476    car          van         
7165     476    van          car         
7170     476    car          van         
7171     476    van          car         
7172     492    van          car         
7215     477    car          van         
7217     477    van          car         
7228     489    motorcycle   tricycle    
7234     493    car          van         
7236     493    van          car         
7237     493    car          van         
7251     500    car          van         
7258     500    van          car         
7274     500    car          van         
7300     500    van          car         
7303     493    van          car         
7329     493    car          van         
7337     493    van          car         
7347     493    car          van         
7371     493    van          car         
7378     493    car          van         
7398     493    van          car         
7412     493    car          van         
7415     493    van          car         
7418     493    car          van         
7419     493    van          car         
7420     493    car          van         
7423     493    van          car         
7424     493    car          van         
7469     493    van          car         
7474     493    car          van         
7515     514    car          van         
7536     514    van          car         
7550     493    van          car         
7551     493    car          van         
7628     493    van          car         
7630     493    car          van         
7741     534    van          car         
7742     534    car          van         
7772     535    car          van         
7774     535    van          car         
7776     535    car          van         
7829     535    van          car         
7830     535    car          van         
7862     542    van          car         
7863     542    car          van         
8012     493    van          car         
8013     493    car          van         
8016     493    van          car         
8017     493    car          van         
8018     493    van          car         
8019     493    car          van         
8069     558    car          van         
8087     558    van          car         
8088     558    car          van         
8095     558    van          car         
8101     558    car          van         
8132     558    van          car         
8139     558    car          van         
8179     558    van          car         
8217     567    car          van         
8218     567    van          car         
8223     567    car          van         
8225     567    van          car         
8771     605    motorcycle   car         
8779     605    car          motorcycle  
8846     611    car          motorcycle  
8889     610    car          van         
8891     610    van          car         
9035     586    car          tricycle    
9035     627    motorcycle   car         
9037     586    tricycle     car         
9328     649    van          car         
9391     653    car          van         
9619     662    car          van         
9620     662    van          car         
9690     665    car          van         
9691     665    van          car         
9950     679    van          car         
9950     682    car          van         
9955     679    car          van         
10099    684    car          van         
10151    692    car          van         
10152    692    van          car         
10155    692    car          van         
10176    692    van          car         
10186    692    car          van         
10187    692    van          car         
10199    692    car          van         
10287    713    car          van         
10303    713    van          car         
10306    713    car          van         
10308    713    van          car         
10311    713    car          van         
10313    713    van          car         
10315    713    car          van         
10357    713    van          car         
10358    713    car          van         
10415    726    van          car         
10416    726    car          van         
10420    722    car          tricycle    
10606    738    car          van         
10823    750    car          van         
10824    750    van          car         
11069    769    van          car         
11410    790    car          van         
11415    790    van          car         
11417    790    car          van         
11425    790    van          car         
11433    790    car          van         
11434    790    van          car         
11438    790    car          van         
11439    790    van          car         
11513    799    car          motorcycle  
11516    799    motorcycle   car         
11636    806    car          van         
11637    806    van          car         
11719    822    car          van         
11722    822    van          car         
11724    822    car          van         
11727    822    van          car         
11820    831    car          van         
11825    831    van          car         
11826    831    car          van         
11828    831    van          car         
11832    831    car          van         
11833    831    van          car         
11835    831    car          van         
11837    831    van          car         
11841    831    car          van         
11844    831    van          car         
11846    831    car          van         
11848    831    van          car         
11850    831    car          van         
11861    831    van          car         
11862    831    car          van         
11927    831    van          car         
11929    831    car          van         
11930    831    van          car         
11941    831    car          van         
11944    831    van          car         
11960    831    car          van         
12024    849    car          van         
12040    849    van          car         
12042    849    car          van         
12043    849    van          car         
12045    849    car          van         
12046    849    van          car         
12053    849    car          van         
12097    849    van          car         
12101    849    car          van         
12102    849    van          car         
12103    849    car          van         
12104    849    van          car         
12105    849    car          van         
12109    849    van          car         
12110    849    car          van         
12121    864    car          van         
12129    864    van          car         
12131    864    car          van         
12137    864    van          car         
12138    864    car          van         
12139    864    van          car         
12140    864    car          van         
12145    864    van          car         
12146    864    car          van         
12175    864    van          car         
12179    864    car          van         
12182    864    van          car         
12192    864    car          van         
12197    864    van          car         
12209    864    car          van         
12286    873    car          van         
12299    882    car          van         
12300    883    car          van         
12307    883    van          car         
12311    882    van          car         
12315    877    van          car         
12315    885    car          van         
12318    877    car          van         
12322    882    car          van         
12323    877    van          car         
12325    882    van          car         
12325    883    car          van         
12326    882    car          van         
12327    883    van          car         
12328    882    van          car         
12329    882    car          van         
12331    877    car          van         
12366    877    van          car         
12385    897    van          car         
12390    897    car          van         
12436    895    car          van         
12439    895    van          car         
12441    902    van          car         
12442    902    car          van         
12443    902    van          car         
12446    895    car          van         
12449    895    van          car         
12450    895    car          van         
12451    895    van          car         
12488    895    car          van         
12489    895    van          car         
12491    895    car          van         
12493    895    van          car         
12494    895    car          van         
12495    895    van          car         
12513    897    van          car         
12528    916    car          van         
12531    916    van          car         
12533    895    car          van         
12533    916    car          van         
12534    895    van          car         
12541    916    van          car         
12708    936    car          van         
12710    936    van          car         
12711    936    car          van         
12712    936    van          car         
12720    937    car          van         
12740    937    van          car         
12755    937    car          van         
12760    937    van          car         
12788    937    car          van         
12797    937    van          car         
12798    937    car          van         
12841    898    car          van         
12843    898    van          car         
12856    937    van          car         
12857    937    car          van         
12904    949    car          van         
12905    949    van          car         
13226    979    car          van         
13227    979    van          car         
13228    979    car          van         
13231    979    van          car         
13300    980    car          van         
13342    980    van          car         
13606    998    van          car         
13636    994    car          van         
13647    997    car          van         
13652    997    van          car         
13795    1017   van          car         
13864    959    motorcycle   car         
13970    1016   van          car         
13971    1016   car          van         
13977    1016   van          car         
13980    1016   car          van         
