DCNv2-Pan - 6to6_g2.mp4 Full Tracking Report
============================================================
Date: 2026-03-18 22:24:52
Model: /home/migui/Downloads/dcnv2-yolov8-neck-pan-20260318T004653Z-1-001/dcnv2-yolov8-neck-pan/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g2.mp4
Frames: 648000 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9252
IDF1:               0.9176
ID Switches:        1313
Mostly Tracked (MT):(86.0%)
Mostly Lost (ML):   (0.5%)
GFLOPs:             nan
FPS:                107.47
Runtime:            01:40:29
Class Switches:     7687

TOTAL VEHICLE COUNTS
------------------------------
  CAR             2653
  MOTORCYCLE      383
  TRICYCLE        36
  VAN             517
  BUS             0
  TRUCK           2
  TOTAL           3591

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
02:35:00-02:40:00 16       4        0        0        0        0        20      
02:40:00-02:45:00 14       2        0        0        0        0        16      
02:45:00-02:50:00 7        3        0        1        0        1        12      
02:50:00-02:55:00 9        3        1        0        0        0        13      
02:55:00-03:00:00 19       3        0        2        0        0        24      
03:00:00-03:05:00 12       2        0        1        0        0        15      
03:05:00-03:10:00 5        1        0        2        0        0        8       
03:10:00-03:15:00 13       5        0        2        0        0        20      
03:15:00-03:20:00 15       2        1        2        0        1        21      
03:20:00-03:25:00 11       6        1        1        0        0        19      
03:25:00-03:30:00 13       1        2        3        0        0        19      
03:30:00-03:35:00 6        3        4        1        0        0        14      
03:35:00-03:40:00 15       3        0        1        0        0        19      
03:40:00-03:45:00 3        2        2        2        0        0        9       
03:45:00-03:50:00 4        3        0        0        0        0        7       
03:50:00-03:55:00 10       4        1        2        0        0        17      
03:55:00-04:00:00 8        2        0        0        0        0        10      
04:00:00-04:05:00 6        2        0        0        0        0        8       
04:05:00-04:10:00 6        4        2        1        0        0        13      
04:10:00-04:15:00 5        6        0        1        0        0        12      
04:15:00-04:20:00 7        3        1        5        0        0        16      
04:20:00-04:25:00 5        0        0        4        0        0        9       
04:25:00-04:30:00 11       0        0        5        0        0        16      
04:30:00-04:35:00 6        4        1        8        0        0        19      
04:35:00-04:40:00 14       2        0        7        0        0        23      
04:40:00-04:45:00 25       3        1        5        0        0        34      
04:45:00-04:50:00 26       2        2        3        0        0        33      
04:50:00-04:55:00 26       1        2        8        0        0        37      
04:55:00-05:00:00 13       0        0        2        0        0        15      
05:00:00-05:05:00 29       3        1        4        0        0        37      
05:05:00-05:10:00 9        0        0        5        0        0        14      
05:10:00-05:15:00 4        0        0        4        0        0        8       
05:15:00-05:20:00 18       1        0        1        0        0        20      
05:20:00-05:25:00 14       0        0        4        0        0        18      
05:25:00-05:30:00 16       0        0        2        0        0        18      
05:30:00-05:35:00 13       0        0        0        0        0        13      
05:35:00-05:40:00 36       2        1        1        0        0        40      
05:40:00-05:45:00 17       4        0        2        0        0        23      
05:45:00-05:50:00 9        1        0        6        0        0        16      
05:50:00-05:55:00 17       5        1        2        0        0        25      
05:55:00-06:00:00 13       2        1        3        0        0        19      
06:00:00-06:05:00 12       3        1        1        0        0        17      
06:05:00-06:10:00 17       4        1        2        0        0        24      
06:10:00-06:15:00 8        3        5        0        0        0        16      
06:15:00-06:20:00 10       2        0        3        0        0        15      
06:20:00-06:25:00 17       2        0        4        0        0        23      
06:25:00-06:30:00 22       2        0        10       0        0        34      
06:30:00-06:35:00 5        1        0        1        0        0        7       
06:35:00-06:40:00 3        0        0        0        0        0        3       
06:40:00-06:45:00 1        1        0        1        0        0        3       
06:45:00-06:50:00 0        0        0        0        0        0        0       
06:50:00-06:55:00 0        0        0        0        0        0        0       
06:55:00-07:00:00 5        1        0        0        0        0        6       
07:00:00-07:05:00 1        0        0        1        0        0        2       
07:05:00-07:10:00 0        0        0        1        0        0        1       
07:10:00-07:15:00 11       0        0        4        0        0        15      
07:15:00-07:20:00 17       3        0        5        0        0        25      
07:20:00-07:25:00 17       0        0        4        0        0        21      
07:25:00-07:30:00 10       0        0        2        0        0        12      
07:30:00-07:35:00 21       1        0        1        0        0        23      
07:35:00-07:40:00 19       1        0        4        0        0        24      
07:40:00-07:45:00 4        0        0        4        0        0        8       
07:45:00-07:50:00 3        0        0        1        0        0        4       
07:50:00-07:55:00 19       0        0        8        0        0        27      
07:55:00-08:00:00 30       1        0        8        0        0        39      
08:00:00-08:05:00 36       0        0        9        0        0        45      
08:05:00-08:10:00 42       1        1        5        0        0        49      
08:10:00-08:15:00 15       1        0        3        0        0        19      
08:15:00-08:20:00 23       0        0        5        0        0        28      
08:20:00-08:25:00 3        0        0        0        0        0        3       
08:25:00-08:30:00 13       0        0        3        0        0        16      
08:30:00-08:35:00 33       0        0        3        0        0        36      
08:35:00-08:40:00 19       3        0        5        0        0        27      
08:40:00-08:45:00 20       1        0        7        0        0        28      
08:45:00-08:50:00 25       0        0        5        0        0        30      
08:50:00-08:55:00 20       3        0        3        0        0        26      
08:55:00-09:00:00 25       5        0        5        0        0        35      
09:00:00-09:05:00 23       0        0        4        0        0        27      
09:05:00-09:10:00 21       0        0        4        0        0        25      
09:10:00-09:15:00 29       2        0        4        0        0        35      
09:15:00-09:20:00 32       5        1        8        0        0        46      
09:20:00-09:25:00 21       1        0        7        0        0        29      
09:25:00-09:30:00 13       1        0        2        0        0        16      
09:30:00-09:35:00 25       2        0        5        0        0        32      
09:35:00-09:40:00 11       3        0        7        0        0        21      
09:40:00-09:45:00 23       1        0        5        0        0        29      
09:45:00-09:50:00 21       1        0        8        0        0        30      
09:50:00-09:55:00 12       0        0        3        0        0        15      
09:55:00-10:00:00 28       4        0        5        0        0        37      
10:00:00-10:05:00 23       1        0        12       0        0        36      
10:05:00-10:10:00 13       5        0        5        0        0        23      
10:10:00-10:15:00 14       2        0        5        0        0        21      
10:15:00-10:20:00 16       1        0        1        0        0        18      
10:20:00-10:25:00 20       1        0        6        0        0        27      
10:25:00-10:30:00 21       1        0        4        0        0        26      
10:30:00-10:35:00 13       2        0        6        0        0        21      
10:35:00-10:40:00 15       3        0        3        0        0        21      
10:40:00-10:45:00 13       3        0        5        0        0        21      
10:45:00-10:50:00 10       5        0        1        0        0        16      
10:50:00-10:55:00 13       6        0        0        0        0        19      
10:55:00-11:00:00 10       6        0        1        0        0        17      
11:00:00-11:05:00 7        3        0        4        0        0        14      
11:05:00-11:10:00 9        5        0        3        0        0        17      
11:10:00-11:15:00 14       4        0        1        0        0        19      
11:15:00-11:20:00 14       5        0        1        0        0        20      
11:20:00-11:25:00 15       7        0        6        0        0        28      
11:25:00-11:30:00 10       3        0        0        0        0        13      
11:30:00-11:35:00 11       5        0        0        0        0        16      
11:35:00-11:40:00 10       3        1        3        0        0        17      
11:40:00-11:45:00 10       1        0        1        0        0        12      
11:45:00-11:50:00 8        1        0        1        0        0        10      
11:50:00-11:55:00 6        4        0        1        0        0        11      
11:55:00-12:00:00 5        0        0        0        0        0        5       

SWITCH STATISTICS (over 11:59:59 period)
------------------------------------------------------------
ID Switches Total:                      1313
ID Switches / Hour:                     109.42
Counted Vehs with ID Switch:            1193/3591 (33.22%)
Tracks with Class Switch:               1923/8517 (22.58%)
Counted Vehs with Class Switch:         1364/3591 (37.98%)

CLASS SWITCHES - PER FRAME
------------------------------------------------------------
Total (all tracks):                     7687
On Counted Vehicles:                    6448
Avg per Affected Counted Veh:           4.73
Per Hour:                               640.58

CLASS SWITCHES - PER SECOND
------------------------------------------------------------
Total (all tracks):                     4174
On Counted Vehicles:                    3333
Avg per Affected Counted Veh:           2.44
Per Hour:                               347.83

ID & CLASS SWITCHES PER 5-MINUTE INTERVAL
--------------------------------------------------------------
Interval           IDSw     ClsSw    Tracks   IDSw%      ClsSw%    
00:00:00-00:05:00 18       105      136      13.24      77.21     
00:05:00-00:10:00 26       188      192      13.54      97.92     
00:10:00-00:15:00 25       135      181      13.81      74.59     
00:15:00-00:20:00 35       150      214      16.36      70.09     
00:20:00-00:25:00 20       183      176      11.36      103.98    
00:25:00-00:30:00 19       86       138      13.77      62.32     
00:30:00-00:35:00 9        66       115      7.83       57.39     
00:35:00-00:40:00 13       99       139      9.35       71.22     
00:40:00-00:45:00 25       124      156      16.03      79.49     
00:45:00-00:50:00 19       75       115      16.52      65.22     
00:50:00-00:55:00 16       29       98       16.33      29.59     
00:55:00-01:00:00 16       161      122      13.11      131.97    
01:00:00-01:05:00 16       88       152      10.53      57.89     
01:05:00-01:10:00 15       54       155      9.68       34.84     
01:10:00-01:15:00 27       151      137      19.71      110.22    
01:15:00-01:20:00 11       42       82       13.41      51.22     
01:20:00-01:25:00 4        36       54       7.41       66.67     
01:25:00-01:30:00 24       144      130      18.46      110.77    
01:30:00-01:35:00 15       70       71       21.13      98.59     
01:35:00-01:40:00 10       11       34       29.41      32.35     
01:40:00-01:45:00 11       101      92       11.96      109.78    
01:45:00-01:50:00 21       167      172      12.21      97.09     
01:50:00-01:55:00 8        21       48       16.67      43.75     
01:55:00-02:00:00 16       109      94       17.02      115.96    
02:00:00-02:05:00 7        23       59       11.86      38.98     
02:05:00-02:10:00 15       83       109      13.76      76.15     
02:10:00-02:15:00 7        60       39       17.95      153.85    
02:15:00-02:20:00 8        23       51       15.69      45.10     
02:20:00-02:25:00 2        59       46       4.35       128.26    
02:25:00-02:30:00 4        5        23       17.39      21.74     
02:30:00-02:35:00 10       34       39       25.64      87.18     
02:35:00-02:40:00 7        17       39       17.95      43.59     
02:40:00-02:45:00 5        8        30       16.67      26.67     
02:45:00-02:50:00 5        12       26       19.23      46.15     
02:50:00-02:55:00 3        25       24       12.50      104.17    
02:55:00-03:00:00 8        33       54       14.81      61.11     
03:00:00-03:05:00 6        19       31       19.35      61.29     
03:05:00-03:10:00 10       105      30       33.33      350.00    
03:10:00-03:15:00 17       32       54       31.48      59.26     
03:15:00-03:20:00 4        18       40       10.00      45.00     
03:20:00-03:25:00 7        27       42       16.67      64.29     
03:25:00-03:30:00 5        28       32       15.62      87.50     
03:30:00-03:35:00 2        45       23       8.70       195.65    
03:35:00-03:40:00 7        28       41       17.07      68.29     
03:40:00-03:45:00 1        21       16       6.25       131.25    
03:45:00-03:50:00 2        4        15       13.33      26.67     
03:50:00-03:55:00 5        2        34       14.71      5.88      
03:55:00-04:00:00 2        5        20       10.00      25.00     
04:00:00-04:05:00 1        9        12       8.33       75.00     
04:05:00-04:10:00 2        6        24       8.33       25.00     
04:10:00-04:15:00 0        2        21       0.00       9.52      
04:15:00-04:20:00 12       22       38       31.58      57.89     
04:20:00-04:25:00 2        8        16       12.50      50.00     
04:25:00-04:30:00 1        31       21       4.76       147.62    
04:30:00-04:35:00 2        35       27       7.41       129.63    
04:35:00-04:40:00 4        24       43       9.30       55.81     
04:40:00-04:45:00 4        49       57       7.02       85.96     
04:45:00-04:50:00 14       69       71       19.72      97.18     
04:50:00-04:55:00 13       79       96       13.54      82.29     
04:55:00-05:00:00 16       66       74       21.62      89.19     
05:00:00-05:05:00 26       127      107      24.30      118.69    
05:05:00-05:10:00 17       81       59       28.81      137.29    
05:10:00-05:15:00 4        16       53       7.55       30.19     
05:15:00-05:20:00 15       76       83       18.07      91.57     
05:20:00-05:25:00 41       101      98       41.84      103.06    
05:25:00-05:30:00 27       80       92       29.35      86.96     
05:30:00-05:35:00 14       48       67       20.90      71.64     
05:35:00-05:40:00 15       96       103      14.56      93.20     
05:40:00-05:45:00 6        23       44       13.64      52.27     
05:45:00-05:50:00 2        8        25       8.00       32.00     
05:50:00-05:55:00 7        26       35       20.00      74.29     
05:55:00-06:00:00 4        51       30       13.33      170.00    
06:00:00-06:05:00 2        13       24       8.33       54.17     
06:05:00-06:10:00 2        21       42       4.76       50.00     
06:10:00-06:15:00 3        26       29       10.34      89.66     
06:15:00-06:20:00 3        16       29       10.34      55.17     
06:20:00-06:25:00 6        26       44       13.64      59.09     
06:25:00-06:30:00 9        47       69       13.04      68.12     
06:30:00-06:35:00 9        23       41       21.95      56.10     
06:35:00-06:40:00 4        35       28       14.29      125.00    
06:40:00-06:45:00 6        16       37       16.22      43.24     
06:45:00-06:50:00 9        86       20       45.00      430.00    
06:50:00-06:55:00 6        162      23       26.09      704.35    
06:55:00-07:00:00 2        115      44       4.55       261.36    
07:00:00-07:05:00 4        8        57       7.02       14.04     
07:05:00-07:10:00 3        9        28       10.71      32.14     
07:10:00-07:15:00 10       33       56       17.86      58.93     
07:15:00-07:20:00 5        43       40       12.50      107.50    
07:20:00-07:25:00 7        63       60       11.67      105.00    
07:25:00-07:30:00 16       53       79       20.25      67.09     
07:30:00-07:35:00 8        24       84       9.52       28.57     
07:35:00-07:40:00 13       104      83       15.66      125.30    
07:40:00-07:45:00 19       68       68       27.94      100.00    
07:45:00-07:50:00 7        46       40       17.50      115.00    
07:50:00-07:55:00 15       113      99       15.15      114.14    
07:55:00-08:00:00 13       127      135      9.63       94.07     
08:00:00-08:05:00 32       147      148      21.62      99.32     
08:05:00-08:10:00 12       104      144      8.33       72.22     
08:10:00-08:15:00 7        52       78       8.97       66.67     
08:15:00-08:20:00 13       56       92       14.13      60.87     
08:20:00-08:25:00 3        14       20       15.00      70.00     
08:25:00-08:30:00 9        28       65       13.85      43.08     
08:30:00-08:35:00 14       42       95       14.74      44.21     
08:35:00-08:40:00 6        44       51       11.76      86.27     
08:40:00-08:45:00 12       61       50       24.00      122.00    
08:45:00-08:50:00 8        47       55       14.55      85.45     
08:50:00-08:55:00 3        61       37       8.11       164.86    
08:55:00-09:00:00 9        87       58       15.52      150.00    
09:00:00-09:05:00 5        32       43       11.63      74.42     
09:05:00-09:10:00 5        47       42       11.90      111.90    
09:10:00-09:15:00 11       66       61       18.03      108.20    
09:15:00-09:20:00 10       86       85       11.76      101.18    
09:20:00-09:25:00 7        55       54       12.96      101.85    
09:25:00-09:30:00 4        22       26       15.38      84.62     
09:30:00-09:35:00 11       77       62       17.74      124.19    
09:35:00-09:40:00 4        38       35       11.43      108.57    
09:40:00-09:45:00 4        38       51       7.84       74.51     
09:45:00-09:50:00 10       73       48       20.83      152.08    
09:50:00-09:55:00 3        31       28       10.71      110.71    
09:55:00-10:00:00 12       73       69       17.39      105.80    
10:00:00-10:05:00 10       86       63       15.87      136.51    
10:05:00-10:10:00 6        41       40       15.00      102.50    
10:10:00-10:15:00 10       38       40       25.00      95.00     
10:15:00-10:20:00 3        34       32       9.38       106.25    
10:20:00-10:25:00 8        83       54       14.81      153.70    
10:25:00-10:30:00 2        34       43       4.65       79.07     
10:30:00-10:35:00 3        25       31       9.68       80.65     
10:35:00-10:40:00 3        33       34       8.82       97.06     
10:40:00-10:45:00 3        56       33       9.09       169.70    
10:45:00-10:50:00 2        24       21       9.52       114.29    
10:50:00-10:55:00 3        22       30       10.00      73.33     
10:55:00-11:00:00 4        24       27       14.81      88.89     
11:00:00-11:05:00 3        14       29       10.34      48.28     
11:05:00-11:10:00 5        25       30       16.67      83.33     
11:10:00-11:15:00 3        28       31       9.68       90.32     
11:15:00-11:20:00 7        22       39       17.95      56.41     
11:20:00-11:25:00 4        58       53       7.55       109.43    
11:25:00-11:30:00 3        4        28       10.71      14.29     
11:30:00-11:35:00 2        15       26       7.69       57.69     
11:35:00-11:40:00 2        44       35       5.71       125.71    
11:40:00-11:45:00 6        44       31       19.35      141.94    
11:45:00-11:50:00 0        11       15       0.00       73.33     
11:50:00-11:55:00 4        12       20       20.00      60.00     
11:55:00-12:00:00 5        8        14       35.71      57.14     

CLASSIFICATION SWITCHES: 7687 total
Frame    ID     From         To          
64       3      car          van         
75       3      van          car         
88       3      car          van         
89       3      van          car         
193      16     car          tricycle    
194      16     tricycle     car         
203      13     car          motorcycle  
205      10     motorcycle   tricycle    
206      10     tricycle     motorcycle  
209      10     motorcycle   tricycle    
210      10     tricycle     motorcycle  
211      10     motorcycle   tricycle    
213      10     tricycle     motorcycle  
220      19     tricycle     motorcycle  
228      18     car          motorcycle  
229      10     motorcycle   car         
267      16     car          van         
268      16     van          car         
547      34     motorcycle   car         
548      34     car          motorcycle  
549      31     motorcycle   car         
883      32     motorcycle   car         
885      32     car          motorcycle  
1008     51     van          car         
1549     73     tricycle     car         
1730     75     car          van         
1731     75     van          car         
1840     80     car          van         
1841     80     van          car         
2001     88     car          van         
2004     88     van          car         
2133     97     car          van         
2148     97     van          car         
2172     97     car          van         
2226     97     van          car         
2233     97     car          van         
2362     102    van          car         
2433     106    car          van         
2508     115    car          van         
2511     115    van          car         
2573     121    car          van         
2575     121    van          car         
2575     122    car          van         
2584     121    car          van         
2586     113    motorcycle   car         
2586     121    van          car         
2647     115    car          van         
2649     115    van          car         
2652     115    car          van         
2654     115    van          car         
2735     133    car          van         
2737     133    van          car         
2738     133    car          van         
2739     133    van          car         
3130     155    van          car         
3133     155    car          van         
3268     161    car          van         
3272     161    van          car         
3295     161    car          van         
3297     161    van          car         
3300     161    car          van         
3303     161    van          car         
3379     175    tricycle     car         
3388     175    car          van         
3388     178    car          van         
3391     175    van          car         
3391     178    van          car         
3396     175    car          van         
3398     175    van          car         
3401     175    car          van         
3412     178    car          van         
3415     178    van          car         
3458     175    van          car         
3580     192    car          motorcycle  
3588     195    car          van         
3589     195    van          car         
3590     195    car          van         
3591     195    van          car         
4138     213    van          car         
4144     213    car          van         
4167     213    van          car         
4180     213    car          van         
4181     230    car          van         
4182     230    van          car         
4184     230    car          van         
4184     213    van          car         
4185     230    van          car         
4186     230    car          van         
4196     230    van          car         
4207     232    car          van         
4209     232    van          car         
4214     232    car          van         
4218     232    van          car         
4225     232    car          van         
4226     232    van          car         
4240     232    car          van         
4241     232    van          car         
4287     236    car          van         
4294     236    van          car         
4295     236    car          van         
4298     236    van          car         
4402     245    car          van         
4473     245    van          car         
4474     245    car          van         
4484     245    van          car         
4520     250    car          motorcycle  
4705     257    car          van         
4706     257    van          car         
4771     261    van          car         
4772     261    car          van         
4801     261    van          car         
4803     261    car          van         
4803     268    van          car         
4804     261    van          car         
4804     268    car          van         
4806     261    car          van         
4807     261    van          car         
4812     261    car          van         
4812     270    van          car         
4815     261    van          car         
4817     261    car          van         
4824     261    van          car         
4827     261    car          van         
4845     261    van          car         
5002     280    car          van         
5003     280    van          car         
5075     283    car          van         
5109     283    van          car         
5115     283    car          van         
5117     283    van          car         
5117     288    car          van         
5125     288    van          car         
5126     283    car          van         
5127     288    car          van         
5133     283    van          car         
5137     288    van          car         
5138     283    car          van         
5144     283    van          car         
5145     283    car          van         
5197     294    car          van         
5214     295    car          van         
5226     295    van          car         
5233     295    car          van         
5378     301    car          van         
5381     301    van          car         
5427     307    car          van         
5429     307    van          car         
5516     312    car          van         
5529     312    van          car         
5860     324    van          car         
5933     339    car          van         
5934     339    van          car         
5936     339    car          van         
5968     339    van          car         
5972     339    car          van         
5977     339    van          car         
6146     344    car          van         
6148     344    van          car         
6150     358    motorcycle   car         
6248     359    motorcycle   car         
6349     364    car          van         
6352     364    van          car         
6353     364    car          van         
6357     364    van          car         
6394     375    van          car         
6419     371    car          van         
6453     374    car          van         
6454     374    van          car         
6462     374    car          van         
6479     374    van          car         
6483     374    car          van         
6485     374    van          car         
6486     374    car          van         
6496     374    van          car         
6497     374    car          van         
6499     374    van          car         
6509     371    van          car         
6523     374    car          van         
6525     374    van          car         
6527     374    car          van         
6529     371    car          van         
6530     371    van          car         
6531     374    van          car         
6533     371    car          van         
6536     374    car          van         
6538     371    van          car         
6541     374    van          car         
6561     374    car          van         
6562     374    van          car         
6562     391    car          van         
6563     374    car          van         
6563     391    van          car         
6566     374    van          car         
6571     374    car          van         
6572     374    van          car         
6579     374    car          van         
6587     371    car          van         
6590     371    van          car         
6700     371    car          van         
6701     371    van          car         
6702     406    van          car         
6735     398    car          van         
6736     398    van          car         
6979     420    car          van         
6990     420    van          car         
6993     420    car          van         
6996     420    van          car         
7002     420    car          van         
7002     432    van          car         
7003     420    van          car         
7003     432    car          van         
7006     420    car          van         
7006     432    van          car         
7008     420    van          car         
7086     438    van          car         
7099     438    car          van         
7109     438    van          car         
7127     438    car          van         
7131     438    van          car         
7140     438    car          van         
7141     438    van          car         
7141     451    car          van         
7143     438    car          van         
7146     438    van          car         
7148     438    car          van         
7149     438    van          car         
7214     439    car          van         
7215     439    van          car         
7222     461    motorcycle   car         
7234     460    car          van         
7243     460    van          car         
7259     460    car          van         
7262     460    van          car         
7269     460    car          van         
7285     460    van          car         
7313     476    car          van         
7315     476    van          car         
7422     476    car          van         
7471     462    car          van         
7473     476    van          car         
7475     476    car          van         
7545     488    car          van         
7549     488    van          car         
7562     489    car          van         
7564     489    van          car         
7579     488    car          van         
7583     489    car          van         
7584     489    van          car         
7586     488    van          car         
7866     499    car          van         
8015     509    car          van         
8024     476    van          car         
8068     513    car          van         
8083     513    van          car         
8085     513    car          van         
8086     513    van          car         
8088     513    car          van         
8127     513    van          car         
8127     517    car          van         
8131     513    car          van         
8150     513    van          car         
8151     513    car          van         
8181     513    van          car         
8241     526    van          car         
8260     526    car          van         
8264     526    van          car         
8271     527    car          van         
8275     527    van          car         
8280     527    car          van         
8287     527    van          car         
8305     527    car          van         
8308     527    van          car         
8388     533    car          van         
8389     533    van          car         
8392     533    car          van         
8392     536    van          car         
8399     533    van          car         
8431     534    car          van         
8432     534    van          car         
8483     540    car          motorcycle  
8496     540    motorcycle   car         
8538     541    car          motorcycle  
8568     541    motorcycle   car         
8650     550    car          van         
8653     550    van          car         
8703     552    car          van         
8713     552    van          car         
8849     561    car          van         
8850     561    van          car         
8894     560    car          van         
8896     560    van          car         
8897     560    car          van         
8900     560    van          car         
9037     575    motorcycle   car         
9061     582    car          van         
9063     582    van          car         
9117     583    car          van         
9122     583    van          car         
9128     583    car          van         
9129     583    van          car         
9268     568    car          motorcycle  
9270     568    motorcycle   car         
9580     604    car          van         
9583     604    van          car         
9898     614    car          motorcycle  
9899     618    car          van         
9904     618    van          car         
9949     619    van          car         
9953     619    car          van         
9953     620    van          car         
10030    621    car          tricycle    
10095    622    car          van         
10131    630    car          van         
10132    630    van          car         
10147    630    car          van         
10147    627    car          van         
10149    627    van          car         
10151    627    car          van         
10152    627    van          car         
10163    630    van          car         
10166    630    car          van         
10166    634    van          car         
10181    634    car          van         
10181    630    van          car         
10183    630    car          van         
10184    630    van          car         
10185    636    van          car         
10186    636    car          van         
10194    630    car          van         
10201    637    car          van         
10203    637    van          car         
10291    645    car          van         
10353    645    van          car         
10354    645    car          van         
10412    655    van          car         
10413    655    car          van         
10492    660    car          van         
10494    660    van          car         
10582    668    car          van         
10583    668    van          car         
10669    671    car          van         
10671    671    van          car         
11167    694    car          van         
11169    694    van          car         
11372    713    car          van         
11373    713    van          car         
11389    713    car          van         
11391    713    van          car         
11785    737    car          van         
11786    737    van          car         
11795    737    car          van         
11796    737    van          car         
11840    747    van          car         
11842    747    car          van         
11845    747    van          car         
11846    747    car          van         
11855    747    van          car         
11856    747    car          van         
11859    747    van          car         
11866    747    car          van         
11882    747    van          car         
11883    747    car          van         
11886    747    van          car         
11887    747    car          van         
11930    747    van          car         
11932    747    car          van         
11933    747    van          car         
11933    752    car          van         
11935    747    car          van         
11939    747    van          car         
11956    747    car          van         
11958    747    van          car         
11959    747    car          van         
11961    747    van          car         
11962    747    car          van         
12037    763    van          car         
12040    763    car          van         
12128    763    van          car         
12129    763    car          van         
12130    763    van          car         
12130    772    car          van         
12133    774    car          van         
12137    774    van          car         
12137    775    van          car         
12138    774    car          van         
12141    763    car          van         
12144    774    van          car         
12145    775    car          van         
12148    771    car          van         
12185    771    van          car         
12196    771    car          van         
12197    771    van          car         
12209    771    car          van         
12308    783    van          car         
12319    783    car          van         
12329    783    van          car         
12330    788    car          van         
12330    783    car          van         
12365    783    van          car         
12387    800    car          van         
12424    788    van          car         
12426    788    car          van         
12428    788    van          car         
12429    788    car          van         
12442    801    car          van         
12444    801    van          car         
12444    806    car          van         
12445    801    car          van         
12452    801    van          car         
12457    801    car          van         
12464    801    van          car         
12496    811    car          van         
12499    811    van          car         
12541    816    van          car         
12714    821    car          van         
12715    821    van          car         
12716    821    car          van         
12722    821    van          car         
12783    830    car          van         
12842    803    car          van         
12843    803    van          car         
12904    836    car          van         
12906    836    van          car         
13087    850    car          van         
13088    850    van          car         
13233    864    car          van         
13234    864    van          car         
13309    867    car          van         
13627    882    car          van         
13636    882    van          car         
13637    882    car          van         
13645    884    car          van         
13657    884    van          car         
13688    885    car          van         
13689    885    van          car         
13724    894    car          van         
13727    884    car          van         
13730    884    van          car         
13803    898    van          car         
13804    898    car          van         
13979    903    van          car         
13983    903    car          van         
14056    911    car          van         
14154    918    car          van         
14274    929    motorcycle   car         
14275    929    car          motorcycle  
14276    929    motorcycle   car         
14363    932    car          van         
14364    932    van          car         
14366    932    car          van         
14403    932    van          car         
14404    932    car          van         
14405    932    van          car         
14405    937    car          van         
14410    932    car          van         
14410    937    van          car         
14423    935    car          van         
14429    935    van          car         
14437    935    car          van         
14438    935    van          car         
14439    935    car          van         
14440    935    van          car         
14443    935    car          van         
14509    938    car          van         
14510    938    van          car         
14520    938    car          van         
14781    959    car          van         
14785    959    van          car         
14791    960    car          van         
