DCNv2-Full - 6to6_g35.mp4 Full Tracking Report
============================================================
Date: 2026-03-18 11:12:34
Model: /home/migui/Downloads/dcnv2-yolov8-neck-full-20260318T004120Z-1-001/dcnv2-yolov8-neck-full/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g35.mp4
Frames: 648107 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9177
IDF1:               0.9288
Mostly Tracked (MT):(87.7%)
Mostly Lost (ML):   (0.6%)
GFLOPs:             nan
FPS:                83.98
Runtime:            02:08:36
Class Switches:     12541

TOTAL VEHICLE COUNTS
------------------------------
  CAR             2751
  MOTORCYCLE      633
  TRICYCLE        326
  VAN             365
  BUS             0
  TRUCK           12
  TOTAL           4087

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
12963    318    car          van         
12964    318    van          car         
12996    271    van          car         
13001    271    car          van         
13007    329    motorcycle   tricycle    
13014    271    van          car         
13363    337    van          car         
13365    338    van          car         
13366    338    car          van         
13443    338    van          car         
13445    344    van          car         
13449    344    car          van         
13454    338    car          van         
13459    338    van          car         
13461    338    car          van         
13463    338    van          car         
13464    338    car          van         
13465    338    van          car         
13466    338    car          van         
13711    353    car          van         
13720    353    van          car         
13750    353    car          van         
13756    353    van          car         
13758    353    car          van         
13758    359    van          car         
13766    360    car          van         
13768    360    van          car         
13779    356    motorcycle   tricycle    
13785    356    tricycle     motorcycle  
13788    356    motorcycle   tricycle    
13791    356    tricycle     motorcycle  
14253    271    car          van         
14258    271    van          car         
14259    271    car          van         
14273    271    van          car         
14751    271    car          van         
14757    271    van          car         
14758    271    car          van         
14759    271    van          car         
14763    271    car          van         
14782    271    van          car         
14815    271    car          van         
14818    271    van          car         
14819    271    car          van         
14820    271    van          car         
14820    387    car          van         
14822    271    car          van         
14828    271    van          car         
14957    271    car          van         
14958    271    van          car         
14958    392    car          van         
14959    271    car          van         
14962    271    van          car         
14963    271    car          van         
14964    271    van          car         
14966    271    car          van         
14967    271    van          car         
14967    394    car          van         
15017    271    car          van         
15022    271    van          car         
15092    271    car          van         
15093    271    van          car         
15166    271    car          van         
15181    271    van          car         
15182    271    car          van         
15182    413    van          car         
15184    271    van          car         
15232    271    car          van         
15234    271    van          car         
15358    271    car          van         
15359    271    van          car         
15366    418    car          van         
15367    418    van          car         
15369    418    car          van         
15373    418    van          car         
15374    418    car          van         
15378    418    van          car         
15380    418    car          van         
15385    418    van          car         
15396    418    car          van         
15397    418    van          car         
15402    418    car          van         
15460    425    motorcycle   tricycle    
15472    418    van          car         
15474    418    car          van         
15480    418    van          car         
15486    418    car          van         
15498    418    van          car         
15499    418    car          van         
15501    271    car          van         
15509    271    van          car         
15520    425    tricycle     car         
15520    431    car          tricycle    
15521    431    tricycle     car         
15573    271    car          van         
15574    271    van          car         
15574    433    car          van         
15612    432    car          van         
15616    432    van          car         
15675    271    car          van         
15676    271    van          car         
15677    271    car          van         
15677    436    motorcycle   tricycle    
15677    439    van          car         
15679    271    van          car         
15953    271    car          van         
15954    448    car          van         
15954    271    van          car         
16047    271    car          van         
16061    271    van          car         
16077    453    car          van         
16150    453    van          car         
16153    453    car          van         
16191    271    car          van         
16196    271    van          car         
16197    271    car          van         
16198    271    van          car         
16232    409    car          van         
16496    271    car          van         
16497    271    van          car         
16498    271    car          van         
16500    271    van          car         
16519    271    car          van         
16521    271    van          car         
16523    271    car          van         
16523    267    car          tricycle    
16530    271    van          car         
16531    271    car          van         
16534    271    van          car         
16535    271    car          van         
16537    271    van          car         
16538    271    car          van         
16549    271    van          car         
16550    271    car          van         
16555    271    van          car         
16555    267    tricycle     van         
16613    279    car          van         
16614    279    van          car         
16616    279    car          van         
16618    279    van          car         
16619    279    car          van         
16623    279    van          car         
16625    279    car          van         
16627    279    van          car         
16720    491    car          van         
16723    492    car          van         
16790    486    car          van         
16872    496    car          van         
16875    496    van          car         
16879    496    car          motorcycle  
16902    500    car          van         
16909    500    van          car         
16910    500    car          van         
16915    500    van          car         
16987    509    motorcycle   car         
17071    517    car          van         
17074    517    van          car         
17097    526    truck        car         
