DCNv3-Pan - 6to6_g2.mp4 Full Tracking Report
============================================================
Date: 2026-03-20 14:31:08
Model: /home/migui/YOLO_outputs/100_dcnv3_yolov8n_pan/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g2.mp4
Frames: 648000 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.8959
IDF1:               0.8980
ID Switches:        1267
Mostly Tracked (MT):(86.9%)
Mostly Lost (ML):   (0.8%)
GFLOPs:             nan
FPS:                60.74
Runtime:            02:57:49
Class Switches:     7446

TOTAL VEHICLE COUNTS
------------------------------
  CAR             2756
  MOTORCYCLE      398
  TRICYCLE        45
  VAN             470
  BUS             0
  TRUCK           0
  TOTAL           3669

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
00:20:00-00:25:00 15       163      192      7.81       84.90     
00:25:00-00:30:00 22       79       143      15.38      55.24     
00:30:00-00:35:00 13       82       135      9.63       60.74     
00:35:00-00:40:00 16       132      165      9.70       80.00     
00:40:00-00:45:00 43       201      185      23.24      108.65    
00:45:00-00:50:00 22       61       130      16.92      46.92     
00:50:00-00:55:00 12       25       90       13.33      27.78     
00:55:00-01:00:00 24       166      128      18.75      129.69    
01:00:00-01:05:00 20       96       161      12.42      59.63     
01:05:00-01:10:00 19       69       158      12.03      43.67     
01:10:00-01:15:00 24       117      139      17.27      84.17     
01:15:00-01:20:00 5        65       83       6.02       78.31     
01:20:00-01:25:00 8        26       62       12.90      41.94     
01:25:00-01:30:00 12       153      123      9.76       124.39    
01:30:00-01:35:00 4        37       65       6.15       56.92     
01:35:00-01:40:00 6        4        26       23.08      15.38     
01:40:00-01:45:00 15       117      98       15.31      119.39    
01:45:00-01:50:00 29       202      187      15.51      108.02    
01:50:00-01:55:00 6        47       74       8.11       63.51     
01:55:00-02:00:00 17       78       102      16.67      76.47     
02:00:00-02:05:00 12       51       68       17.65      75.00     
02:05:00-02:10:00 22       125      127      17.32      98.43     
02:10:00-02:15:00 6        28       44       13.64      63.64     
02:15:00-02:20:00 8        36       67       11.94      53.73     
02:20:00-02:25:00 7        50       48       14.58      104.17    
02:25:00-02:30:00 0        5        25       0.00       20.00     
02:30:00-02:35:00 7        48       40       17.50      120.00    
02:35:00-02:40:00 5        11       34       14.71      32.35     
02:40:00-02:45:00 5        8        30       16.67      26.67     
02:45:00-02:50:00 2        23       22       9.09       104.55    
02:50:00-02:55:00 2        27       23       8.70       117.39    
02:55:00-03:00:00 3        38       48       6.25       79.17     
03:00:00-03:05:00 4        27       28       14.29      96.43     
03:05:00-03:10:00 2        39       17       11.76      229.41    
03:10:00-03:15:00 8        57       51       15.69      111.76    
03:15:00-03:20:00 5        40       43       11.63      93.02     
03:20:00-03:25:00 3        24       35       8.57       68.57     
03:25:00-03:30:00 5        31       40       12.50      77.50     
03:30:00-03:35:00 3        28       28       10.71      100.00    
03:35:00-03:40:00 7        24       42       16.67      57.14     
03:40:00-03:45:00 1        15       15       6.67       100.00    
03:45:00-03:50:00 1        4        15       6.67       26.67     
03:50:00-03:55:00 5        8        32       15.62      25.00     
03:55:00-04:00:00 1        10       25       4.00       40.00     
04:00:00-04:05:00 1        5        11       9.09       45.45     
04:05:00-04:10:00 1        10       33       3.03       30.30     
04:10:00-04:15:00 2        9        27       7.41       33.33     
04:15:00-04:20:00 4        32       29       13.79      110.34    
04:20:00-04:25:00 0        2        11       0.00       18.18     
04:25:00-04:30:00 1        19       20       5.00       95.00     
04:30:00-04:35:00 2        39       26       7.69       150.00    
04:35:00-04:40:00 4        24       49       8.16       48.98     
04:40:00-04:45:00 3        33       57       5.26       57.89     
04:45:00-04:50:00 13       150      81       16.05      185.19    
04:50:00-04:55:00 15       80       99       15.15      80.81     
04:55:00-05:00:00 4        39       64       6.25       60.94     
05:00:00-05:05:00 14       106      97       14.43      109.28    
05:05:00-05:10:00 8        73       57       14.04      128.07    
05:10:00-05:15:00 7        32       56       12.50      57.14     
05:15:00-05:20:00 13       36       82       15.85      43.90     
05:20:00-05:25:00 8        48       69       11.59      69.57     
05:25:00-05:30:00 10       19       82       12.20      23.17     
05:30:00-05:35:00 14       44       71       19.72      61.97     
05:35:00-05:40:00 5        68       96       5.21       70.83     
05:40:00-05:45:00 7        40       47       14.89      85.11     
05:45:00-05:50:00 0        17       27       0.00       62.96     
05:50:00-05:55:00 1        15       47       2.13       31.91     
05:55:00-06:00:00 7        40       34       20.59      117.65    
06:00:00-06:05:00 1        15       30       3.33       50.00     
06:05:00-06:10:00 3        30       41       7.32       73.17     
06:10:00-06:15:00 7        65       35       20.00      185.71    
06:15:00-06:20:00 1        15       27       3.70       55.56     
06:20:00-06:25:00 5        27       44       11.36      61.36     
06:25:00-06:30:00 9        52       63       14.29      82.54     
06:30:00-06:35:00 3        22       42       7.14       52.38     
06:35:00-06:40:00 4        24       26       15.38      92.31     
06:40:00-06:45:00 10       25       48       20.83      52.08     
06:45:00-06:50:00 29       62       53       54.72      116.98    
06:50:00-06:55:00 18       39       47       38.30      82.98     
06:55:00-07:00:00 7        18       34       20.59      52.94     
07:00:00-07:05:00 5        15       45       11.11      33.33     
07:05:00-07:10:00 9        18       44       20.45      40.91     
07:10:00-07:15:00 7        23       49       14.29      46.94     
07:15:00-07:20:00 1        38       40       2.50       95.00     
07:20:00-07:25:00 9        42       55       16.36      76.36     
07:25:00-07:30:00 6        66       75       8.00       88.00     
07:30:00-07:35:00 1        21       75       1.33       28.00     
07:35:00-07:40:00 10       66       72       13.89      91.67     
07:40:00-07:45:00 5        44       59       8.47       74.58     
07:45:00-07:50:00 31       52       84       36.90      61.90     
07:50:00-07:55:00 21       126      108      19.44      116.67    
07:55:00-08:00:00 18       94       151      11.92      62.25     
08:00:00-08:05:00 19       72       145      13.10      49.66     
08:05:00-08:10:00 13       71       149      8.72       47.65     
08:10:00-08:15:00 12       35       90       13.33      38.89     
08:15:00-08:20:00 14       53       102      13.73      51.96     
08:20:00-08:25:00 26       30       49       53.06      61.22     
08:25:00-08:30:00 3        34       74       4.05       45.95     
08:30:00-08:35:00 11       34       96       11.46      35.42     
08:35:00-08:40:00 5        27       49       10.20      55.10     
08:40:00-08:45:00 9        91       53       16.98      171.70    
08:45:00-08:50:00 11       35       61       18.03      57.38     
08:50:00-08:55:00 5        26       47       10.64      55.32     
08:55:00-09:00:00 10       78       71       14.08      109.86    
09:00:00-09:05:00 4        41       50       8.00       82.00     
09:05:00-09:10:00 8        76       54       14.81      140.74    
09:10:00-09:15:00 17       89       69       24.64      128.99    
09:15:00-09:20:00 3        55       82       3.66       67.07     
09:20:00-09:25:00 13       75       60       21.67      125.00    
09:25:00-09:30:00 1        24       22       4.55       109.09    
09:30:00-09:35:00 15       63       63       23.81      100.00    
09:35:00-09:40:00 2        48       33       6.06       145.45    
09:40:00-09:45:00 4        42       57       7.02       73.68     
09:45:00-09:50:00 7        65       56       12.50      116.07    
09:50:00-09:55:00 7        34       38       18.42      89.47     
09:55:00-10:00:00 13       97       99       13.13      97.98     
10:00:00-10:05:00 9        75       82       10.98      91.46     
10:05:00-10:10:00 4        42       43       9.30       97.67     
10:10:00-10:15:00 4        56       44       9.09       127.27    
10:15:00-10:20:00 3        37       33       9.09       112.12    
10:20:00-10:25:00 7        86       58       12.07      148.28    
10:25:00-10:30:00 11       74       59       18.64      125.42    
10:30:00-10:35:00 6        55       45       13.33      122.22    
10:35:00-10:40:00 5        70       35       14.29      200.00    
10:40:00-10:45:00 5        77       38       13.16      202.63    
10:45:00-10:50:00 4        20       28       14.29      71.43     
10:50:00-10:55:00 3        24       33       9.09       72.73     
10:55:00-11:00:00 3        16       29       10.34      55.17     
11:00:00-11:05:00 3        22       24       12.50      91.67     
11:05:00-11:10:00 3        14       28       10.71      50.00     
11:10:00-11:15:00 4        24       38       10.53      63.16     
11:15:00-11:20:00 3        20       45       6.67       44.44     
11:20:00-11:25:00 5        58       51       9.80       113.73    
11:25:00-11:30:00 1        5        24       4.17       20.83     
11:30:00-11:35:00 1        7        28       3.57       25.00     
11:35:00-11:40:00 2        21       41       4.88       51.22     
11:40:00-11:45:00 4        13       24       16.67      54.17     
11:45:00-11:50:00 0        12       23       0.00       52.17     
11:50:00-11:55:00 1        15       17       5.88       88.24     
11:55:00-12:00:00 0        16       14       0.00       114.29    

CLASSIFICATION SWITCHES: 7446 total
Frame    ID     From         To          
146      4      car          motorcycle  
189      10     motorcycle   tricycle    
189      9      car          tricycle    
190      10     tricycle     motorcycle  
193      10     motorcycle   tricycle    
196      10     tricycle     motorcycle  
197      9      tricycle     car         
198      9      car          tricycle    
200      9      tricycle     car         
205      9      car          motorcycle  
206      9      motorcycle   car         
230      10     motorcycle   car         
245      14     motorcycle   car         
510      31     motorcycle   car         
693      37     motorcycle   car         
881      44     motorcycle   car         
1258     43     car          motorcycle  
1259     43     motorcycle   car         
1322     64     car          motorcycle  
1441     68     car          van         
1442     68     van          car         
1548     75     car          tricycle    
1549     75     tricycle     car         
1841     86     car          motorcycle  
1943     89     car          motorcycle  
1954     89     motorcycle   car         
2130     103    car          van         
2148     103    van          car         
2172     103    car          van         
2174     103    van          car         
2178     103    car          van         
2180     103    van          car         
2182     103    car          van         
2187     103    van          car         
2188     103    car          van         
2188     106    van          car         
2192     103    van          car         
2194     103    car          van         
2202     103    van          car         
2203     103    car          van         
2206     103    van          car         
2207     103    car          van         
2226     103    van          car         
2239     103    car          van         
2241     103    van          car         
2242     103    car          van         
2246     103    van          car         
2247     103    car          van         
2308     111    car          tricycle    
2319     111    tricycle     car         
2425     114    van          car         
2431     114    car          van         
2448     117    motorcycle   car         
2453     117    car          van         
2455     117    van          car         
2480     122    car          motorcycle  
2520     123    car          van         
2529     123    van          car         
2544     130    car          van         
2545     130    van          car         
2547     126    car          tricycle    
2552     126    tricycle     car         
2566     123    car          van         
2569     123    van          car         
2601     133    car          van         
2603     133    van          car         
2695     138    car          van         
2747     142    car          van         
2763     142    van          car         
2829     150    car          motorcycle  
2970     160    motorcycle   car         
3078     163    van          car         
3081     163    car          van         
3083     163    van          car         
3084     163    car          van         
3090     163    van          car         
3092     163    car          van         
3101     163    van          car         
3131     166    van          car         
3132     166    car          van         
3133     166    van          car         
3133     169    car          van         
3135     166    car          van         
3258     170    car          motorcycle  
3379     182    car          tricycle    
3381     182    tricycle     car         
3398     182    car          van         
3400     182    van          car         
3401     182    car          van         
3454     182    van          car         
3455     182    car          van         
3457     182    van          car         
3464     187    car          tricycle    
3482     187    tricycle     car         
3593     196    car          tricycle    
3596     196    tricycle     car         
3847     204    car          tricycle    
3851     204    tricycle     car         
4012     207    car          tricycle    
4020     207    tricycle     car         
4024     207    car          tricycle    
4029     207    tricycle     car         
4049     210    car          van         
4051     210    van          car         
4054     210    car          van         
4060     210    van          car         
4066     210    car          van         
4068     210    van          car         
4072     210    car          van         
4136     210    van          car         
4137     210    car          van         
4138     210    van          car         
4147     210    car          van         
4174     210    van          car         
4195     210    car          van         
4196     210    van          car         
4200     231    car          motorcycle  
4332     236    car          van         
4336     236    van          car         
4416     238    car          van         
4417     238    van          car         
4417     240    car          van         
4418     238    car          van         
4484     238    van          car         
4485     238    car          van         
4488     245    van          car         
4623     248    car          van         
4626     247    car          tricycle    
4627     248    van          car         
4634     247    tricycle     car         
4638     248    car          van         
4639     248    van          car         
4720     249    car          tricycle    
4721     249    tricycle     car         
4780     249    car          van         
4781     249    van          car         
4787     249    car          van         
4791     249    van          car         
4792     249    car          van         
4799     249    van          car         
4799     260    car          van         
4801     249    car          van         
4802     249    van          car         
4855     262    van          car         
4894     262    car          van         
4897     262    van          car         
4904     262    car          van         
4906     262    van          car         
5003     270    car          van         
5018     262    car          van         
5019     262    van          car         
5020     262    car          van         
5021     262    van          car         
5074     276    car          van         
5099     278    car          van         
5139     276    van          car         
5140     281    car          van         
5145     276    car          van         
5161     281    van          car         
5183     281    car          van         
5211     290    car          van         
5237     292    motorcycle   car         
5373     299    car          van         
5413     299    van          car         
5420     299    car          van         
5436     299    van          car         
5509     303    car          van         
5521     303    van          car         
5525     308    car          van         
5525     303    car          van         
5526     308    van          car         
5530     303    van          car         
5589     312    car          van         
5634     312    van          car         
5669     312    car          van         
5690     312    van          car         
5700     312    car          van         
5743     312    van          car         
5764     317    van          car         
5772     318    car          van         
5779     317    car          van         
5835     317    van          car         
5838     317    car          van         
5839     317    van          car         
5840     325    van          car         
5840     317    car          van         
5968     325    car          van         
5970     325    van          car         
6138     345    car          motorcycle  
6148     345    motorcycle   car         
6168     337    car          motorcycle  
6176     337    motorcycle   car         
6274     345    car          motorcycle  
6334     357    van          car         
6363     340    car          van         
6364     340    van          car         
6377     340    car          van         
6380     340    van          car         
6380     358    car          van         
6407     364    motorcycle   car         
6416     358    van          car         
6423     340    car          van         
6425     358    car          van         
6426     340    van          car         
6427     340    car          van         
6428     340    van          car         
6430     358    van          car         
6435     358    car          van         
6454     340    car          van         
6472     340    van          car         
6473     358    van          car         
6473     340    car          van         
6474     340    van          car         
6475     340    car          van         
6476     340    van          car         
6479     340    car          van         
6481     340    van          car         
6485     340    car          van         
6488     340    van          car         
6489     340    car          van         
6490     340    van          car         
6491     340    car          van         
6498     340    van          car         
6499     340    car          van         
6500     340    van          car         
6501     340    car          van         
6502     340    van          car         
6508     340    car          van         
6526     340    van          car         
6534     358    car          van         
6537     340    car          van         
6538     340    van          car         
6548     358    van          car         
6583     358    car          van         
6584     358    van          car         
6586     358    car          van         
6587     340    car          van         
6589     340    van          car         
6676     392    car          van         
6679     392    van          car         
6729     404    van          car         
6731     402    car          van         
7030     439    motorcycle   car         
7156     451    car          motorcycle  
7222     456    car          motorcycle  
7238     461    car          van         
7242     465    car          van         
7246     465    van          car         
7257     461    van          car         
7259     461    car          van         
7283     465    car          van         
7284     465    van          car         
7313     465    car          van         
7314     465    van          car         
7315     465    car          van         
7316     465    van          car         
7374     480    tricycle     car         
7374     465    car          van         
7375     480    car          tricycle    
7377     465    van          car         
7378     465    car          van         
7384     480    tricycle     car         
7404     465    van          car         
7409     465    car          van         
7413     465    van          car         
7418     465    car          van         
7419     465    van          car         
7422     465    car          van         
7423     465    van          car         
7429     465    car          van         
7467     465    van          car         
7469     465    car          van         
7472     465    van          car         
7476     465    car          van         
7549     465    van          car         
7551     465    car          van         
7553     498    car          van         
7560     498    van          car         
7563     498    car          van         
7564     498    van          car         
7635     505    car          van         
7820     465    van          car         
7851     465    car          van         
7918     519    car          van         
7948     465    van          car         
7949     465    car          van         
7957     524    car          van         
7969     465    van          car         
7988     465    car          van         
7991     465    van          car         
7992     465    car          van         
8012     465    van          car         
8021     465    car          van         
8022     465    van          car         
8067     534    car          van         
8087     534    van          car         
8089     534    car          van         
8110     534    van          car         
8111     534    car          van         
8112     534    van          car         
8113     534    car          van         
8115     534    van          car         
8115     540    car          van         
8116     534    car          van         
8116     540    van          car         
8117     534    van          car         
8117     540    car          van         
8119     534    car          van         
8128     534    van          car         
8135     534    car          van         
8483     567    car          tricycle    
8497     567    tricycle     car         
8588     578    motorcycle   car         
8847     599    car          motorcycle  
8892     601    car          van         
8893     603    van          car         
8894     601    van          car         
8955     610    car          tricycle    
8992     616    motorcycle   car         
9035     567    car          motorcycle  
9036     567    motorcycle   car         
9036     617    motorcycle   car         
9111     631    car          tricycle    
9112     631    tricycle     car         
9225     634    car          tricycle    
9317     640    van          car         
9370     644    car          van         
9371     644    van          car         
9377     644    car          van         
9401     644    van          car         
9476     646    van          car         
9844     661    car          motorcycle  
9845     661    motorcycle   car         
9846     661    car          motorcycle  
9898     671    car          van         
9953     671    van          car         
9955     671    car          van         
9955     674    van          car         
9956     671    van          car         
9956     674    car          van         
9959     671    car          van         
10031    675    car          van         
10031    676    van          car         
10128    680    car          van         
10132    680    van          car         
10158    680    car          van         
10161    680    van          car         
10161    683    car          van         
10162    680    car          van         
10162    683    van          car         
10199    683    car          van         
10257    694    car          van         
10278    700    van          car         
10279    700    car          van         
10280    700    van          car         
10288    694    van          car         
10292    700    car          van         
10294    700    van          car         
10295    700    car          van         
10347    709    car          van         
10491    714    car          van         
10496    714    van          car         
10706    724    car          van         
10710    724    van          car         
10819    728    car          van         
10820    728    van          car         
11127    744    car          van         
11130    744    van          car         
11233    753    tricycle     car         
11576    759    car          motorcycle  
11877    784    car          van         
11948    784    van          car         
11949    784    car          van         
11952    784    van          car         
11962    784    car          van         
11964    784    van          car         
12040    801    van          car         
12044    801    car          van         
12046    804    car          van         
12047    804    van          car         
12048    804    car          van         
12098    804    van          car         
12105    804    car          van         
12125    811    car          van         
12126    811    van          car         
12130    811    car          van         
12134    811    van          car         
12135    811    car          van         
12137    811    van          car         
12139    811    car          van         
12141    811    van          car         
12142    804    van          car         
12145    811    car          van         
12147    811    van          car         
12148    811    car          van         
12177    811    van          car         
12178    811    car          van         
12182    811    van          car         
12201    828    van          car         
12206    828    car          van         
12211    811    car          van         
12299    837    car          van         
12304    838    car          van         
12306    838    van          car         
12320    837    van          car         
12321    838    car          van         
12324    828    van          car         
12324    837    car          van         
12325    837    van          car         
12326    837    car          van         
12327    838    van          car         
12331    828    car          van         
12331    842    van          car         
12333    828    van          car         
12333    842    car          van         
12335    828    car          van         
12363    828    van          car         
12382    848    car          van         
12383    848    van          car         
12384    848    car          van         
12403    848    van          car         
12404    848    car          van         
12430    837    van          car         
12513    848    van          car         
12708    874    car          van         
12709    874    van          car         
12740    876    van          car         
12744    876    car          van         
12855    879    van          car         
12859    879    car          van         
12967    900    car          van         
12971    900    van          car         
13005    904    van          car         
13015    904    car          van         
13018    904    van          car         
13294    918    car          van         
13344    918    van          car         
13618    947    motorcycle   tricycle    
13636    941    car          van         
13738    955    car          van         
13739    955    van          car         
13763    956    van          car         
13764    956    car          van         
13789    956    van          bus         
13970    964    van          car         
13971    964    car          van         
13974    964    van          car         
13975    964    car          van         
13976    964    van          car         
13980    964    car          van         
13981    964    van          car         
13983    964    car          van         
13990    964    van          car         
13991    964    car          van         
14043    980    car          van         
14044    980    van          car         
14054    980    car          van         
14134    988    van          car         
14141    980    van          car         
14157    980    car          van         
