DCNv2-FPN - 6to6_g2.mp4 Full Tracking Report
============================================================
Date: 2026-03-18 20:44:17
Model: /home/migui/Downloads/dcnv2-yolov8-neck-fpn-20260318T004118Z-1-001/dcnv2-yolov8-neck-fpn/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g2.mp4
Frames: 648000 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9052
IDF1:               0.9076
ID Switches:        1305
Mostly Tracked (MT):(85.0%)
Mostly Lost (ML):   (0.6%)
GFLOPs:             nan
FPS:                107.45
Runtime:            01:40:30
Class Switches:     6369

TOTAL VEHICLE COUNTS
------------------------------
  CAR             2685
  MOTORCYCLE      396
  TRICYCLE        34
  VAN             440
  BUS             0
  TRUCK           0
  TOTAL           3555

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
02:50:00-02:55:00 10       4        0        0        0        0        14      
02:55:00-03:00:00 20       4        0        1        0        0        25      
03:00:00-03:05:00 12       4        0        1        0        0        17      
03:05:00-03:10:00 6        2        0        1        0        0        9       
03:10:00-03:15:00 13       6        0        2        0        0        21      
03:15:00-03:20:00 15       2        1        2        0        0        20      
03:20:00-03:25:00 11       7        1        0        0        0        19      
03:25:00-03:30:00 13       1        3        3        0        0        20      
03:30:00-03:35:00 7        3        3        0        0        0        13      
03:35:00-03:40:00 15       3        0        1        0        0        19      
03:40:00-03:45:00 4        2        2        1        0        0        9       
03:45:00-03:50:00 4        3        0        0        0        0        7       
03:50:00-03:55:00 10       3        1        2        0        0        16      
03:55:00-04:00:00 8        2        0        0        0        0        10      
04:00:00-04:05:00 6        2        0        0        0        0        8       
04:05:00-04:10:00 6        3        2        1        0        0        12      
04:10:00-04:15:00 5        6        0        1        0        0        12      
04:15:00-04:20:00 8        3        1        4        0        0        16      
04:20:00-04:25:00 5        0        0        4        0        0        9       
04:25:00-04:30:00 12       0        0        4        0        0        16      
04:30:00-04:35:00 6        4        1        8        0        0        19      
04:35:00-04:40:00 14       1        0        6        0        0        21      
04:40:00-04:45:00 25       3        1        4        0        0        33      
04:45:00-04:50:00 26       2        2        3        0        0        33      
04:50:00-04:55:00 28       0        1        5        0        0        34      
04:55:00-05:00:00 15       0        0        1        0        0        16      
05:00:00-05:05:00 28       3        1        5        0        0        37      
05:05:00-05:10:00 11       0        0        3        0        0        14      
05:10:00-05:15:00 5        0        0        4        0        0        9       
05:15:00-05:20:00 18       1        0        1        0        0        20      
05:20:00-05:25:00 13       0        0        1        0        0        14      
05:25:00-05:30:00 16       0        0        2        0        0        18      
05:30:00-05:35:00 12       0        0        0        0        0        12      
05:35:00-05:40:00 32       2        0        1        0        0        35      
05:40:00-05:45:00 18       4        0        1        0        0        23      
05:45:00-05:50:00 9        2        1        6        0        0        18      
05:50:00-05:55:00 17       5        1        1        0        0        24      
05:55:00-06:00:00 14       3        1        2        0        0        20      
06:00:00-06:05:00 13       3        1        1        0        0        18      
06:05:00-06:10:00 17       4        1        2        0        0        24      
06:10:00-06:15:00 8        4        4        0        0        0        16      
06:15:00-06:20:00 10       2        0        3        0        0        15      
06:20:00-06:25:00 17       2        0        3        0        0        22      
06:25:00-06:30:00 23       2        2        8        0        0        35      
06:30:00-06:35:00 5        1        0        1        0        0        7       
06:35:00-06:40:00 3        0        0        0        0        0        3       
06:40:00-06:45:00 0        1        0        1        0        0        2       
06:45:00-06:50:00 0        0        0        0        0        0        0       
06:50:00-06:55:00 0        0        0        0        0        0        0       
06:55:00-07:00:00 3        1        0        0        0        0        4       
07:00:00-07:05:00 0        0        0        0        0        0        0       
07:05:00-07:10:00 0        0        0        1        0        0        1       
07:10:00-07:15:00 12       0        0        3        0        0        15      
07:15:00-07:20:00 15       2        0        4        0        0        21      
07:20:00-07:25:00 17       1        0        4        0        0        22      
07:25:00-07:30:00 10       0        0        3        0        0        13      
07:30:00-07:35:00 21       0        0        1        0        0        22      
07:35:00-07:40:00 18       2        0        4        0        0        24      
07:40:00-07:45:00 8        0        0        1        0        0        9       
07:45:00-07:50:00 3        0        0        1        0        0        4       
07:50:00-07:55:00 17       0        0        8        0        0        25      
07:55:00-08:00:00 29       2        0        6        0        0        37      
08:00:00-08:05:00 38       2        0        5        0        0        45      
08:05:00-08:10:00 43       2        0        5        0        0        50      
08:10:00-08:15:00 15       1        0        2        0        0        18      
08:15:00-08:20:00 24       0        0        3        0        0        27      
08:20:00-08:25:00 3        0        0        0        0        0        3       
08:25:00-08:30:00 15       0        0        2        0        0        17      
08:30:00-08:35:00 30       0        0        3        0        0        33      
08:35:00-08:40:00 20       3        0        4        0        0        27      
08:40:00-08:45:00 21       1        0        6        0        0        28      
08:45:00-08:50:00 27       0        0        4        0        0        31      
08:50:00-08:55:00 20       3        0        3        0        0        26      
08:55:00-09:00:00 28       7        0        2        0        0        37      
09:00:00-09:05:00 23       0        0        4        0        0        27      
09:05:00-09:10:00 20       0        0        5        0        0        25      
09:10:00-09:15:00 30       2        0        3        0        0        35      
09:15:00-09:20:00 33       5        1        7        0        0        46      
09:20:00-09:25:00 23       1        0        5        0        0        29      
09:25:00-09:30:00 13       1        0        2        0        0        16      
09:30:00-09:35:00 25       2        0        5        0        0        32      
09:35:00-09:40:00 12       3        0        6        0        0        21      
09:40:00-09:45:00 24       1        0        4        0        0        29      
09:45:00-09:50:00 22       1        0        7        0        0        30      
09:50:00-09:55:00 11       0        0        3        0        0        14      
09:55:00-10:00:00 27       4        0        6        0        0        37      
10:00:00-10:05:00 22       0        0        12       0        0        34      
10:05:00-10:10:00 15       5        0        3        0        0        23      
10:10:00-10:15:00 14       2        0        5        0        0        21      
10:15:00-10:20:00 16       1        0        1        0        0        18      
10:20:00-10:25:00 20       1        0        5        0        0        26      
10:25:00-10:30:00 21       2        0        4        0        0        27      
10:30:00-10:35:00 14       2        0        6        0        0        22      
10:35:00-10:40:00 14       3        0        2        0        0        19      
10:40:00-10:45:00 14       3        0        4        0        0        21      
10:45:00-10:50:00 11       4        0        0        0        0        15      
10:50:00-10:55:00 13       5        0        0        0        0        18      
10:55:00-11:00:00 10       5        0        1        0        0        16      
11:00:00-11:05:00 7        3        0        4        0        0        14      
11:05:00-11:10:00 9        5        0        3        0        0        17      
11:10:00-11:15:00 14       4        0        1        0        0        19      
11:15:00-11:20:00 14       5        0        1        0        0        20      
11:20:00-11:25:00 17       6        0        4        0        0        27      
11:25:00-11:30:00 10       3        0        0        0        0        13      
11:30:00-11:35:00 11       5        0        0        0        0        16      
11:35:00-11:40:00 11       3        1        2        0        0        17      
11:40:00-11:45:00 10       1        0        1        0        0        12      
11:45:00-11:50:00 8        1        0        1        0        0        10      
11:50:00-11:55:00 6        4        0        0        0        0        10      
11:55:00-12:00:00 7        0        0        0        0        0        7       

SWITCH STATISTICS (over 11:59:59 period)
------------------------------------------------------------
ID Switches Total:                      1305
ID Switches / Hour:                     108.75
Counted Vehs with ID Switch:            1201/3555 (33.78%)
Tracks with Class Switch:               1763/8527 (20.68%)
Counted Vehs with Class Switch:         1192/3555 (33.53%)

CLASS SWITCHES - PER FRAME
------------------------------------------------------------
Total (all tracks):                     6369
On Counted Vehicles:                    5193
Avg per Affected Counted Veh:           4.36
Per Hour:                               530.75

CLASS SWITCHES - PER SECOND
------------------------------------------------------------
Total (all tracks):                     3629
On Counted Vehicles:                    2805
Avg per Affected Counted Veh:           2.35
Per Hour:                               302.42

ID & CLASS SWITCHES PER 5-MINUTE INTERVAL
--------------------------------------------------------------
Interval           IDSw     ClsSw    Tracks   IDSw%      ClsSw%    
00:00:00-00:05:00 22       117      130      16.92      90.00     
00:05:00-00:10:00 36       198      197      18.27      100.51    
00:10:00-00:15:00 42       142      204      20.59      69.61     
00:15:00-00:20:00 38       178      219      17.35      81.28     
00:20:00-00:25:00 21       176      179      11.73      98.32     
00:25:00-00:30:00 21       65       139      15.11      46.76     
00:30:00-00:35:00 17       57       108      15.74      52.78     
00:35:00-00:40:00 14       106      136      10.29      77.94     
00:40:00-00:45:00 24       122      144      16.67      84.72     
00:45:00-00:50:00 13       63       120      10.83      52.50     
00:50:00-00:55:00 9        15       94       9.57       15.96     
00:55:00-01:00:00 28       142      118      23.73      120.34    
01:00:00-01:05:00 23       99       163      14.11      60.74     
01:05:00-01:10:00 10       60       154      6.49       38.96     
01:10:00-01:15:00 18       130      130      13.85      100.00    
01:15:00-01:20:00 8        24       74       10.81      32.43     
01:20:00-01:25:00 4        34       54       7.41       62.96     
01:25:00-01:30:00 24       121      121      19.83      100.00    
01:30:00-01:35:00 10       33       63       15.87      52.38     
01:35:00-01:40:00 3        7        25       12.00      28.00     
01:40:00-01:45:00 15       94       83       18.07      113.25    
01:45:00-01:50:00 35       141      173      20.23      81.50     
01:50:00-01:55:00 6        26       53       11.32      49.06     
01:55:00-02:00:00 12       95       94       12.77      101.06    
02:00:00-02:05:00 8        29       63       12.70      46.03     
02:05:00-02:10:00 23       86       126      18.25      68.25     
02:10:00-02:15:00 4        52       37       10.81      140.54    
02:15:00-02:20:00 11       25       56       19.64      44.64     
02:20:00-02:25:00 9        70       47       19.15      148.94    
02:25:00-02:30:00 1        3        19       5.26       15.79     
02:30:00-02:35:00 12       54       33       36.36      163.64    
02:35:00-02:40:00 8        6        35       22.86      17.14     
02:40:00-02:45:00 7        5        29       24.14      17.24     
02:45:00-02:50:00 6        9        21       28.57      42.86     
02:50:00-02:55:00 4        14       21       19.05      66.67     
02:55:00-03:00:00 11       31       54       20.37      57.41     
03:00:00-03:05:00 6        19       27       22.22      70.37     
03:05:00-03:10:00 3        68       19       15.79      357.89    
03:10:00-03:15:00 8        21       42       19.05      50.00     
03:15:00-03:20:00 4        23       44       9.09       52.27     
03:20:00-03:25:00 3        13       31       9.68       41.94     
03:25:00-03:30:00 11       19       41       26.83      46.34     
03:30:00-03:35:00 4        31       24       16.67      129.17    
03:35:00-03:40:00 5        22       38       13.16      57.89     
03:40:00-03:45:00 3        13       12       25.00      108.33    
03:45:00-03:50:00 1        5        9        11.11      55.56     
03:50:00-03:55:00 4        4        26       15.38      15.38     
03:55:00-04:00:00 2        1        24       8.33       4.17      
04:00:00-04:05:00 0        7        13       0.00       53.85     
04:05:00-04:10:00 2        14       22       9.09       63.64     
04:10:00-04:15:00 2        1        19       10.53      5.26      
04:15:00-04:20:00 3        31       26       11.54      119.23    
04:20:00-04:25:00 3        4        17       17.65      23.53     
04:25:00-04:30:00 2        10       19       10.53      52.63     
04:30:00-04:35:00 3        33       30       10.00      110.00    
04:35:00-04:40:00 3        36       37       8.11       97.30     
04:40:00-04:45:00 8        43       55       14.55      78.18     
04:45:00-04:50:00 8        94       71       11.27      132.39    
04:50:00-04:55:00 10       65       93       10.75      69.89     
04:55:00-05:00:00 5        50       52       9.62       96.15     
05:00:00-05:05:00 13       87       100      13.00      87.00     
05:05:00-05:10:00 4        81       51       7.84       158.82    
05:10:00-05:15:00 8        28       52       15.38      53.85     
05:15:00-05:20:00 8        31       59       13.56      52.54     
05:20:00-05:25:00 6        32       54       11.11      59.26     
05:25:00-05:30:00 2        27       58       3.45       46.55     
05:30:00-05:35:00 22       50       83       26.51      60.24     
05:35:00-05:40:00 6        37       87       6.90       42.53     
05:40:00-05:45:00 4        11       41       9.76       26.83     
05:45:00-05:50:00 5        18       31       16.13      58.06     
05:50:00-05:55:00 5        24       40       12.50      60.00     
05:55:00-06:00:00 4        45       29       13.79      155.17    
06:00:00-06:05:00 4        13       28       14.29      46.43     
06:05:00-06:10:00 5        26       35       14.29      74.29     
06:10:00-06:15:00 3        12       29       10.34      41.38     
06:15:00-06:20:00 5        11       30       16.67      36.67     
06:20:00-06:25:00 2        39       41       4.88       95.12     
06:25:00-06:30:00 8        49       65       12.31      75.38     
06:30:00-06:35:00 6        21       32       18.75      65.62     
06:35:00-06:40:00 2        20       25       8.00       80.00     
06:40:00-06:45:00 3        15       32       9.38       46.88     
06:45:00-06:50:00 16       9        43       37.21      20.93     
06:50:00-06:55:00 34       33       83       40.96      39.76     
06:55:00-07:00:00 16       35       56       28.57      62.50     
07:00:00-07:05:00 2        13       34       5.88       38.24     
07:05:00-07:10:00 22       9        51       43.14      17.65     
07:10:00-07:15:00 19       24       66       28.79      36.36     
07:15:00-07:20:00 4        27       37       10.81      72.97     
07:20:00-07:25:00 22       59       74       29.73      79.73     
07:25:00-07:30:00 14       42       73       19.18      57.53     
07:30:00-07:35:00 6        26       69       8.70       37.68     
07:35:00-07:40:00 18       77       90       20.00      85.56     
07:40:00-07:45:00 13       57       49       26.53      116.33    
07:45:00-07:50:00 17       54       46       36.96      117.39    
07:50:00-07:55:00 24       77       94       25.53      81.91     
07:55:00-08:00:00 13       91       137      9.49       66.42     
08:00:00-08:05:00 13       89       138      9.42       64.49     
08:05:00-08:10:00 7        77       130      5.38       59.23     
08:10:00-08:15:00 18       51       87       20.69      58.62     
08:15:00-08:20:00 10       30       93       10.75      32.26     
08:20:00-08:25:00 3        25       23       13.04      108.70    
08:25:00-08:30:00 7        31       69       10.14      44.93     
08:30:00-08:35:00 11       41       98       11.22      41.84     
08:35:00-08:40:00 6        20       59       10.17      33.90     
08:40:00-08:45:00 3        42       45       6.67       93.33     
08:45:00-08:50:00 7        34       57       12.28      59.65     
08:50:00-08:55:00 5        27       36       13.89      75.00     
08:55:00-09:00:00 8        57       63       12.70      90.48     
09:00:00-09:05:00 2        44       42       4.76       104.76    
09:05:00-09:10:00 7        29       52       13.46      55.77     
09:10:00-09:15:00 16       72       69       23.19      104.35    
09:15:00-09:20:00 8        55       78       10.26      70.51     
09:20:00-09:25:00 13       52       54       24.07      96.30     
09:25:00-09:30:00 4        15       29       13.79      51.72     
09:30:00-09:35:00 7        69       60       11.67      115.00    
09:35:00-09:40:00 4        43       40       10.00      107.50    
09:40:00-09:45:00 8        52       65       12.31      80.00     
09:45:00-09:50:00 5        70       49       10.20      142.86    
09:50:00-09:55:00 4        22       36       11.11      61.11     
09:55:00-10:00:00 6        82       73       8.22       112.33    
10:00:00-10:05:00 9        71       74       12.16      95.95     
10:05:00-10:10:00 5        35       45       11.11      77.78     
10:10:00-10:15:00 7        54       42       16.67      128.57    
10:15:00-10:20:00 3        12       36       8.33       33.33     
10:20:00-10:25:00 3        52       61       4.92       85.25     
10:25:00-10:30:00 4        67       52       7.69       128.85    
10:30:00-10:35:00 5        45       38       13.16      118.42    
10:35:00-10:40:00 2        39       40       5.00       97.50     
10:40:00-10:45:00 4        54       39       10.26      138.46    
10:45:00-10:50:00 4        17       29       13.79      58.62     
10:50:00-10:55:00 5        9        42       11.90      21.43     
10:55:00-11:00:00 1        18       23       4.35       78.26     
11:00:00-11:05:00 1        19       39       2.56       48.72     
11:05:00-11:10:00 8        26       41       19.51      63.41     
11:10:00-11:15:00 5        22       44       11.36      50.00     
11:15:00-11:20:00 4        12       43       9.30       27.91     
11:20:00-11:25:00 11       42       67       16.42      62.69     
11:25:00-11:30:00 3        0        28       10.71      0.00      
11:30:00-11:35:00 3        15       29       10.34      51.72     
11:35:00-11:40:00 7        30       37       18.92      81.08     
11:40:00-11:45:00 4        5        28       14.29      17.86     
11:45:00-11:50:00 0        6        25       0.00       24.00     
11:50:00-11:55:00 0        10       19       0.00       52.63     
11:55:00-12:00:00 0        14       11       0.00       127.27    

CLASSIFICATION SWITCHES: 6369 total
Frame    ID     From         To          
64       2      car          van         
72       2      van          car         
84       2      car          van         
85       2      van          car         
87       2      car          van         
93       2      van          car         
229      18     car          motorcycle  
230      18     motorcycle   car         
243      18     car          motorcycle  
398      21     car          van         
399      21     van          car         
882      28     motorcycle   car         
885      28     car          motorcycle  
886      28     motorcycle   car         
1001     41     car          van         
1006     41     van          car         
1007     41     car          van         
1015     41     van          car         
1022     41     car          van         
1023     41     van          car         
1024     41     car          van         
1029     41     van          car         
1030     41     car          van         
1031     41     van          car         
1098     41     car          van         
1102     41     van          car         
1103     41     car          van         
1104     41     van          car         
1105     41     car          van         
1106     41     van          car         
1320     58     car          motorcycle  
1842     76     car          motorcycle  
1901     83     van          car         
1943     83     car          motorcycle  
1955     83     motorcycle   car         
2016     85     car          van         
2017     85     van          car         
2066     89     car          van         
2068     89     van          car         
2158     90     car          van         
2222     90     van          car         
2232     90     car          van         
2349     99     car          van         
2358     99     van          car         
2420     103    car          van         
2432     105    car          van         
2448     103    van          car         
2514     103    car          van         
2517     103    van          car         
2536     115    car          motorcycle  
2731     123    car          van         
2732     123    van          car         
2735     123    car          van         
2735     125    car          van         
2736     123    van          car         
2740     125    van          car         
2830     132    car          motorcycle  
3077     132    motorcycle   car         
3144     144    van          bus         
3191     148    car          van         
3201     148    van          car         
3297     150    car          van         
3305     150    van          car         
3381     161    van          car         
3391     162    car          van         
3392     162    van          car         
3392     163    car          van         
3399     161    car          van         
3400     161    van          car         
3401     161    car          van         
3411     162    car          van         
3421     162    van          car         
3422     161    van          car         
3423     161    car          van         
3423     162    car          van         
3446     161    van          car         
3450     161    car          van         
3458     161    van          car         
3463     161    car          van         
3466     161    van          car         
3470     161    car          van         
3471     161    van          car         
4055     188    car          van         
4058     188    van          car         
4079     190    car          van         
4133     190    van          car         
4134     190    car          van         
4136     190    van          car         
4150     190    car          van         
4161     190    van          car         
4176     190    car          van         
4177     190    van          car         
4181     190    car          van         
4185     190    van          car         
4186     190    car          van         
4190     190    van          car         
4193     190    car          van         
4194     204    car          van         
4195     204    van          car         
4196     204    car          van         
4208     203    car          van         
4209     203    van          car         
4220     203    car          van         
4221     203    van          car         
4242     203    car          van         
4245     203    van          car         
4246     203    car          van         
4247     203    van          car         
4399     216    car          van         
4405     216    van          car         
4412     216    car          van         
4440     216    van          car         
4441     216    car          van         
4459     216    van          car         
4466     216    car          van         
4483     216    van          car         
4486     216    car          van         
4677     225    car          van         
4679     225    van          car         
4684     225    car          van         
4687     225    van          car         
4738     228    car          van         
4771     228    van          car         
4775     228    car          van         
4784     228    van          car         
4788     228    car          van         
4789     228    van          car         
4790     228    car          van         
4791     228    van          car         
4793     228    car          van         
4794     228    van          car         
4795     228    car          van         
4797     228    van          car         
4807     228    car          van         
4808     228    van          car         
4811     228    car          van         
4953     245    car          van         
4955     245    van          car         
4964     245    car          van         
4966     245    van          car         
4974     245    car          van         
4978     245    van          car         
4989     245    car          van         
4990     245    van          car         
4993     245    car          van         
5006     245    van          car         
5075     246    car          van         
5100     246    van          car         
5103     246    car          van         
5124     246    van          car         
5127     246    car          van         
5129     246    van          car         
5131     256    van          car         
5133     246    car          van         
5142     255    car          van         
5143     256    car          van         
5143     246    van          car         
5145     246    car          van         
5207     262    car          van         
5236     262    van          car         
5237     262    car          van         
5238     262    van          car         
5239     262    car          van         
5675     294    tricycle     car         
5849     296    van          car         
5850     296    car          van         
5850     303    van          car         
5863     296    van          car         
5889     296    car          van         
5892     305    car          van         
5893     305    van          car         
5910     296    van          car         
5933     315    car          van         
5957     296    car          van         
5959     296    van          car         
6031     319    car          van         
6045     319    van          car         
6146     326    motorcycle   car         
6152     318    car          van         
6153     318    van          car         
6179     317    car          van         
6196     328    car          motorcycle  
6198     317    van          car         
6260     332    car          van         
6274     326    car          motorcycle  
6285     317    car          van         
6292     317    van          car         
6342     330    car          van         
6343     330    van          car         
6350     330    car          van         
6353     330    van          car         
6356     330    car          van         
6363     330    van          car         
6368     330    car          van         
6369     330    van          car         
6374     335    car          van         
6380     335    van          car         
6422     335    car          van         
6436     341    car          van         
6440     344    car          van         
6441     344    van          car         
6442     344    car          van         
6443     344    van          car         
6451     341    van          car         
6462     338    car          van         
6471     335    van          car         
6478     335    car          van         
6481     338    van          car         
6487     338    car          van         
6491     338    van          car         
6494     338    car          van         
6495     338    van          car         
6495     335    van          car         
6497     338    car          van         
6498     338    van          car         
6499     335    car          van         
6501     335    van          car         
6505     335    car          van         
6506     335    van          car         
6526     338    car          van         
6527     338    van          car         
6530     338    car          van         
6531     335    car          van         
6532     338    van          car         
6533     338    car          van         
6534     335    van          car         
6536     338    van          car         
6536     335    car          van         
6537     335    van          car         
6538     338    car          van         
6539     338    van          car         
6541     335    car          van         
6543     335    van          car         
6546     335    car          van         
6549     335    van          car         
6551     338    car          van         
6554     338    van          car         
6557     338    car          van         
6569     338    van          car         
6570     338    car          van         
6571     338    van          car         
6572     338    car          van         
6583     338    van          car         
6586     338    car          van         
6593     369    van          car         
6597     369    car          van         
6605     369    van          car         
6704     380    car          van         
6705     380    van          car         
6735     366    car          van         
6950     392    car          van         
6955     392    van          car         
6974     396    car          van         
6982     396    van          car         
6986     396    car          van         
6987     396    van          car         
6987     406    car          van         
7140     418    car          van         
7169     418    van          car         
7196     430    motorcycle   car         
7216     419    car          van         
7217     419    van          car         
7225     439    motorcycle   car         
7236     433    car          van         
7287     440    car          van         
7300     440    van          car         
7348     433    van          car         
7351     433    car          van         
7376     433    van          car         
7377     433    car          van         
7466     433    van          car         
7481     433    car          van         
7749     467    car          van         
7865     472    car          van         
7917     474    car          van         
7932     433    van          car         
7949     433    car          van         
8010     476    car          van         
8070     482    car          van         
8074     482    van          car         
8081     482    car          van         
8110     482    van          car         
8111     482    car          van         
8149     487    car          van         
8180     482    van          car         
8223     495    car          van         
8229     495    van          car         
8232     495    car          van         
8236     495    van          car         
8257     495    car          van         
8258     495    van          car         
8259     495    car          van         
8265     495    van          car         
8268     491    car          van         
8275     491    van          car         
8373     503    car          van         
8374     503    van          car         
8377     503    car          van         
8380     503    van          car         
8388     503    car          van         
8397     503    van          car         
8398     503    car          van         
8399     503    van          car         
8483     509    car          motorcycle  
8538     510    car          motorcycle  
8568     510    motorcycle   car         
8701     523    car          van         
8713     523    van          car         
8728     523    car          van         
8729     523    van          car         
8774     530    motorcycle   car         
8779     530    car          motorcycle  
8846     538    car          motorcycle  
8862     537    car          van         
8863     537    van          car         
9007     546    car          motorcycle  
9031     546    motorcycle   car         
9054     560    car          van         
9055     560    van          car         
9058     560    car          van         
9061     560    van          car         
9069     558    car          motorcycle  
9101     558    motorcycle   car         
9117     564    car          van         
9118     564    van          car         
9580     585    car          van         
9581     585    van          car         
9905     599    car          van         
9949     599    van          car         
9949     603    car          van         
9952     599    car          van         
10159    609    car          van         
10163    609    van          car         
10199    609    car          van         
10222    609    van          car         
10289    620    car          van         
10361    627    car          van         
10483    633    car          van         
10498    639    car          van         
10500    639    van          car         
10578    649    car          van         
10579    649    van          car         
10580    649    car          van         
10581    649    van          car         
10667    647    car          van         
10669    647    van          car         
10671    647    car          van         
10672    647    van          car         
11288    696    car          van         
11291    696    van          car         
11305    698    tricycle     car         
11348    706    tricycle     car         
11396    706    car          van         
11397    706    van          car         
11398    706    car          van         
11401    706    van          car         
11402    706    car          van         
11403    706    van          car         
11411    706    car          van         
11443    706    van          car         
11444    706    car          van         
11447    706    van          car         
11821    738    car          van         
11824    738    van          car         
11832    738    car          van         
11833    738    van          car         
11834    738    car          van         
11840    738    van          car         
11852    738    car          van         
11854    738    van          car         
11856    738    car          van         
11859    738    van          car         
11866    738    car          van         
11867    738    van          car         
11868    738    car          van         
11872    738    van          car         
11876    738    car          van         
11877    738    van          car         
11880    738    car          van         
11882    738    van          car         
11899    738    car          van         
11900    738    van          car         
11901    738    car          van         
11903    738    van          car         
11904    738    car          van         
11904    742    car          van         
11905    742    van          car         
11931    738    van          car         
11933    738    car          van         
11934    738    van          car         
11936    738    car          van         
11938    738    van          car         
11949    738    car          van         
11950    738    van          car         
11965    750    van          car         
12034    755    van          car         
12035    755    car          van         
12038    755    van          car         
12042    756    van          car         
12053    756    car          van         
12103    756    van          car         
12104    756    car          van         
12120    761    car          van         
12129    761    van          car         
12130    761    car          van         
12132    761    van          car         
12133    761    car          van         
12134    761    van          car         
12135    761    car          van         
12137    761    van          car         
12138    761    car          van         
12185    761    van          car         
12185    774    car          van         
12186    761    car          van         
12186    774    van          car         
12188    761    van          car         
12188    774    car          van         
12190    761    car          van         
12197    761    van          car         
12209    761    car          van         
12232    777    car          van         
12299    777    van          car         
12320    777    car          van         
12326    782    car          van         
12328    782    van          car         
12330    782    car          van         
12364    777    van          bus         
12365    777    bus          car         
12384    792    car          van         
12421    782    van          bus         
12422    782    bus          van         
12422    798    van          bus         
12424    782    van          bus         
12425    782    bus          van         
12428    782    van          bus         
12429    792    van          car         
12430    792    car          van         
12434    797    car          van         
12435    797    van          car         
12436    797    car          van         
12437    797    van          car         
12473    792    van          car         
12478    792    car          van         
12500    807    van          car         
12532    809    car          van         
12536    797    car          van         
12537    797    van          car         
12544    809    van          car         
12662    819    car          motorcycle  
12698    824    car          van         
12701    824    van          car         
12702    824    car          van         
12703    824    van          car         
12788    827    car          van         
13226    867    car          van         
13233    867    van          car         
13297    863    car          van         
13627    881    car          van         
13634    881    van          car         
13636    881    car          van         
13647    883    car          van         
13652    883    van          car         
13673    888    car          van         
13723    893    car          van         
13771    893    van          car         
13772    893    car          van         
13772    896    car          van         
13915    896    van          car         
13917    896    car          van         
13925    896    van          car         
13926    896    car          van         
