DCNv3-Liu - 6to6_g2.mp4 Full Tracking Report
============================================================
Date: 2026-03-20 16:19:02
Model: /home/migui/YOLO_outputs/100_dcnv3_yolov8n_liu/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g2.mp4
Frames: 648000 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9150
IDF1:               0.9175
ID Switches:        1526
Mostly Tracked (MT):(85.7%)
Mostly Lost (ML):   (0.6%)
GFLOPs:             nan
FPS:                100.19
Runtime:            01:47:48
Class Switches:     7258

TOTAL VEHICLE COUNTS
------------------------------
  CAR             2686
  MOTORCYCLE      386
  TRICYCLE        46
  VAN             469
  BUS             0
  TRUCK           0
  TOTAL           3587

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
7091     509    van          car         
7092     507    van          car         
7092     509    car          van         
7131     507    car          van         
7133     507    van          car         
7135     507    car          van         
7136     507    van          car         
7139     507    car          van         
7153     507    van          car         
7155     507    car          van         
7156     515    car          van         
7163     507    van          car         
7165     514    car          motorcycle  
7174     514    motorcycle   tricycle    
7207     514    tricycle     motorcycle  
7225     514    motorcycle   car         
7241     522    car          van         
7248     522    van          car         
7248     538    motorcycle   car         
7262     522    car          van         
7276     539    car          van         
7279     522    van          car         
7281     522    car          van         
7309     522    van          car         
7312     522    car          van         
7314     522    van          car         
7421     522    car          van         
7472     522    van          car         
7480     522    car          van         
7528     522    van          car         
7534     522    car          van         
7549     522    van          car         
7555     522    car          van         
7557     553    car          van         
7561     522    van          car         
7564     553    van          car         
7567     522    car          van         
7628     522    van          car         
7633     522    car          van         
7746     560    car          van         
7828     560    van          car         
7828     562    car          van         
7831     560    car          van         
7863     568    car          van         
7890     569    van          car         
7892     569    car          van         
7918     569    van          car         
7927     569    car          van         
7948     569    van          car         
7967     569    car          van         
7971     569    van          car         
7989     569    car          van         
7996     577    motorcycle   car         
8007     571    car          van         
8012     569    van          car         
8013     569    car          van         
8014     569    van          car         
8018     569    car          van         
8068     582    car          van         
8127     582    van          car         
8132     582    car          van         
8180     582    van          car         
8305     592    car          van         
8307     592    van          car         
8704     622    car          van         
8707     622    van          car         
8712     622    car          van         
8713     622    van          car         
8723     622    car          van         
8724     622    van          car         
8822     609    car          motorcycle  
8824     629    motorcycle   car         
8846     609    motorcycle   car         
8890     635    car          van         
8891     635    van          car         
8893     635    car          van         
8894     635    van          car         
8895     638    van          car         
9006     649    motorcycle   tricycle    
9011     649    tricycle     motorcycle  
9034     649    motorcycle   car         
9192     657    car          van         
9193     657    van          car         
9197     667    van          car         
9227     658    car          motorcycle  
9905     697    car          van         
10131    709    van          car         
10133    708    car          van         
10147    709    car          van         
10148    709    van          car         
10152    710    van          car         
10153    710    car          van         
10172    710    van          car         
10173    710    car          van         
10176    710    van          car         
10177    707    car          van         
10178    710    car          van         
10178    707    van          car         
10179    710    van          car         
10179    707    car          van         
10180    710    car          van         
10180    707    van          car         
10199    707    car          van         
10286    725    car          van         
10324    725    van          car         
10325    725    car          van         
10333    732    car          tricycle    
10339    732    tricycle     car         
10346    725    van          car         
10353    725    car          van         
10354    725    van          car         
10359    725    car          van         
10361    725    van          car         
10363    725    car          van         
10580    758    car          van         
10581    758    van          car         
10869    777    tricycle     car         
10935    782    car          tricycle    
10945    782    tricycle     car         
11370    805    car          van         
11371    805    van          car         
11390    805    car          van         
11391    805    van          car         
11412    805    car          van         
11446    805    van          car         
11824    842    van          car         
11826    842    car          van         
11855    842    van          car         
11864    842    car          van         
11872    842    van          car         
11873    842    car          van         
11874    842    van          car         
11875    842    car          van         
11932    842    van          car         
11933    842    car          van         
11938    842    van          car         
11939    842    car          van         
11944    842    van          car         
11963    842    car          van         
12041    865    van          car         
12042    865    car          van         
12043    865    van          car         
12045    865    car          van         
12046    865    van          car         
12047    865    car          van         
