DCNv3-Pan - 6to6_g3.mp4 Full Tracking Report
============================================================
Date: 2026-03-20 23:32:02
Model: /home/migui/YOLO_outputs/100_dcnv3_yolov8n_pan/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g3.mp4
Frames: 562214 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9174
IDF1:               0.9287
ID Switches:        915
Mostly Tracked (MT):(91.2%)
Mostly Lost (ML):   (0.2%)
GFLOPs:             nan
FPS:                60.13
Runtime:            02:35:49
Class Switches:     10422

TOTAL VEHICLE COUNTS
------------------------------
  CAR             4714
  MOTORCYCLE      379
  TRICYCLE        189
  VAN             498
  BUS             2
  TRUCK           7
  TOTAL           5789

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
10710    378    car          tricycle    
10711    378    tricycle     car         
10720    378    car          tricycle    
10721    378    tricycle     car         
10729    377    car          van         
10730    377    van          car         
10739    377    car          van         
10740    377    van          car         
10740    384    car          van         
10742    377    car          van         
10743    377    van          car         
10767    382    car          tricycle    
10769    382    tricycle     car         
10770    382    car          tricycle    
10772    382    tricycle     car         
10772    386    car          tricycle    
11143    397    car          tricycle    
11145    397    tricycle     car         
11233    403    car          van         
11246    403    van          car         
11250    403    car          van         
11321    406    car          tricycle    
11324    406    tricycle     car         
11326    406    car          tricycle    
11327    406    tricycle     car         
11335    406    car          tricycle    
11336    406    tricycle     car         
11445    414    car          tricycle    
11446    414    tricycle     car         
11447    414    car          tricycle    
11448    414    tricycle     car         
11724    423    car          van         
11756    423    van          car         
11855    428    car          tricycle    
11858    428    tricycle     car         
11935    433    car          tricycle    
11936    433    tricycle     car         
11952    433    car          van         
11966    433    van          car         
11997    435    car          van         
12000    435    van          car         
12003    435    car          van         
12004    435    van          car         
12011    435    car          van         
12037    436    car          van         
12038    436    van          car         
12039    435    van          car         
12042    436    car          van         
12043    436    van          car         
12044    436    car          van         
12064    436    van          car         
12174    444    car          van         
12175    444    van          car         
12187    444    car          van         
12219    444    van          car         
12343    450    car          tricycle    
12345    450    tricycle     car         
12345    451    car          tricycle    
12395    452    motorcycle   car         
12403    452    car          tricycle    
12404    452    tricycle     car         
12413    452    car          tricycle    
12415    452    tricycle     car         
12429    456    motorcycle   car         
12512    463    car          tricycle    
12513    463    tricycle     car         
12517    463    car          tricycle    
12527    463    tricycle     truck       
12532    463    truck        car         
12534    463    car          truck       
12536    463    truck        car         
12538    463    car          van         
12539    463    van          car         
12540    463    car          van         
12547    463    van          car         
12654    469    car          tricycle    
12655    469    tricycle     car         
12727    470    car          tricycle    
12733    470    tricycle     car         
12745    470    car          tricycle    
12757    470    tricycle     truck       
12769    470    truck        tricycle    
12850    470    tricycle     truck       
12903    470    truck        car         
12913    470    car          van         
12916    470    van          car         
13053    482    car          tricycle    
13054    482    tricycle     car         
13054    483    car          tricycle    
13100    484    car          van         
13163    484    van          car         
13164    484    car          van         
13165    484    van          car         
13304    494    car          van         
13395    494    van          car         
13422    501    car          tricycle    
13425    501    tricycle     car         
13426    501    car          tricycle    
13431    501    tricycle     truck       
13437    501    truck        car         
13750    510    car          van         
13753    511    tricycle     car         
13762    510    van          truck       
13767    510    truck        van         
13768    510    van          car         
13770    511    car          tricycle    
