DCNv2-Full - 6to6_g3.mp4 Full Tracking Report
============================================================
Date: 2026-03-19 01:31:12
Model: /home/migui/Downloads/dcnv2-yolov8-neck-full-20260318T004120Z-1-001/dcnv2-yolov8-neck-full/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g3.mp4
Frames: 562214 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9373
IDF1:               0.9387
ID Switches:        643
Mostly Tracked (MT): (91.5%)
Mostly Lost (ML):    (0.2%)
GFLOPs:             nan
FPS:                102.06
Runtime:            01:31:48
Class Switches:     6695

TOTAL VEHICLE COUNTS
------------------------------
  CAR             4708
  MOTORCYCLE      326
  TRICYCLE        194
  VAN             504
  BUS             1
  TRUCK           10
  TOTAL           5743

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
16492    531    van          car         
16493    531    car          van         
16495    531    van          car         
16499    531    car          van         
16532    539    car          tricycle    
16534    539    tricycle     car         
16545    531    van          car         
16550    531    car          van         
16574    531    van          car         
16837    547    car          van         
16838    547    van          car         
16839    547    car          van         
16841    547    van          car         
16861    547    car          van         
16878    547    van          car         
16879    547    car          van         
16883    547    van          car         
16887    547    car          van         
16890    547    van          car         
16974    549    van          car         
17126    549    car          van         
17185    549    van          car         
17190    549    car          van         
17246    553    van          car         
17268    553    car          van         
17273    553    van          car         
17846    562    van          car         
17867    561    van          car         
17996    568    van          car         
18263    578    car          van         
18266    578    van          car         
18269    578    car          van         
18353    580    tricycle     car         
18400    578    van          car         
18400    581    car          van         
18451    585    car          van         
18456    585    van          car         
18491    581    van          car         
18495    581    car          van         
18503    581    van          car         
18690    589    car          van         
18705    589    van          car         
18706    589    car          van         
18889    595    car          tricycle    
18893    595    tricycle     car         
18909    593    motorcycle   car         
19094    599    van          car         
19095    599    car          van         
19104    599    van          car         
20018    619    car          van         
20020    619    van          car         
20297    629    van          car         
20397    629    car          van         
20477    629    van          car         
20494    629    car          van         
20495    629    van          car         
20516    629    car          van         
20549    629    van          car         
20551    629    car          van         
20573    629    van          car         
21232    656    car          van         
21243    656    van          truck       
21244    656    truck        van         
21253    656    van          car         
21255    656    car          van         
21256    656    van          car         
21293    664    car          van         
21298    664    van          truck       
21300    665    van          truck       
21303    665    truck        van         
21307    665    van          truck       
21307    664    truck        van         
21339    656    car          van         
21348    667    car          truck       
21353    667    truck        car         
21354    656    van          car         
21375    668    car          tricycle    
21377    668    tricycle     car         
21787    683    car          truck       
21797    683    truck        van         
21843    687    van          car         
21844    687    car          van         
21848    687    van          car         
21860    687    car          van         
21861    687    van          car         
21862    687    car          van         
21883    687    van          car         
21886    687    car          van         
21888    687    van          car         
21891    687    car          van         
21897    687    van          car         
21922    690    car          motorcycle  
21928    695    car          motorcycle  
21930    687    car          van         
21969    697    car          tricycle    
21972    697    tricycle     car         
21991    687    van          car         
21992    687    car          van         
22001    687    van          car         
22005    687    car          van         
22094    687    van          car         
22097    687    car          van         
22100    687    van          car         
22679    728    car          tricycle    
22688    728    tricycle     car         
24191    756    car          van         
24215    756    van          car         
24942    779    car          van         
24946    779    van          car         
24977    779    car          van         
24983    779    van          car         
24986    779    car          van         
24987    779    van          car         
24990    779    car          van         
24991    779    van          car         
24992    779    car          van         
25007    779    van          car         
25011    779    car          van         
25111    779    van          car         
25134    779    car          van         
25230    787    van          car         
25234    787    car          van         
25240    779    van          car         
25250    779    car          van         
25251    779    van          car         
25254    779    car          van         
25255    779    van          car         
25301    790    car          tricycle    
