DCNv2-FPN - 6to6_g3.mp4 Full Tracking Report
============================================================
Date: 2026-03-19 02:58:44
Model: /home/migui/Downloads/dcnv2-yolov8-neck-fpn-20260318T004118Z-1-001/dcnv2-yolov8-neck-fpn/weights/best.pt
Video: /media/mydrive/GitHub/ultralytics/videos/6to6_g3.mp4
Frames: 562214 | FPS(video): 15 | Duration: 12:00:00

TRACKING METRICS
------------------------------
MOTA:               0.9269
IDF1:               0.9185
ID Switches:        1312
Mostly Tracked (MT):(92.6%)
Mostly Lost (ML):   (0.2%)
GFLOPs:             nan
FPS:                107.18
Runtime:            01:27:25
Class Switches:     10976

TOTAL VEHICLE COUNTS
------------------------------
  CAR             4736
  MOTORCYCLE      328
  TRICYCLE        194
  VAN             510
  BUS             0
  TRUCK           9
  TOTAL           5777

VEHICLE COUNTS PER 5-MINUTE INTERVAL
------------------------------------------------------------
Interval           Car      Motorcycle Tricycle Van      Bus      Truck    Total   
02:15:00-02:20:00 53       1        1        13       0        0        68      
02:20:00-02:25:00 53       4        0        3        0        0        60      
02:25:00-02:30:00 41       3        1        4        0        0        49      
02:30:00-02:35:00 34       8        4        4        0        0        50      
02:35:00-02:40:00 26       3        3        3        0        0        35      
02:40:00-02:45:00 30       4        1        1        0        0        36      
02:45:00-02:50:00 29       3        0        0        0        0        32      
02:50:00-02:55:00 40       3        3        2        0        0        48      
02:55:00-03:00:00 30       1        5        3        0        0        39      
03:00:00-03:05:00 34       5        0        1        0        0        40      
03:05:00-03:10:00 54       9        5        3        0        0        71      
03:10:00-03:15:00 63       4        6        1        0        0        74      
03:15:00-03:20:00 39       3        3        7        0        0        52      
03:20:00-03:25:00 38       2        1        3        0        0        44      
03:25:00-03:30:00 36       1        10       1        0        0        48      
03:30:00-03:35:00 36       2        3        4        0        0        45      
03:35:00-03:40:00 26       6        4        2        0        0        38      
03:40:00-03:45:00 25       3        4        1        0        0        33      
03:45:00-03:50:00 18       1        2        0        0        0        21      
03:50:00-03:55:00 18       3        3        2        0        0        26      
03:55:00-04:00:00 20       6        1        1        0        0        28      
04:00:00-04:05:00 21       1        0        2        0        0        24      
04:05:00-04:10:00 26       5        3        2        0        0        36      
04:10:00-04:15:00 24       3        0        1        0        0        28      
04:15:00-04:20:00 30       3        3        3        0        0        39      
04:20:00-04:25:00 36       4        5        4        0        0        49      
04:25:00-04:30:00 25       0        2        5        0        0        32      
04:30:00-04:35:00 44       2        1        1        0        0        48      
04:35:00-04:40:00 38       5        9        4        0        0        56      
04:40:00-04:45:00 33       3        0        5        0        0        41      
04:45:00-04:50:00 47       1        5        4        0        0        57      
04:50:00-04:55:00 27       3        1        5        0        0        36      
04:55:00-05:00:00 40       4        12       9        0        0        65      
05:00:00-05:05:00 32       2        7        4        0        0        45      
05:05:00-05:10:00 35       4        0        0        0        0        39      
05:10:00-05:15:00 34       4        4        5        0        0        47      
05:15:00-05:20:00 14       0        2        2        0        0        18      
05:20:00-05:25:00 30       3        0        1        0        0        34      
05:25:00-05:30:00 24       3        2        3        0        0        32      
05:30:00-05:35:00 25       2        0        2        0        0        29      
05:35:00-05:40:00 17       2        0        1        0        0        20      
05:40:00-05:45:00 23       1        1        3        0        0        28      
05:45:00-05:50:00 21       2        2        3        0        1        29      
05:50:00-05:55:00 21       1        0        0        0        0        22      
05:55:00-06:00:00 39       4        4        3        0        0        50      
06:00:00-06:05:00 27       0        2        3        0        0        32      
06:05:00-06:10:00 26       0        0        6        0        0        32      
06:10:00-06:15:00 34       2        3        3        0        0        42      
06:15:00-06:20:00 31       4        6        0        0        0        41      
06:20:00-06:25:00 24       3        4        2        0        0        33      
06:25:00-06:30:00 25       1        7        4        0        0        37      
06:30:00-06:35:00 22       1        0        4        0        1        28      
06:35:00-06:40:00 33       2        5        5        0        0        45      
06:40:00-06:45:00 42       3        2        4        0        0        51      
06:45:00-06:50:00 31       3        1        2        0        0        37      
06:50:00-06:55:00 28       1        1        2        0        0        32      
06:55:00-07:00:00 34       3        1        5        0        0        43      
07:00:00-07:05:00 22       0        0        2        0        0        24      
07:05:00-07:10:00 34       0        3        7        0        0        44      
07:10:00-07:15:00 37       3        1        5        0        0        46      
07:15:00-07:20:00 41       2        2        6        0        0        51      
07:20:00-07:25:00 29       2        1        6        0        0        38      
07:25:00-07:30:00 23       4        0        11       0        0        38      
07:30:00-07:35:00 49       1        2        5        0        0        57      
07:35:00-07:40:00 37       3        3        5        0        0        48      
07:40:00-07:45:00 41       1        2        6        0        0        50      
07:45:00-07:50:00 30       3        2        4        0        0        39      
07:50:00-07:55:00 42       3        1        7        0        0        53      
07:55:00-08:00:00 41       2        1        6        0        0        50      
08:00:00-08:05:00 34       1        3        1        0        0        39      
08:05:00-08:10:00 27       1        1        5        0        0        34      
08:10:00-08:15:00 28       2        2        2        0        0        34      
08:15:00-08:20:00 29       4        1        3        0        0        37      
08:20:00-08:25:00 19       0        0        2        0        0        21      
08:25:00-08:30:00 42       6        2        5        0        0        55      
08:30:00-08:35:00 33       3        2        8        0        0        46      
08:35:00-08:40:00 37       1        0        2        0        1        41      
08:40:00-08:45:00 39       0        0        4        0        0        43      
08:45:00-08:50:00 37       2        0        6        0        0        45      
08:50:00-08:55:00 20       0        0        3        0        0        23      
08:55:00-09:00:00 26       2        0        1        0        0        29      
09:00:00-09:05:00 12       2        0        1        0        0        15      
09:05:00-09:10:00 20       0        0        3        0        0        23      
09:10:00-09:15:00 24       0        0        5        0        0        29      
09:15:00-09:20:00 37       1        0        2        0        0        40      
09:20:00-09:25:00 32       4        0        5        0        0        41      
09:25:00-09:30:00 34       1        1        3        0        0        39      
09:30:00-09:35:00 33       3        0        12       0        0        48      
09:35:00-09:40:00 27       2        1        6        0        1        37      
09:40:00-09:45:00 40       0        0        6        0        1        47      
09:45:00-09:50:00 20       2        0        5        0        0        27      
09:50:00-09:55:00 31       0        1        1        0        0        33      
09:55:00-10:00:00 32       2        0        4        0        0        38      
10:00:00-10:05:00 37       3        5        3        0        0        48      
10:05:00-10:10:00 29       2        1        3        0        1        36      
10:10:00-10:15:00 34       2        0        6        0        0        42      
10:15:00-10:20:00 42       2        0        2        0        0        46      
10:20:00-10:25:00 20       3        0        2        0        0        25      

SWITCH STATISTICS (over 10:24:34 period)
------------------------------------------------------------
ID Switches Total:                      1312
ID Switches / Hour:                     126.04
Counted Vehs with ID Switch:            597/5777 (10.33%)
Tracks with Class Switch:               2901/9763 (29.71%)
Counted Vehs with Class Switch:         2445/5777 (42.32%)

CLASS SWITCHES - PER FRAME
------------------------------------------------------------
Total (all tracks):                     10976
On Counted Vehicles:                    9785
Avg per Affected Counted Veh:           4.00
Per Hour:                               1054.42

CLASS SWITCHES - PER SECOND
------------------------------------------------------------
Total (all tracks):                     6256
On Counted Vehicles:                    5454
Avg per Affected Counted Veh:           2.23
Per Hour:                               600.99

ID & CLASS SWITCHES PER 5-MINUTE INTERVAL
--------------------------------------------------------------
Interval           IDSw     ClsSw    Tracks   IDSw%      ClsSw%    
00:00:00-00:05:00 9        109      103      8.74       105.83    
00:05:00-00:10:00 13       92       111      11.71      82.88     
00:10:00-00:15:00 18       173      122      14.75      141.80    
00:15:00-00:20:00 20       166      130      15.38      127.69    
00:20:00-00:25:00 9        115      123      7.32       93.50     
00:25:00-00:30:00 21       129      110      19.09      117.27    
00:30:00-00:35:00 18       157      133      13.53      118.05    
00:35:00-00:40:00 14       142      110      12.73      129.09    
00:40:00-00:45:00 18       194      116      15.52      167.24    
00:45:00-00:50:00 13       73       106      12.26      68.87     
00:50:00-00:55:00 8        98       116      6.90       84.48     
00:55:00-01:00:00 17       127      138      12.32      92.03     
01:00:00-01:05:00 8        37       102      7.84       36.27     
01:05:00-01:10:00 9        92       111      8.11       82.88     
01:10:00-01:15:00 18       108      128      14.06      84.38     
01:15:00-01:20:00 15       101      127      11.81      79.53     
01:20:00-01:25:00 16       131      139      11.51      94.24     
01:25:00-01:30:00 12       118      136      8.82       86.76     
01:30:00-01:35:00 16       157      142      11.27      110.56    
01:35:00-01:40:00 32       190      148      21.62      128.38    
01:40:00-01:45:00 23       160      155      14.84      103.23    
01:45:00-01:50:00 23       180      143      16.08      125.87    
01:50:00-01:55:00 33       180      167      19.76      107.78    
01:55:00-02:00:00 19       207      167      11.38      123.95    
02:00:00-02:05:00 29       164      149      19.46      110.07    
02:05:00-02:10:00 37       171      169      21.89      101.18    
02:10:00-02:15:00 17       218      134      12.69      162.69    
02:15:00-02:20:00 14       200      133      10.53      150.38    
02:20:00-02:25:00 12       107      109      11.01      98.17     
02:25:00-02:30:00 66       262      147      44.90      178.23    
02:30:00-02:35:00 6        86       69       8.70       124.64    
02:35:00-02:40:00 6        54       65       9.23       83.08     
02:40:00-02:45:00 5        47       51       9.80       92.16     
02:45:00-02:50:00 3        29       43       6.98       67.44     
02:50:00-02:55:00 8        76       77       10.39      98.70     
02:55:00-03:00:00 3        64       54       5.56       118.52    
03:00:00-03:05:00 7        82       64       10.94      128.12    
03:05:00-03:10:00 13       100      104      12.50      96.15     
03:10:00-03:15:00 6        86       107      5.61       80.37     
03:15:00-03:20:00 6        74       65       9.23       113.85    
03:20:00-03:25:00 5        105      70       7.14       150.00    
03:25:00-03:30:00 7        68       81       8.64       83.95     
03:30:00-03:35:00 4        72       64       6.25       112.50    
03:35:00-03:40:00 4        75       61       6.56       122.95    
03:40:00-03:45:00 6        47       54       11.11      87.04     
03:45:00-03:50:00 1        35       32       3.12       109.38    
03:50:00-03:55:00 5        36       42       11.90      85.71     
03:55:00-04:00:00 2        53       48       4.17       110.42    
04:00:00-04:05:00 5        51       53       9.43       96.23     
04:05:00-04:10:00 2        47       53       3.77       88.68     
04:10:00-04:15:00 3        45       51       5.88       88.24     
04:15:00-04:20:00 2        42       55       3.64       76.36     
04:20:00-04:25:00 6        77       83       7.23       92.77     
04:25:00-04:30:00 7        36       82       8.54       43.90     
04:30:00-04:35:00 21       80       94       22.34      85.11     
04:35:00-04:40:00 10       60       77       12.99      77.92     
04:40:00-04:45:00 8        75       64       12.50      117.19    
04:45:00-04:50:00 13       132      89       14.61      148.31    
04:50:00-04:55:00 5        48       65       7.69       73.85     
04:55:00-05:00:00 16       136      102      15.69      133.33    
05:00:00-05:05:00 9        80       62       14.52      129.03    
05:05:00-05:10:00 4        67       60       6.67       111.67    
05:10:00-05:15:00 7        92       71       9.86       129.58    
05:15:00-05:20:00 4        36       38       10.53      94.74     
05:20:00-05:25:00 3        62       52       5.77       119.23    
05:25:00-05:30:00 7        73       58       12.07      125.86    
05:30:00-05:35:00 9        43       62       14.52      69.35     
05:35:00-05:40:00 1        27       39       2.56       69.23     
05:40:00-05:45:00 9        60       54       16.67      111.11    
05:45:00-05:50:00 4        59       47       8.51       125.53    
05:50:00-05:55:00 2        32       32       6.25       100.00    
05:55:00-06:00:00 7        54       75       9.33       72.00     
06:00:00-06:05:00 15       91       67       22.39      135.82    
06:05:00-06:10:00 7        71       48       14.58      147.92    
06:10:00-06:15:00 5        75       59       8.47       127.12    
06:15:00-06:20:00 6        79       66       9.09       119.70    
06:20:00-06:25:00 4        41       46       8.70       89.13     
06:25:00-06:30:00 5        83       57       8.77       145.61    
06:30:00-06:35:00 3        57       55       5.45       103.64    
06:35:00-06:40:00 11       89       79       13.92      112.66    
06:40:00-06:45:00 3        78       68       4.41       114.71    
06:45:00-06:50:00 5        59       52       9.62       113.46    
06:50:00-06:55:00 5        58       41       12.20      141.46    
06:55:00-07:00:00 8        106      60       13.33      176.67    
07:00:00-07:05:00 4        63       41       9.76       153.66    
07:05:00-07:10:00 14       129      84       16.67      153.57    
07:10:00-07:15:00 9        88       73       12.33      120.55    
07:15:00-07:20:00 10       157      83       12.05      189.16    
07:20:00-07:25:00 8        109      62       12.90      175.81    
07:25:00-07:30:00 10       127      65       15.38      195.38    
07:30:00-07:35:00 5        127      80       6.25       158.75    
07:35:00-07:40:00 14       132      89       15.73      148.31    
07:40:00-07:45:00 11       120      77       14.29      155.84    
07:45:00-07:50:00 10       91       64       15.62      142.19    
07:50:00-07:55:00 21       101      108      19.44      93.52     
07:55:00-08:00:00 14       88       77       18.18      114.29    
08:00:00-08:05:00 9        53       70       12.86      75.71     
08:05:00-08:10:00 1        40       50       2.00       80.00     
08:10:00-08:15:00 3        17       41       7.32       41.46     
08:15:00-08:20:00 2        40       54       3.70       74.07     
08:20:00-08:25:00 1        18       27       3.70       66.67     
08:25:00-08:30:00 10       60       76       13.16      78.95     
08:30:00-08:35:00 8        91       75       10.67      121.33    
08:35:00-08:40:00 24       115      80       30.00      143.75    
08:40:00-08:45:00 4        54       62       6.45       87.10     
08:45:00-08:50:00 7        78       65       10.77      120.00    
08:50:00-08:55:00 11       68       73       15.07      93.15     
08:55:00-09:00:00 5        29       67       7.46       43.28     
09:00:00-09:05:00 6        39       61       9.84       63.93     
09:05:00-09:10:00 6        62       71       8.45       87.32     
09:10:00-09:15:00 53       175      143      37.06      122.38    
09:15:00-09:20:00 8        48       61       13.11      78.69     
09:20:00-09:25:00 33       62       101      32.67      61.39     
09:25:00-09:30:00 1        41       73       1.37       56.16     
09:30:00-09:35:00 24       95       110      21.82      86.36     
09:35:00-09:40:00 9        74       72       12.50      102.78    
09:40:00-09:45:00 1        43       64       1.56       67.19     
09:45:00-09:50:00 4        27       42       9.52       64.29     
09:50:00-09:55:00 4        34       53       7.55       64.15     
09:55:00-10:00:00 3        47       46       6.52       102.17    
10:00:00-10:05:00 4        51       73       5.48       69.86     
10:05:00-10:10:00 4        50       57       7.02       87.72     
10:10:00-10:15:00 5        68       54       9.26       125.93    
10:15:00-10:20:00 8        65       68       11.76      95.59     
10:20:00-10:25:00 9        52       48       18.75      108.33    

CLASSIFICATION SWITCHES: 10976 total
Frame    ID     From         To          
767      13     car          tricycle    
773      13     tricycle     car         
797      15     car          van         
802      15     van          car         
804      15     car          van         
805      15     van          car         
808      15     car          tricycle    
809      15     tricycle     car         
868      20     car          van         
881      20     van          car         
884      20     car          van         
905      21     van          car         
911      21     car          van         
918      21     van          car         
919      21     car          van         
923      20     van          car         
932      21     van          car         
933      21     car          van         
936      21     van          car         
943      21     car          van         
944      21     van          car         
945      21     car          van         
946      21     van          car         
947      21     car          van         
956      21     van          car         
965      21     car          van         
966      21     van          car         
1042     29     van          car         
1043     29     car          van         
1099     32     car          van         
1102     29     van          car         
1104     32     van          car         
1117     32     car          van         
1129     35     car          van         
1136     32     van          car         
1142     35     van          car         
1161     35     car          van         
1165     35     van          car         
1173     35     car          van         
1268     41     car          van         
1269     41     van          car         
1309     43     car          van         
1324     43     van          tricycle    
1329     43     tricycle     truck       
1333     43     truck        van         
1338     43     van          truck       
1341     43     truck        car         
1351     43     car          van         
1352     43     van          car         
1355     43     car          van         
1356     43     van          car         
1360     42     motorcycle   tricycle    
1361     42     tricycle     motorcycle  
1362     42     motorcycle   tricycle    
1362     43     car          van         
1363     42     tricycle     motorcycle  
1363     43     van          car         
1382     46     car          tricycle    
1383     46     tricycle     car         
1942     60     car          tricycle    
1943     60     tricycle     car         
2208     70     car          van         
2216     70     van          truck       
2228     70     truck        car         
2239     70     car          van         
2240     70     van          car         
2242     70     car          van         
2247     70     van          car         
2250     70     car          van         
2251     70     van          car         
2565     81     car          van         
2566     81     van          car         
2566     82     car          van         
2844     84     car          van         
2845     84     van          car         
2846     84     car          van         
2857     84     van          car         
2871     84     car          van         
2871     90     truck        car         
2890     91     car          truck       
2899     91     truck        car         
2905     91     car          truck       
2906     84     van          car         
2906     91     truck        car         
2969     93     car          tricycle    
2970     93     tricycle     car         
3165     97     car          tricycle    
3169     97     tricycle     car         
3242     98     car          tricycle    
3248     98     tricycle     car         
3301     102    car          tricycle    
3304     102    tricycle     car         
3380     104    car          tricycle    
3382     104    tricycle     car         
3384     104    car          tricycle    
3385     104    tricycle     car         
3418     107    car          tricycle    
3421     107    tricycle     car         
3428     107    car          tricycle    
3432     107    tricycle     car         
3439     108    car          tricycle    
3445     108    tricycle     car         
3527     112    car          truck       
3532     112    truck        car         
3996     120    car          van         
4042     120    van          car         
4057     123    car          truck       
4067     123    truck        car         
4498     144    car          van         
4501     143    car          truck       
4502     144    van          car         
4505     143    truck        car         
4687     151    car          van         
4697     151    van          truck       
4710     151    truck        van         
4712     151    van          car         
4713     151    car          van         
4715     151    van          car         
4717     151    car          van         
4727     154    car          van         
4732     154    van          car         
4753     154    car          van         
4760     151    van          car         
4767     154    van          car         
4776     154    car          van         
4817     154    van          car         
4824     162    car          tricycle    
4825     162    tricycle     car         
4851     165    van          car         
4852     165    car          van         
4861     165    van          car         
4861     167    car          van         
4864     165    car          van         
4870     165    van          truck       
4871     165    truck        van         
4872     165    van          truck       
4878     165    truck        van         
4909     165    van          car         
4911     165    car          van         
4913     165    van          car         
4913     171    car          van         
4914     165    car          van         
4923     170    car          motorcycle  
4927     165    van          car         
4927     170    motorcycle   car         
4928     165    car          van         
4931     165    van          car         
4934     173    car          tricycle    
4935     173    tricycle     car         
4938     173    car          tricycle    
4947     173    tricycle     car         
4947     174    car          tricycle    
5257     191    car          truck       
5261     191    truck        car         
5384     196    car          tricycle    
5385     196    tricycle     car         
5492     198    car          truck       
5505     198    truck        car         
5580     205    car          van         
5711     205    van          car         
5865     212    van          car         
5866     212    car          van         
5869     212    van          car         
6007     227    car          van         
6084     229    truck        car         
6745     245    car          van         
6749     245    van          car         
6750     245    car          van         
6751     245    van          car         
6778     246    van          car         
6840     248    car          tricycle    
6841     248    tricycle     car         
7028     254    car          tricycle    
7035     254    tricycle     car         
7037     254    car          tricycle    
7037     256    tricycle     car         
7039     254    tricycle     car         
8686     277    car          van         
8689     277    van          truck       
8691     277    truck        car         
8692     277    car          van         
8693     277    van          car         
8697     277    car          truck       
8702     277    truck        car         
8706     277    car          van         
8708     277    van          car         
8710     277    car          van         
8714     277    van          car         
8720     277    car          van         
8722     277    van          car         
8735     278    car          van         
8736     278    van          car         
8737     278    car          van         
8738     278    van          car         
8749     278    car          van         
8770     278    van          car         
8771     278    car          van         
8772     278    van          car         
8781     281    car          tricycle    
8792     281    tricycle     car         
8857     285    van          car         
9030     296    car          van         
9031     296    van          car         
9099     299    car          tricycle    
9106     299    tricycle     car         
9107     299    car          tricycle    
9113     299    tricycle     car         
9134     300    car          van         
9137     300    van          car         
9138     300    car          van         
9148     300    van          car         
9149     300    car          van         
9150     300    van          car         
9153     300    car          van         
9178     300    van          car         
9275     305    car          tricycle    
9276     305    tricycle     car         
9367     312    car          van         
9368     312    van          car         
9377     312    car          tricycle    
9386     312    tricycle     car         
9499     319    car          van         
9501     319    van          truck       
9503     319    truck        car         
9513     319    car          van         
9529     323    van          car         
9536     319    van          car         
9537     319    car          van         
9539     319    van          car         
9540     319    car          van         
9541     319    van          car         
9607     326    car          van         
9612     326    van          tricycle    
9616     326    tricycle     car         
9653     328    car          van         
9658     328    van          car         
9680     325    van          car         
9712     332    motorcycle   tricycle    
9739     334    car          van         
9740     334    van          car         
9818     335    car          tricycle    
9820     335    tricycle     car         
9823     335    car          tricycle    
9825     335    tricycle     car         
9825     337    car          tricycle    
9826     335    car          tricycle    
9826     337    tricycle     car         
9829     335    tricycle     car         
9919     338    van          car         
9935     341    truck        van         
9950     341    van          car         
9951     341    car          van         
9958     341    van          car         
9959     341    car          van         
9975     343    car          tricycle    
9979     343    tricycle     car         
10087    348    car          van         
10088    348    van          car         
10140    350    van          car         
10143    350    car          van         
10162    350    van          truck       
10165    350    truck        van         
10220    356    car          van         
10229    356    van          car         
10248    356    car          tricycle    
10249    356    tricycle     car         
10266    356    car          van         
10268    356    van          car         
10273    356    car          van         
10274    356    van          car         
10298    358    van          truck       
10300    358    truck        van         
10344    361    car          van         
10347    361    van          tricycle    
10351    361    tricycle     car         
10456    362    car          motorcycle  
10465    362    motorcycle   car         
10560    362    car          tricycle    
10572    362    tricycle     car         
10668    367    car          van         
10683    367    van          car         
10712    368    car          tricycle    
10713    368    tricycle     car         
10714    368    car          tricycle    
10715    368    tricycle     car         
10781    367    car          van         
10783    367    van          car         
10794    367    car          van         
10796    367    van          car         
10872    374    car          van         
10874    374    van          car         
11241    388    car          van         
11332    390    car          tricycle    
11333    390    tricycle     car         
11445    395    car          tricycle    
11449    395    tricycle     car         
11713    402    car          van         
11714    402    van          car         
11725    402    car          van         
11759    402    van          car         
11856    405    car          tricycle    
11857    405    tricycle     car         
11907    406    car          van         
11910    406    van          car         
11935    408    van          tricycle    
11939    408    tricycle     van         
11942    408    van          car         
11961    408    car          van         
11966    408    van          car         
11993    412    car          van         
12003    412    van          car         
12003    413    car          van         
12004    412    car          van         
12004    413    van          car         
12006    412    van          car         
12013    412    car          van         
12017    412    van          car         
12018    412    car          van         
12026    414    van          car         
12030    414    car          van         
12036    414    van          car         
12039    412    van          car         
12049    414    car          van         
12052    414    van          car         
12056    414    car          van         
12063    414    van          car         
12170    421    car          van         
12172    421    van          car         
12175    421    car          van         
12176    421    van          car         
12179    421    car          van         
12192    421    van          truck       
12196    421    truck        car         
12198    421    car          van         
12219    421    van          car         
12508    433    car          van         
12509    433    van          car         
12510    433    car          van         
12520    433    van          truck       
12528    433    truck        car         
12549    433    car          van         
12550    433    van          car         
12557    433    car          van         
12558    433    van          car         
12707    439    car          van         
12727    439    van          truck       
12732    439    truck        car         
12741    439    car          tricycle    
12752    439    tricycle     truck       
12766    439    truck        tricycle    
12873    439    tricycle     truck       
12913    439    truck        van         
12916    439    van          car         
13054    449    car          tricycle    
13055    449    tricycle     car         
13079    450    car          van         
13156    450    van          car         
13157    450    car          van         
13160    450    van          car         
13271    459    car          van         
13280    459    van          car         
13281    459    car          van         
13287    459    van          car         
13288    459    car          van         
13289    459    van          car         
13290    459    car          van         
13318    459    van          car         
13323    459    car          van         
13324    459    van          car         
13325    459    car          van         
13386    459    van          car         
13388    459    car          van         
13390    459    van          car         
13480    468    van          car         
13701    472    car          truck       
13706    472    truck        car         
13708    472    car          truck       
13710    472    truck        car         
13751    473    car          van         
13753    473    van          truck       
13767    473    truck        car         
13774    473    car          van         
13826    477    car          tricycle    
13827    477    tricycle     car         
13828    477    car          tricycle    
13828    479    tricycle     car         
13830    477    tricycle     car         
13896    481    car          tricycle    
13904    481    tricycle     car         
13946    484    car          motorcycle  
13948    484    motorcycle   tricycle    
13951    484    tricycle     car         
14003    490    car          tricycle    
14007    490    tricycle     car         
14011    490    car          tricycle    
14011    493    tricycle     car         
14015    490    tricycle     car         
14062    494    car          tricycle    
14063    494    tricycle     car         
14069    494    car          tricycle    
14071    494    tricycle     car         
14077    494    car          tricycle    
14078    494    tricycle     car         
14232    500    van          car         
14316    504    van          truck       
14317    504    truck        van         
14319    504    van          truck       
14320    504    truck        van         
14398    505    van          truck       
14402    505    truck        van         
14686    517    car          tricycle    
14686    518    tricycle     car         
14687    517    tricycle     car         
14778    525    car          van         
14779    525    van          car         
14813    528    car          van         
14816    528    van          car         
14817    528    car          van         
14818    528    van          car         
14827    531    van          car         
14829    531    car          van         
14831    531    van          car         
14840    531    car          van         
14842    531    van          car         
14845    531    car          van         
14869    531    van          car         
14872    531    car          van         
14902    531    van          car         
14905    531    car          van         
14906    531    van          car         
14907    531    car          van         
14908    531    van          car         
15127    540    car          tricycle    
15128    540    tricycle     car         
15129    540    car          tricycle    
15130    540    tricycle     car         
15242    544    car          tricycle    
15245    544    tricycle     car         
15478    549    car          tricycle    
15481    549    tricycle     car         
15509    549    car          van         
15511    549    van          car         
15547    552    car          van         
15551    552    van          car         
15563    552    car          tricycle    
15564    552    tricycle     car         
15684    559    car          tricycle    
15689    560    car          tricycle    
15694    560    tricycle     car         
15695    559    tricycle     car         
15696    560    car          tricycle    
15699    560    tricycle     car         
15723    561    car          van         
15734    561    van          truck       
15737    561    truck        van         
15739    561    van          car         
15751    561    car          van         
15765    561    van          truck       
15766    561    truck        van         
15775    569    van          car         
15777    569    car          van         
15834    569    van          car         
15876    573    van          car         
15879    573    car          van         
15932    572    car          van         
15933    572    van          car         
15972    573    van          truck       
15992    573    truck        van         
16025    573    van          car         
16027    573    car          van         
16030    573    van          car         
16034    573    car          van         
16036    573    van          car         
16037    573    car          van         
16039    573    van          car         
16074    584    car          truck       
16086    584    truck        van         
16093    584    van          truck       
16094    584    truck        van         
16099    584    van          truck       
16100    584    truck        van         
16102    584    van          truck       
16104    584    truck        van         
16202    591    car          van         
16203    591    van          car         
16217    584    van          car         
16277    595    van          car         
16283    595    car          van         
16286    595    van          car         
16287    595    car          van         
16288    595    van          car         
16289    595    car          van         
16291    595    van          car         
16293    595    car          van         
16293    600    van          car         
16294    595    van          car         
16300    595    car          van         
16304    595    van          car         
16307    595    car          van         
16309    595    van          car         
16309    604    car          van         
16313    595    car          van         
16320    595    van          car         
16320    605    car          van         
16323    603    car          truck       
16335    603    truck        car         
16336    595    car          van         
16453    586    car          motorcycle  
16573    595    van          car         
16591    614    car          van         
16592    614    van          car         
16611    614    car          truck       
16619    614    truck        car         
16847    623    car          van         
16849    623    van          car         
16859    623    car          van         
16865    623    van          car         
16879    623    car          van         
16880    623    van          car         
16881    623    car          van         
16884    623    van          car         
16887    623    car          van         
16888    623    van          car         
16913    625    van          car         
16935    625    car          van         
16939    625    van          car         
17032    625    car          van         
17090    629    van          car         
17144    629    car          van         
17183    629    van          car         
17191    629    car          van         
17192    629    van          car         
17192    630    car          van         
17195    629    car          van         
17761    641    car          tricycle    
